Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
4.4,-0.00465,0.13905
4.419,-0.0045,0.1389
4.44,-0.0045,0.13875
4.46,-0.00435,0.1386
4.48,-0.00435,0.13875
4.5,-0.0042,0.1389
4.52,-0.0042,0.13875
4.54,-0.00405,0.1389
4.56,-0.00405,0.1386
4.58,-0.0039,0.13845
4.599,-0.003,0.13845
4.62,-0.00375,0.1386
4.641,-0.0051,0.13875
4.661,-0.00495,0.13845
4.68,-0.00495,0.1383
4.7,-0.00495,0.13815
4.72,-0.00495,0.13845
4.74,-0.0048,0.1383
4.76,-0.00345,0.13845
4.781,-0.0048,0.1383
4.8,-0.0048,0.13815
4.82,-0.00465,0.138
4.84,-0.00465,0.138
4.86,-0.0033,0.138
4.88,-0.0033,0.13815
4.9,-0.0033,0.138
4.921,-0.00465,0.138
4.941,-0.00465,0.138
4.96,-0.0045,0.138
4.98,-0.0045,0.138
5,-0.0045,0.138
5.02,-0.00435,0.138
5.04,-0.00435,0.1377
5.06,-0.00435,0.13755
5.08,-0.003,0.13785
5.1,-0.003,0.13785
5.121,-0.00435,0.13785
5.14,-0.003,0.13785
5.161,-0.0042,0.1377
5.181,-0.0042,0.13785
5.2,-0.00285,0.13785
5.221,-0.00435,0.13785
5.24,-0.0042,0.13785
5.26,-0.0042,0.13785
5.28,-0.0042,0.13785
5.3,-0.00405,0.138
5.32,-0.00405,0.13785
5.34,-0.0042,0.1377
5.36,-0.0042,0.1377
5.38,-0.00285,0.1377
5.4,-0.00285,0.1377
5.42,-0.00285,0.13755
5.44,-0.00285,0.1377
5.46,-0.00285,0.13755
5.48,-0.00285,0.1377
5.5,-0.0027,0.13785
5.521,-0.0042,0.1377
5.541,-0.0042,0.1377
5.561,-0.0042,0.13785
5.581,-0.0042,0.13785
5.6,-0.0042,0.1377
5.62,-0.0042,0.1377
5.64,-0.0042,0.1377
5.66,-0.0042,0.13755
5.68,-0.0042,0.13755
5.699,-0.00285,0.1377
5.72,-0.0042,0.1377
5.74,-0.00405,0.1377
5.76,-0.0027,0.13785
5.779,-0.00285,0.13755
5.8,-0.0042,0.1374
5.82,-0.0042,0.1374
5.84,-0.00285,0.13755
5.86,-0.00285,0.13785
5.88,-0.00285,0.1377
5.9,-0.00285,0.1377
5.92,-0.00285,0.1377
5.94,-0.0027,0.13755
5.959,-0.0021,0.13755
5.98,-0.00285,0.1377
6,-0.00285,0.138
6.02,-0.00285,0.138
6.039,-0.0021,0.13785
6.06,-0.00285,0.138
6.081,-0.0042,0.13785
6.101,-0.0042,0.13785
6.121,-0.0042,0.13785
6.141,-0.0042,0.13785
6.161,-0.00405,0.13785
6.18,-0.0042,0.1377
6.2,-0.0042,0.13785
6.22,-0.0027,0.138
6.24,-0.0045,0.138
6.26,-0.0027,0.13785
6.28,-0.0027,0.1377
6.3,-0.0027,0.13785
6.32,-0.0027,0.13785
6.34,-0.0027,0.13785
6.361,-0.0039,0.138
6.381,-0.00405,0.138
6.401,-0.00405,0.13785
6.42,-0.00405,0.13785
6.44,-0.00405,0.1377
6.46,-0.00405,0.1377
6.48,-0.00255,0.13785
6.5,-0.0027,0.138
6.52,-0.0027,0.1377
6.54,-0.00255,0.1377
6.559,-0.0018,0.1377
6.58,-0.00435,0.13785
6.6,-0.00255,0.138
6.62,-0.0027,0.138
6.639,-0.00195,0.13815
6.66,-0.00255,0.138
6.68,-0.00255,0.138
6.7,-0.00255,0.138
6.72,-0.00255,0.13785
6.74,-0.00405,0.138
6.76,-0.00255,0.13815
6.78,-0.0027,0.13785
6.8,-0.00255,0.13785
6.819,-0.0018,0.1377
6.84,-0.00255,0.1377
6.86,-0.00255,0.13785
6.88,-0.0027,0.13785
6.9,-0.00255,0.1377
6.919,-0.0018,0.1377
6.94,-0.00255,0.1377
6.96,-0.00255,0.1374
6.98,-0.00255,0.1377
6.999,-0.00195,0.13785
7.02,-0.0039,0.13785
7.04,-0.00255,0.1377
7.06,-0.00255,0.13755
7.08,-0.00255,0.1377
7.1,-0.00255,0.1377
7.12,-0.00255,0.1377
7.14,-0.0024,0.1377
7.16,-0.0024,0.1377
7.181,-0.0039,0.13785
7.201,-0.00375,0.138
7.221,-0.0039,0.13815
7.24,-0.0039,0.13785
7.26,-0.0039,0.13785
7.28,-0.0024,0.13785
7.3,-0.0039,0.13755
7.32,-0.0024,0.13755
7.34,-0.0024,0.1374
7.36,-0.0024,0.13755
7.38,-0.0024,0.1377
7.4,-0.0024,0.1377
7.42,-0.0024,0.1374
7.44,-0.0024,0.13755
7.461,-0.00375,0.13785
7.481,-0.00375,0.13755
7.501,-0.0039,0.13755
7.52,-0.0039,0.13755
7.54,-0.00375,0.13755
7.56,-0.0024,0.1377
7.58,-0.0039,0.13755
7.6,-0.0024,0.1377
7.62,-0.0024,0.13785
7.64,-0.0024,0.13785
7.66,-0.0024,0.13785
7.68,-0.0024,0.13785
7.7,-0.0024,0.13785
7.721,-0.0042,0.13815
7.741,-0.00375,0.138
7.761,-0.00375,0.13785
7.781,-0.00375,0.13785
7.8,-0.0039,0.138
7.82,-0.0039,0.13815
7.84,-0.0039,0.138
7.86,-0.0039,0.13785
7.88,-0.0024,0.13785
7.9,-0.0024,0.13785
7.92,-0.0024,0.138
7.94,-0.0024,0.13785
7.959,-0.00255,0.13785
7.98,-0.00375,0.138
8,-0.00405,0.1383
8.02,-0.0024,0.138
8.04,-0.00255,0.138
8.06,-0.0024,0.138
8.08,-0.0024,0.13785
8.1,-0.00255,0.13785
8.12,-0.00255,0.13785
8.14,-0.0024,0.13785
8.161,-0.0039,0.13785
8.181,-0.00405,0.138
8.2,-0.0039,0.138
8.22,-0.0039,0.138
8.24,-0.0039,0.138
8.26,-0.0039,0.138
8.28,-0.0039,0.138
8.3,-0.0039,0.13785
8.32,-0.00405,0.138
8.34,-0.00255,0.13815
8.361,-0.0039,0.13815
8.38,-0.0024,0.138
8.4,-0.00255,0.13815
8.421,-0.0039,0.13815
8.441,-0.0039,0.138
8.461,-0.00405,0.13785
8.48,-0.0024,0.138
8.5,-0.00255,0.138
8.52,-0.00255,0.138
8.54,-0.00255,0.13815
8.56,-0.0024,0.13815
8.58,-0.00255,0.13785
8.601,-0.00405,0.1377
8.621,-0.0039,0.1377
8.64,-0.00405,0.13755
8.66,-0.0039,0.1377
8.68,-0.00405,0.13785
8.7,-0.0039,0.13815
8.72,-0.00405,0.138
8.74,-0.00255,0.138
8.76,-0.00255,0.13785
8.78,-0.00255,0.138
8.8,-0.00255,0.138
8.82,-0.00255,0.13815
8.84,-0.00255,0.13815
8.861,-0.0039,0.138
8.881,-0.00405,0.138
8.901,-0.00405,0.13785
8.92,-0.00255,0.13785
8.94,-0.00255,0.13785
8.96,-0.00255,0.13785
8.98,-0.00255,0.1377
8.999,-0.00195,0.1377
9.02,-0.00255,0.1377
9.04,-0.00255,0.13755
9.06,-0.00255,0.13785
9.08,-0.00255,0.13785
9.099,-0.00195,0.13785
9.12,-0.0027,0.13785
9.14,-0.00255,0.138
9.16,-0.00255,0.13815
9.181,-0.00405,0.13815
9.201,-0.0039,0.13815
9.221,-0.00405,0.138
9.241,-0.0039,0.138
9.26,-0.00255,0.13785
9.28,-0.00255,0.13755
9.3,-0.00255,0.1374
9.321,-0.0039,0.1374
9.341,-0.00405,0.13755
9.36,-0.00255,0.1374
9.38,-0.00255,0.1374
9.4,-0.00255,0.1374
9.42,-0.00255,0.13725
9.441,-0.0039,0.1374
9.461,-0.0039,0.1377
9.481,-0.00405,0.1377
9.5,-0.0039,0.1377
9.52,-0.0039,0.13755
9.54,-0.00405,0.1377
9.562,-0.00435,0.13755
9.58,-0.0039,0.1377
9.6,-0.00255,0.13785
9.62,-0.00255,0.13755
9.64,-0.00255,0.1377
9.66,-0.0024,0.1377
9.68,-0.00255,0.1377
9.7,-0.00255,0.1377
9.72,-0.0024,0.1377
9.74,-0.0039,0.13755
9.76,-0.0039,0.1377
9.78,-0.0039,0.1377
9.8,-0.0024,0.13755
9.821,-0.0039,0.13755
9.841,-0.0039,0.13755
9.86,-0.00375,0.13755
9.88,-0.0024,0.13755
9.901,-0.0039,0.13755
9.921,-0.00375,0.1374
9.94,-0.0039,0.13755
9.96,-0.00375,0.13755
9.98,-0.0039,0.13755
10,-0.00375,0.1374
10.02,-0.0024,0.1377
10.04,-0.00225,0.1377
10.06,-0.0024,0.1377
10.08,-0.0024,0.13785
10.1,-0.0024,0.138
10.119,-0.0024,0.138
10.14,-0.00375,0.13785
10.16,-0.00375,0.13785
10.18,-0.0024,0.1377
10.2,-0.0024,0.1377
10.22,-0.0024,0.1377
10.24,-0.0024,0.1377
10.26,-0.0024,0.1377
10.281,-0.0039,0.1377
10.301,-0.00375,0.13785
10.321,-0.00375,0.138
10.34,-0.00375,0.1377
10.36,-0.00375,0.1377
10.38,-0.00375,0.13785
10.4,-0.00375,0.13785
10.42,-0.00225,0.138
10.44,-0.0024,0.13785
10.46,-0.00225,0.138
10.479,-0.0024,0.13785
10.5,-0.00375,0.13785
10.52,-0.00375,0.13785
10.54,-0.0024,0.13785
10.56,-0.0024,0.138
10.581,-0.00375,0.13785
10.601,-0.00375,0.13815
10.62,-0.00375,0.138
10.64,-0.00375,0.13785
10.66,-0.0024,0.138
10.68,-0.00375,0.13785
10.7,-0.00225,0.13785
10.72,-0.00225,0.13785
10.74,-0.0024,0.13785
10.76,-0.00225,0.13815
10.78,-0.00225,0.138
10.8,-0.00225,0.1377
10.821,-0.00375,0.1377
10.841,-0.00375,0.13785
10.861,-0.0036,0.13785
10.88,-0.00375,0.13785
10.9,-0.00375,0.13785
10.92,-0.0036,0.13785
10.94,-0.00375,0.13785
10.96,-0.00375,0.13785
10.98,-0.00375,0.1377
11,-0.00225,0.13785
11.02,-0.0024,0.13815
11.04,-0.0042,0.13815
11.06,-0.00225,0.138
11.081,-0.0036,0.138
11.1,-0.00225,0.13785
11.12,-0.00225,0.1377
11.14,-0.00225,0.13755
11.16,-0.00225,0.13755
11.179,-0.00165,0.1374
11.2,-0.00225,0.13725
11.22,-0.00225,0.1374
11.24,-0.00225,0.13755
11.259,-0.0021,0.1377
11.28,-0.00225,0.1377
11.3,-0.0021,0.1377
11.32,-0.00225,0.1377
11.339,-0.00165,0.1377
11.36,-0.00225,0.13755
11.38,-0.0021,0.1377
11.4,-0.00225,0.1377
11.42,-0.00225,0.13785
11.439,-0.0015,0.13785
11.46,-0.0021,0.13755
11.48,-0.0021,0.13755
11.5,-0.0021,0.1377
11.52,-0.0021,0.1377
11.541,-0.0036,0.138
11.561,-0.0036,0.13785
11.581,-0.0036,0.1377
11.601,-0.0036,0.1377
11.62,-0.0036,0.1377
11.64,-0.0036,0.1377
11.66,-0.00345,0.13755
11.68,-0.0036,0.13755
11.7,-0.0021,0.13755
11.72,-0.0021,0.13755
11.741,-0.0036,0.1377
11.76,-0.0021,0.13755
11.781,-0.0036,0.13755
11.8,-0.00345,0.13755
11.82,-0.0036,0.13755
11.84,-0.00345,0.13755
11.86,-0.0036,0.13755
11.879,-0.0021,0.13755
11.9,-0.0036,0.1374
11.92,-0.0036,0.1374
11.94,-0.00345,0.13785
11.96,-0.0021,0.13755
11.98,-0.0021,0.13755
12,-0.0021,0.13725
12.02,-0.0021,0.13725
12.04,-0.0021,0.13755
12.061,-0.00345,0.13755
12.081,-0.0036,0.1377
12.1,-0.00345,0.1377
12.12,-0.0036,0.1377
12.14,-0.0021,0.13755
12.161,-0.0036,0.13755
12.181,-0.0036,0.1374
12.2,-0.0036,0.13725
12.22,-0.0021,0.13755
12.24,-0.0021,0.13755
12.26,-0.0036,0.13755
12.28,-0.0021,0.13755
12.3,-0.0021,0.1377
12.319,-0.0021,0.138
12.34,-0.00345,0.1377
12.36,-0.0036,0.1377
12.38,-0.00345,0.1377
12.4,-0.00345,0.1377
12.42,-0.00345,0.1377
12.44,-0.0021,0.1377
12.46,-0.0021,0.1377
12.479,-0.0021,0.1377
12.5,-0.0021,0.13755
12.52,-0.00195,0.1377
12.54,-0.0021,0.1377
12.56,-0.00195,0.13755
12.58,-0.0021,0.1377
12.6,-0.0021,0.1377
12.62,-0.0021,0.13755
12.641,-0.0036,0.13755
12.66,-0.0021,0.13755
12.68,-0.0021,0.13725
12.701,-0.00345,0.1371
12.721,-0.00345,0.13725
12.741,-0.00345,0.13755
12.76,-0.0021,0.1374
12.78,-0.00345,0.13725
12.8,-0.0036,0.13725
12.82,-0.00345,0.13725
12.839,-0.0021,0.1371
12.86,-0.0036,0.1374
12.88,-0.00345,0.1374
12.9,-0.00345,0.1374
12.92,-0.0036,0.13755
12.939,-0.00195,0.13755
12.96,-0.00345,0.1377
12.98,-0.0036,0.13785
13,-0.00345,0.138
13.019,-0.00195,0.1377
13.04,-0.00345,0.1377
13.06,-0.0036,0.13755
13.08,-0.00345,0.1377
13.1,-0.0036,0.1377
13.12,-0.00345,0.1377
13.14,-0.00195,0.13785
13.16,-0.00195,0.1377
13.18,-0.00195,0.1374
13.2,-0.00195,0.13755
13.221,-0.00345,0.13755
13.241,-0.00345,0.1377
13.261,-0.00345,0.1377
13.28,-0.00195,0.1377
13.3,-0.00195,0.13785
13.32,-0.00195,0.1377
13.34,-0.0021,0.13755
13.36,-0.0021,0.1377
13.38,-0.00345,0.1377
13.4,-0.00195,0.13785
13.42,-0.00195,0.1377
13.44,-0.0021,0.13755
13.459,-0.0015,0.13725
13.48,-0.00195,0.1374
13.5,-0.00195,0.13725
13.52,-0.00195,0.13725
13.539,-0.0015,0.1371
13.56,-0.00195,0.1371
13.58,-0.00195,0.13755
13.6,-0.00195,0.13755
13.62,-0.00195,0.1374
13.64,-0.00195,0.13725
13.66,-0.00195,0.1371
13.681,-0.00345,0.1371
13.701,-0.00345,0.1371
13.72,-0.00195,0.1371
13.74,-0.00195,0.1371
13.76,-0.00195,0.1371
13.78,-0.00195,0.13725
13.801,-0.00345,0.13725
13.821,-0.00345,0.13725
13.84,-0.00345,0.1374
13.86,-0.0033,0.1374
13.88,-0.00345,0.13755
13.899,-0.00195,0.13755
13.92,-0.00345,0.1374
13.94,-0.00345,0.1374
13.96,-0.00345,0.13725
13.979,-0.00195,0.1374
14,-0.00345,0.13725
14.02,-0.0033,0.1371
14.04,-0.00345,0.1374
14.06,-0.0033,0.1374
14.08,-0.0021,0.13725
14.1,-0.0021,0.13725
14.12,-0.00195,0.1371
14.14,-0.00195,0.13725
14.159,-0.0015,0.13725
14.18,-0.00345,0.1374
14.2,-0.0033,0.13725
14.22,-0.00345,0.13725
14.24,-0.00345,0.1374
14.26,-0.00345,0.1374
14.28,-0.0033,0.1374
14.3,-0.00195,0.1374
14.32,-0.00195,0.13755
14.339,-0.00195,0.13755
14.36,-0.0033,0.13755
14.38,-0.00345,0.13755
14.4,-0.0033,0.1374
14.42,-0.0033,0.13725
14.44,-0.00195,0.13725
14.46,-0.00195,0.1371
14.48,-0.0033,0.13725
14.5,-0.00195,0.13725
14.519,-0.0015,0.13725
14.54,-0.00195,0.13725
14.56,-0.00195,0.1374
14.581,-0.00345,0.1374
14.601,-0.0033,0.1374
14.62,-0.00345,0.1374
14.64,-0.00345,0.1374
14.66,-0.00195,0.1371
14.68,-0.00195,0.13725
14.699,-0.00195,0.13725
14.72,-0.0033,0.13725
14.74,-0.00345,0.13695
14.76,-0.0033,0.1371
14.779,-0.00195,0.13725
14.8,-0.0033,0.1374
14.82,-0.0039,0.13725
14.84,-0.00195,0.1374
14.86,-0.00195,0.13755
14.879,-0.00195,0.13755
14.9,-0.0033,0.13755
14.92,-0.0033,0.13755
14.94,-0.00345,0.13755
14.96,-0.00195,0.1374
14.98,-0.00195,0.1374
15,-0.00195,0.1377
15.02,-0.00195,0.13755
15.039,-0.00135,0.1377
15.06,-0.00195,0.1377
15.08,-0.00195,0.13755
15.1,-0.00195,0.1374
15.12,-0.00195,0.1374
15.14,-0.00195,0.13755
15.161,-0.0033,0.1374
15.181,-0.0033,0.13755
15.2,-0.00345,0.13755
15.22,-0.00195,0.13755
15.24,-0.00195,0.13755
15.26,-0.0018,0.13755
15.281,-0.00345,0.1377
15.301,-0.0033,0.13755
15.321,-0.0033,0.1377
15.341,-0.0033,0.1377
15.361,-0.0033,0.1377
15.38,-0.0033,0.1374
15.4,-0.0033,0.1377
15.42,-0.00345,0.1377
15.44,-0.0033,0.1377
15.46,-0.0033,0.1377
15.48,-0.00195,0.13755
15.5,-0.00195,0.1377
15.52,-0.00195,0.1377
15.54,-0.00195,0.13755
15.56,-0.00195,0.13755
15.58,-0.00195,0.13755
15.6,-0.00195,0.1377
15.621,-0.00345,0.13755
15.641,-0.0033,0.13755
15.661,-0.0033,0.13755
15.68,-0.00345,0.13755
15.7,-0.0033,0.1377
15.72,-0.00345,0.1377
15.74,-0.0033,0.13755
15.76,-0.00345,0.13725
15.78,-0.0033,0.13725
15.8,-0.00195,0.13725
15.82,-0.00195,0.13725
15.84,-0.00195,0.13725
15.859,-0.00135,0.13725
15.88,-0.00195,0.13725
15.9,-0.00195,0.1374
15.92,-0.00195,0.13725
15.939,-0.00195,0.13755
15.96,-0.0033,0.1377
15.98,-0.0033,0.13755
16,-0.0033,0.13755
16.02,-0.0033,0.13755
16.04,-0.00195,0.13725
16.061,-0.00345,0.13725
16.081,-0.00315,0.13725
16.101,-0.00345,0.13725
16.12,-0.00195,0.1374
16.141,-0.0033,0.1374
16.16,-0.0033,0.13725
16.18,-0.0033,0.1374
16.2,-0.00195,0.13755
16.22,-0.00195,0.1374
16.24,-0.00195,0.1371
16.26,-0.00195,0.1371
16.28,-0.00195,0.13695
16.3,-0.0018,0.1371
16.32,-0.00195,0.13725
16.341,-0.00345,0.1374
16.36,-0.0033,0.13755
16.38,-0.00345,0.1377
16.4,-0.0033,0.13755
16.42,-0.0033,0.1374
16.44,-0.00315,0.1374
16.459,-0.0039,0.13755
16.48,-0.0033,0.13755
16.5,-0.0033,0.13755
16.52,-0.0018,0.13755
16.54,-0.00195,0.1377
16.56,-0.0018,0.1377
16.58,-0.0018,0.13785
16.6,-0.0018,0.1377
16.62,-0.0018,0.13755
16.639,-0.00135,0.13755
16.66,-0.00195,0.1377
16.68,-0.0018,0.1377
16.7,-0.0018,0.1377
16.72,-0.00195,0.1377
16.739,-0.0018,0.1377
16.76,-0.0018,0.13785
16.78,-0.00195,0.1377
16.8,-0.00195,0.1377
16.82,-0.00195,0.13755
16.839,-0.0018,0.1374
16.86,-0.0018,0.13755
16.88,-0.0018,0.1377
16.9,-0.00195,0.13755
16.919,-0.00135,0.1374
16.942,-0.0039,0.1374
16.96,-0.0018,0.1377
16.98,-0.0018,0.138
17,-0.0018,0.13785
17.02,-0.0018,0.13755
17.041,-0.0033,0.13755
17.061,-0.0033,0.13755
17.081,-0.0039,0.1374
17.1,-0.0033,0.1377
17.12,-0.0018,0.1377
17.14,-0.00195,0.13785
17.161,-0.0033,0.1377
17.181,-0.0033,0.1377
17.2,-0.0018,0.1377
17.22,-0.0018,0.1377
17.24,-0.0018,0.1377
17.26,-0.0018,0.1374
17.28,-0.0018,0.13725
17.3,-0.0018,0.13755
17.32,-0.0018,0.13755
17.34,-0.0018,0.1374
17.359,-0.00135,0.1374
17.38,-0.0018,0.13755
17.401,-0.0033,0.13755
17.42,-0.0018,0.1374
17.439,-0.00135,0.13755
17.46,-0.0018,0.13755
17.48,-0.0018,0.1374
17.5,-0.0018,0.13755
17.519,-0.0033,0.13755
17.54,-0.0018,0.1374
17.56,-0.0018,0.13755
17.58,-0.0018,0.13755
17.6,-0.00195,0.13755
17.62,-0.0018,0.13755
17.64,-0.00405,0.1377
17.661,-0.00315,0.1377
17.681,-0.0033,0.1377
17.701,-0.0033,0.13755
17.721,-0.0033,0.13755
17.741,-0.0033,0.13755
17.76,-0.00315,0.1377
17.78,-0.00315,0.1377
17.8,-0.0033,0.1377
17.82,-0.00315,0.1377
17.84,-0.0033,0.13785
17.86,-0.00315,0.13785
17.88,-0.00315,0.1377
17.9,-0.00315,0.1377
17.92,-0.00315,0.13785
17.94,-0.0018,0.138
17.96,-0.0018,0.13785
17.98,-0.0018,0.1377
18,-0.0018,0.1377
18.02,-0.0018,0.1377
18.041,-0.0033,0.13755
18.06,-0.0033,0.13755
18.08,-0.0018,0.1377
18.1,-0.0018,0.13785
18.12,-0.0018,0.13785
18.14,-0.0018,0.13785
18.16,-0.00315,0.1377
18.18,-0.0018,0.1377
18.2,-0.0018,0.1377
18.22,-0.0018,0.13785
18.239,-0.00135,0.13785
18.26,-0.0018,0.13755
18.28,-0.0018,0.13755
18.3,-0.0018,0.1377
18.319,-0.0018,0.13785
18.34,-0.0033,0.1377
18.36,-0.00315,0.13755
18.38,-0.00315,0.13755
18.4,-0.00315,0.13785
18.419,-0.00165,0.13785
18.44,-0.00315,0.13785
18.46,-0.00315,0.1377
18.48,-0.00315,0.13755
18.5,-0.00165,0.13755
18.52,-0.0018,0.1377
18.54,-0.00165,0.13785
18.56,-0.0018,0.1377
18.58,-0.0018,0.13755
18.6,-0.0018,0.13755
18.62,-0.00165,0.13755
18.641,-0.00315,0.1377
18.661,-0.00315,0.13755
18.68,-0.00315,0.1377
18.7,-0.00315,0.1377
18.72,-0.0018,0.13785
