Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
475.261,0.1578,0.306
475.28,0.1578,0.306
475.301,0.15825,0.3065
475.32,0.1578,0.307
475.34,0.1584,0.307
475.361,0.1578,0.3075
475.38,0.1578,0.3075
475.401,0.15825,0.3075
475.42,0.1578,0.3075
475.44,0.1578,0.308
475.46,0.1578,0.3085
475.479,0.1575,0.3085
475.501,0.15825,0.3085
475.521,0.1581,0.309
475.54,0.1578,0.309
475.561,0.1581,0.309
475.581,0.1581,0.309
475.6,0.1578,0.309
475.621,0.1581,0.3095
475.64,0.1578,0.3095
475.661,0.1581,0.3095
475.681,0.1581,0.31
475.7,0.1578,0.31
475.721,0.1581,0.3105
475.739,0.15735,0.311
475.761,0.1581,0.311
475.781,0.1581,0.311
475.8,0.15765,0.311
475.82,0.15735,0.3115
475.84,0.1575,0.3115
475.861,0.1581,0.312
475.88,0.1575,0.312
475.901,0.15765,0.3125
475.92,0.15735,0.3125
475.941,0.15765,0.3125
475.961,0.15765,0.313
475.98,0.15735,0.313
476,0.15735,0.313
476.021,0.15765,0.313
476.04,0.15735,0.3135
476.06,0.15735,0.3135
476.081,0.15765,0.3135
476.101,0.15765,0.3135
476.121,0.15765,0.314
476.14,0.15735,0.314
476.16,0.15735,0.3145
476.181,0.15765,0.3145
476.201,0.15795,0.3145
476.221,0.15795,0.315
476.241,0.1575,0.315
476.26,0.15765,0.3155
476.28,0.15765,0.3155
476.301,0.15795,0.3155
476.321,0.15795,0.3155
476.341,0.15795,0.316
476.361,0.15795,0.3165
476.381,0.15795,0.3165
476.401,0.15795,0.3165
476.421,0.15795,0.317
476.44,0.1575,0.317
476.461,0.1575,0.317
476.481,0.1575,0.3175
476.499,0.15765,0.3175
476.521,0.1575,0.318
476.54,0.15735,0.318
476.561,0.1575,0.3185
476.58,0.1572,0.3185
476.601,0.1575,0.3185
476.62,0.1572,0.3185
476.641,0.1575,0.3185
476.661,0.1575,0.319
476.68,0.1572,0.319
476.7,0.15735,0.319
476.721,0.1575,0.3195
476.74,0.1572,0.3195
476.76,0.1575,0.3195
476.78,0.15735,0.32
476.8,0.1572,0.3205
476.82,0.1572,0.3205
476.841,0.15735,0.321
476.861,0.15735,0.321
476.88,0.1572,0.321
476.901,0.15735,0.321
476.921,0.15735,0.321
476.941,0.1575,0.3215
476.961,0.15735,0.322
476.98,0.1572,0.322
477.001,0.15735,0.322
477.02,0.1572,0.322
477.041,0.1578,0.3225
477.06,0.15735,0.3225
477.081,0.1578,0.323
477.1,0.15735,0.323
477.121,0.15765,0.323
477.14,0.15735,0.3235
477.161,0.1581,0.3235
477.181,0.15765,0.324
477.201,0.15765,0.324
477.221,0.15765,0.324
477.241,0.15765,0.324
477.261,0.15765,0.3245
477.281,0.15735,0.3245
477.301,0.15735,0.325
477.32,0.15705,0.325
477.341,0.15735,0.3255
477.36,0.15705,0.3255
477.381,0.15735,0.3255
477.4,0.15705,0.326
477.421,0.15735,0.3265
477.441,0.15735,0.3265
477.46,0.15705,0.3265
477.481,0.15735,0.3265
477.5,0.1572,0.327
477.52,0.1572,0.327
477.54,0.15705,0.327
477.561,0.1572,0.3275
477.58,0.15705,0.3275
477.601,0.15735,0.327
477.62,0.15705,0.3275
477.641,0.1572,0.3275
477.66,0.1572,0.3275
477.681,0.15765,0.328
477.7,0.15735,0.3285
477.72,0.1569,0.3285
477.74,0.1569,0.3285
477.761,0.1572,0.3285
477.78,0.15705,0.329
477.801,0.1572,0.329
477.82,0.15705,0.329
477.84,0.1569,0.3295
477.86,0.15705,0.3295
477.88,0.1569,0.33
477.9,0.1569,0.33
477.919,0.15735,0.33
477.941,0.1572,0.33
477.961,0.1572,0.33
477.981,0.1575,0.3305
478,0.15705,0.3305
478.02,0.1572,0.331
478.04,0.15705,0.331
478.06,0.1572,0.3315
478.081,0.1575,0.3315
478.1,0.1572,0.3315
478.121,0.1575,0.332
478.14,0.1572,0.332
478.16,0.1569,0.3325
478.18,0.15705,0.3325
478.201,0.15705,0.3325
478.221,0.15705,0.3325
478.241,0.1572,0.333
478.26,0.1569,0.333
478.281,0.15705,0.333
478.301,0.15705,0.3335
478.321,0.15705,0.3335
478.341,0.15705,0.3335
478.36,0.15705,0.3335
478.381,0.15735,0.3335
478.401,0.15735,0.334
478.42,0.15705,0.334
478.441,0.15735,0.3345
478.461,0.1575,0.3345
478.481,0.15735,0.3345
478.501,0.15735,0.335
478.52,0.15705,0.3355
478.54,0.15705,0.3355
478.561,0.15705,0.3355
478.579,0.15675,0.3355
478.601,0.15705,0.336
478.62,0.15675,0.336
478.641,0.15705,0.336
478.661,0.1569,0.336
478.68,0.15675,0.3365
478.7,0.15675,0.3365
478.72,0.15675,0.337
478.741,0.1569,0.337
478.761,0.1569,0.337
478.781,0.1569,0.337
478.801,0.1569,0.337
478.821,0.1569,0.338
478.839,0.1572,0.338
478.86,0.15675,0.338
478.881,0.1569,0.338
478.901,0.1569,0.338
478.92,0.1569,0.338
478.94,0.1569,0.3385
478.96,0.1569,0.3385
478.98,0.1575,0.339
479,0.1569,0.339
479.021,0.1572,0.3395
479.04,0.15675,0.3395
479.06,0.1566,0.339
479.08,0.1566,0.3395
479.1,0.15675,0.3395
479.12,0.1566,0.3395
479.141,0.1569,0.3395
479.161,0.1569,0.34
479.18,0.1566,0.34
479.2,0.1566,0.3405
479.221,0.1569,0.34
479.24,0.1569,0.3405
479.261,0.1572,0.341
479.28,0.15675,0.341
479.301,0.1572,0.341
479.321,0.1572,0.3415
479.34,0.1569,0.3415
479.36,0.1569,0.3415
479.381,0.15675,0.3415
479.401,0.15675,0.3415
479.421,0.1569,0.342
479.44,0.1566,0.342
479.461,0.1569,0.3425
479.48,0.15675,0.3425
479.501,0.15705,0.343
479.521,0.15705,0.343
479.541,0.15705,0.343
479.561,0.15675,0.3435
479.581,0.15675,0.3435
479.601,0.1566,0.344
479.62,0.1566,0.344
479.64,0.15645,0.344
479.661,0.15675,0.3445
479.68,0.15645,0.3445
479.701,0.15675,0.3445
479.721,0.1566,0.344
479.74,0.15645,0.3445
479.761,0.15675,0.345
479.782,0.15705,0.345
479.8,0.1572,0.345
479.82,0.15675,0.3455
479.84,0.15675,0.3455
479.861,0.15705,0.3455
479.881,0.1566,0.346
479.901,0.1566,0.346
479.921,0.1566,0.346
479.941,0.15675,0.346
479.961,0.15675,0.3465
479.98,0.15645,0.3465
480.001,0.1566,0.3465
480.02,0.15645,0.347
480.041,0.1566,0.347
480.061,0.1566,0.347
480.081,0.1566,0.347
480.101,0.1566,0.347
480.121,0.1566,0.3475
480.141,0.15705,0.3475
480.161,0.1569,0.348
480.18,0.1566,0.348
480.201,0.1569,0.348
480.22,0.1566,0.348
480.241,0.1569,0.3485
480.26,0.1566,0.3485
480.281,0.1569,0.3485
480.301,0.1569,0.349
480.32,0.1566,0.349
480.34,0.1563,0.349
480.36,0.15645,0.349
480.38,0.1563,0.3495
480.399,0.15645,0.3495
480.421,0.1569,0.35
480.44,0.1566,0.35
480.46,0.1566,0.35
480.48,0.1566,0.3505
480.5,0.1566,0.3505
480.521,0.1569,0.3505
480.54,0.1566,0.3505
480.561,0.1569,0.351
480.58,0.1566,0.3505
480.602,0.1569,0.351
480.62,0.1566,0.3515
480.64,0.15645,0.3515
480.66,0.1566,0.3515
480.68,0.1566,0.3515
480.7,0.15645,0.352
480.72,0.1566,0.352
480.74,0.15645,0.352
480.76,0.1569,0.352
480.781,0.15675,0.3525
480.801,0.15645,0.3525
480.821,0.15645,0.353
480.84,0.1563,0.353
480.861,0.15645,0.353
480.881,0.15645,0.353
480.901,0.15645,0.3535
480.92,0.15645,0.3535
480.941,0.15645,0.3535
480.961,0.15645,0.3535
480.981,0.15645,0.3535
481.001,0.15645,0.3535
481.021,0.15645,0.3535
481.041,0.15645,0.354
481.061,0.15645,0.354
481.081,0.15645,0.354
481.101,0.15645,0.3545
481.12,0.15645,0.3545
481.141,0.15675,0.3545
481.161,0.15675,0.3545
481.181,0.15675,0.3545
481.201,0.15675,0.3545
481.221,0.15675,0.355
481.24,0.1563,0.3555
481.26,0.15615,0.3555
481.281,0.1563,0.3555
481.3,0.15615,0.356
481.32,0.15615,0.356
481.34,0.15615,0.356
481.361,0.1563,0.356
481.381,0.1563,0.356
481.401,0.1563,0.356
481.421,0.1563,0.356
481.441,0.1563,0.3565
481.46,0.15615,0.3565
481.481,0.1563,0.357
481.5,0.1563,0.357
481.52,0.1563,0.357
481.54,0.1563,0.3575
481.56,0.1563,0.3575
481.58,0.1563,0.3575
481.6,0.1569,0.358
481.62,0.1563,0.358
481.64,0.1563,0.3585
481.66,0.1563,0.358
481.68,0.15615,0.3585
481.701,0.1563,0.3585
481.721,0.1563,0.3585
481.74,0.156,0.359
481.76,0.15615,0.359
481.781,0.1563,0.3595
481.8,0.156,0.3595
481.821,0.15615,0.3595
481.841,0.15615,0.3595
481.859,0.1566,0.3595
481.881,0.15615,0.3595
481.9,0.15615,0.3595
481.921,0.1566,0.36
481.94,0.15615,0.36
481.96,0.156,0.36
481.98,0.15615,0.36
482,0.15615,0.3605
482.02,0.15615,0.3605
482.04,0.15615,0.3605
482.06,0.15615,0.3605
482.08,0.156,0.361
482.1,0.15615,0.361
482.12,0.156,0.361
482.14,0.156,0.361
482.16,0.156,0.361
482.18,0.156,0.361
482.201,0.15615,0.3615
482.22,0.15585,0.3615
482.241,0.15615,0.362
482.26,0.15585,0.362
482.281,0.15615,0.362
482.301,0.15615,0.362
482.32,0.15615,0.3625
482.34,0.15615,0.3625
482.361,0.1563,0.3625
482.381,0.15645,0.363
482.4,0.15585,0.363
482.42,0.156,0.363
482.44,0.15585,0.3635
482.461,0.15615,0.3635
482.48,0.1557,0.3635
482.501,0.15615,0.3635
482.52,0.15585,0.3635
482.54,0.15585,0.3635
482.561,0.15615,0.3635
482.58,0.15585,0.364
482.601,0.1563,0.3635
482.62,0.156,0.364
482.641,0.1563,0.364
482.661,0.1563,0.3645
482.68,0.156,0.3645
482.701,0.1563,0.365
482.721,0.156,0.365
482.741,0.1563,0.365
482.761,0.1563,0.365
482.781,0.15615,0.365
482.801,0.1563,0.3655
482.82,0.15585,0.3655
482.84,0.156,0.3655
482.861,0.15615,0.366
482.88,0.156,0.366
482.9,0.15585,0.366
482.921,0.15585,0.366
482.94,0.15585,0.366
482.96,0.15585,0.3665
482.979,0.1557,0.3665
483.001,0.15615,0.3665
483.02,0.15585,0.367
483.04,0.1557,0.367
483.06,0.1557,0.367
483.081,0.15585,0.3675
483.1,0.15585,0.3675
483.12,0.15585,0.3675
483.141,0.15615,0.3675
483.161,0.15615,0.368
483.18,0.15585,0.368
483.201,0.15615,0.368
483.221,0.15615,0.3685
483.239,0.1557,0.3685
483.26,0.15585,0.3685
483.281,0.15615,0.3685
483.301,0.156,0.3685
483.321,0.15615,0.3685
483.341,0.15615,0.3685
483.36,0.15585,0.3685
483.381,0.156,0.369
483.4,0.15585,0.369
483.421,0.156,0.3695
483.44,0.1557,0.3695
483.46,0.15585,0.3695
483.481,0.15585,0.3695
483.501,0.1557,0.3695
483.521,0.15585,0.3695
483.541,0.15585,0.3695
483.561,0.15585,0.37
483.581,0.15585,0.37
483.601,0.15585,0.37
483.621,0.1557,0.37
483.641,0.1557,0.3705
483.66,0.1557,0.3705
483.681,0.156,0.3705
483.701,0.156,0.371
483.72,0.1557,0.3705
483.74,0.1557,0.3705
483.76,0.1557,0.3705
483.781,0.156,0.371
483.8,0.1557,0.371
483.821,0.15585,0.371
483.841,0.156,0.3715
483.86,0.15555,0.3715
483.88,0.15555,0.3715
483.901,0.1557,0.372
483.92,0.15555,0.372
483.941,0.1557,0.3725
483.96,0.15555,0.3725
483.98,0.15555,0.3725
484.001,0.1557,0.3725
484.021,0.1557,0.372
484.041,0.1557,0.372
484.061,0.15555,0.3725
484.08,0.1557,0.373
484.1,0.1557,0.3725
484.121,0.15585,0.373
484.141,0.15585,0.373
484.161,0.15555,0.3735
484.181,0.15555,0.3735
484.201,0.15555,0.373
484.22,0.15555,0.3735
484.24,0.1554,0.3735
484.261,0.15555,0.3735
484.281,0.15555,0.374
484.3,0.15555,0.374
484.321,0.15585,0.374
484.341,0.1557,0.3745
484.36,0.15555,0.3745
484.38,0.15555,0.374
484.4,0.1557,0.3745
484.42,0.15555,0.3745
484.441,0.1557,0.3745
484.461,0.1557,0.3745
484.481,0.15555,0.3745
484.501,0.15555,0.375
484.52,0.1554,0.375
484.541,0.15555,0.375
484.561,0.1554,0.375
484.58,0.1554,0.375
484.601,0.15555,0.3755
484.621,0.15555,0.3755
484.641,0.15555,0.3755
484.661,0.1557,0.376
484.68,0.15555,0.376
484.7,0.1554,0.376
484.721,0.1557,0.3765
484.74,0.1554,0.3765
484.76,0.1554,0.3765
484.78,0.15555,0.3765
484.8,0.1554,0.3765
484.82,0.1554,0.3765
484.84,0.1554,0.3765
484.86,0.1554,0.3765
484.88,0.1554,0.3765
484.9,0.1554,0.377
484.92,0.15525,0.377
484.94,0.1554,0.377
484.961,0.1554,0.3775
484.98,0.15525,0.3775
485,0.1554,0.3775
485.021,0.1554,0.378
485.041,0.1554,0.378
485.06,0.1554,0.378
485.081,0.15555,0.378
485.1,0.1554,0.378
485.121,0.15555,0.378
485.141,0.15555,0.3785
485.16,0.1554,0.3785
485.18,0.1554,0.3785
485.201,0.15555,0.379
485.221,0.1554,0.379
485.242,0.15555,0.379
485.261,0.1554,0.3795
485.28,0.15525,0.3795
485.301,0.15525,0.379
485.32,0.15525,0.379
485.341,0.15525,0.379
485.361,0.1554,0.3795
485.38,0.15525,0.3795
485.401,0.15525,0.3795
485.421,0.1554,0.3795
485.441,0.15525,0.3795
485.462,0.15555,0.38
485.481,0.15555,0.38
485.501,0.15555,0.3805
485.52,0.15525,0.3805
485.541,0.1554,0.3805
485.561,0.15555,0.3805
485.581,0.15555,0.3805
485.6,0.15525,0.381
485.62,0.1551,0.3805
485.64,0.15525,0.3805
485.66,0.15525,0.3805
485.681,0.15555,0.3805
485.701,0.15555,0.381
485.721,0.15555,0.381
485.741,0.1551,0.3815
485.761,0.15525,0.3815
485.781,0.15525,0.3815
485.801,0.1551,0.3815
485.821,0.15525,0.3815
485.84,0.15525,0.3815
485.86,0.1551,0.3815
485.881,0.15525,0.382
485.9,0.1551,0.382
485.921,0.1551,0.382
485.941,0.1551,0.382
485.961,0.1551,0.382
485.981,0.1551,0.382
486.001,0.1551,0.3825
486.021,0.1551,0.3825
486.043,0.15585,0.3825
486.061,0.1554,0.383
486.08,0.1551,0.383
486.1,0.1551,0.383
486.12,0.1551,0.383
486.141,0.1554,0.383
486.161,0.1551,0.383
486.181,0.1551,0.383
486.2,0.1551,0.3835
486.22,0.1551,0.3835
486.241,0.1551,0.3835
486.261,0.15495,0.3835
486.281,0.1551,0.3835
486.3,0.1551,0.384
486.32,0.1551,0.384
486.341,0.15495,0.384
486.36,0.1551,0.384
486.381,0.15495,0.384
486.401,0.15495,0.384
486.42,0.15495,0.384
486.441,0.15525,0.3845
486.46,0.15495,0.3845
486.481,0.15525,0.385
486.5,0.15495,0.385
486.521,0.15525,0.385
486.541,0.15525,0.385
486.56,0.15495,0.385
486.581,0.15525,0.385
486.601,0.15525,0.3855
486.62,0.15495,0.3855
486.641,0.15525,0.3855
486.661,0.15525,0.3855
486.681,0.15495,0.3855
486.701,0.15495,0.386
486.721,0.1548,0.386
486.74,0.15495,0.386
486.76,0.1551,0.386
486.781,0.1548,0.386
486.801,0.1548,0.386
486.82,0.1551,0.386
486.841,0.1548,0.3865
486.861,0.1548,0.3865
486.88,0.1548,0.3865
486.901,0.1551,0.3865
486.92,0.1548,0.3865
486.941,0.15525,0.387
486.961,0.15525,0.3865
486.98,0.1548,0.387
487,0.1548,0.387
487.019,0.1551,0.387
487.04,0.15465,0.3875
487.06,0.1548,0.3875
487.08,0.1548,0.3875
487.1,0.15495,0.3875
487.121,0.15465,0.3875
487.14,0.15495,0.3875
487.161,0.1548,0.3875
487.181,0.1548,0.388
487.201,0.15465,0.388
487.221,0.1548,0.388
487.241,0.15465,0.388
487.261,0.1548,0.388
487.281,0.15465,0.388
487.301,0.15465,0.388
487.321,0.15465,0.388
487.34,0.15465,0.388
487.361,0.1551,0.3885
487.38,0.15465,0.3885
487.401,0.1551,0.389
487.42,0.15465,0.389
487.441,0.15495,0.389
487.461,0.15495,0.389
487.481,0.15495,0.389
487.5,0.15465,0.389
487.521,0.15495,0.389
487.54,0.15495,0.3895
487.561,0.15465,0.3895
487.581,0.15465,0.3895
487.601,0.15465,0.3895
487.621,0.15465,0.3895
487.641,0.15465,0.3895
487.661,0.15465,0.3895
487.681,0.15465,0.3895
487.701,0.1545,0.3895
487.72,0.15465,0.3895
487.741,0.1548,0.3895
487.761,0.15495,0.39
487.78,0.1545,0.39
487.801,0.15495,0.39
487.821,0.1548,0.39
487.841,0.15495,0.3905
487.861,0.1548,0.3905
487.881,0.1548,0.3905
487.9,0.15495,0.39
487.92,0.15495,0.39
487.941,0.1548,0.3905
487.961,0.1548,0.3905
487.98,0.1545,0.3905
488,0.15465,0.3905
488.02,0.1545,0.391
488.04,0.15465,0.391
488.061,0.1548,0.391
488.079,0.15495,0.391
488.101,0.1548,0.391
488.121,0.1548,0.391
488.141,0.1548,0.3915
488.16,0.1545,0.3915
488.181,0.1548,0.3915
488.2,0.1545,0.3915
488.221,0.1548,0.3915
488.241,0.1548,0.392
488.26,0.15495,0.392
488.281,0.1545,0.3915
488.3,0.15495,0.3915
488.321,0.1545,0.392
488.341,0.15435,0.392
488.361,0.1545,0.392
488.381,0.1545,0.3925
488.4,0.1545,0.3925
488.421,0.15465,0.3925
488.441,0.15465,0.3925
488.461,0.15465,0.3925
488.481,0.1548,0.3925
488.501,0.15465,0.3925
488.521,0.1548,0.393
488.541,0.15465,0.393
488.56,0.15435,0.393
488.58,0.1545,0.393
488.599,0.15495,0.393
488.621,0.15465,0.3935
488.64,0.1545,0.3935
488.661,0.15465,0.3935
488.681,0.15465,0.3935
488.7,0.1545,0.394
488.72,0.15435,0.3935
488.74,0.15495,0.394
488.76,0.15495,0.394
488.781,0.15435,0.3945
488.8,0.15435,0.3945
488.821,0.15465,0.3945
488.841,0.15465,0.3945
488.86,0.15435,0.3945
488.881,0.1545,0.3945
488.9,0.15435,0.3945
488.92,0.15435,0.395
488.94,0.1548,0.395
488.961,0.15435,0.3945
488.98,0.15495,0.395
488.999,0.15495,0.395
489.021,0.15435,0.395
489.041,0.15435,0.395
489.06,0.1548,0.3955
489.08,0.1548,0.3955
489.101,0.15435,0.3955
489.121,0.15435,0.3955
489.141,0.1545,0.3955
489.161,0.1545,0.3955
489.181,0.1545,0.3955
489.201,0.1545,0.3955
489.221,0.1545,0.396
489.241,0.1545,0.396
489.261,0.1545,0.396
489.281,0.1542,0.396
489.301,0.15435,0.396
489.32,0.15495,0.396
489.34,0.15495,0.396
489.36,0.15495,0.396
489.38,0.15495,0.396
489.4,0.15495,0.396
489.421,0.15435,0.3965
489.44,0.15495,0.3965
489.461,0.1542,0.3965
489.48,0.1542,0.3965
489.5,0.1542,0.3965
489.52,0.1542,0.397
489.541,0.15435,0.3965
489.56,0.15495,0.3965
489.579,0.15495,0.397
489.6,0.1542,0.397
489.62,0.15435,0.397
489.641,0.1545,0.397
489.66,0.1542,0.397
489.681,0.15435,0.397
489.7,0.1542,0.3975
489.72,0.1542,0.3975
489.741,0.15435,0.3975
489.761,0.1542,0.3975
489.781,0.1542,0.3975
489.799,0.15645,0.397
489.821,0.1542,0.3975
489.84,0.15495,0.397
489.86,0.15495,0.3975
489.88,0.1551,0.3975
489.901,0.1542,0.3975
489.921,0.1542,0.3975
489.941,0.1542,0.398
489.96,0.1542,0.398
489.981,0.1542,0.398
490.001,0.1542,0.398
490.021,0.1542,0.3985
490.04,0.1542,0.3985
490.059,0.1551,0.3985
490.081,0.15435,0.3985
490.101,0.1542,0.3985
490.121,0.15405,0.3985
490.141,0.1542,0.3985
490.161,0.15405,0.3985
490.181,0.15405,0.3985
490.2,0.1551,0.3985
490.221,0.1542,0.3985
490.241,0.1542,0.3985
490.262,0.1542,0.399
490.28,0.15405,0.399
490.3,0.1542,0.3995
490.321,0.15405,0.3995
490.341,0.15405,0.3995
490.361,0.1542,0.399
490.38,0.1542,0.3995
490.4,0.1542,0.3995
490.421,0.1542,0.3995
490.441,0.1542,0.3995
490.46,0.1542,0.4
490.48,0.15405,0.4
490.501,0.15405,0.4
490.521,0.15405,0.4
490.541,0.1542,0.4
490.561,0.15405,0.4
490.58,0.15405,0.4
490.601,0.15405,0.4
490.621,0.15405,0.4005
490.64,0.1551,0.4005
490.661,0.15405,0.4005
490.681,0.15405,0.4005
490.701,0.15405,0.4005
490.72,0.15405,0.401
490.741,0.15405,0.401
490.761,0.15405,0.401
490.781,0.15405,0.401
490.801,0.15405,0.401
490.821,0.1539,0.401
490.841,0.15405,0.401
490.861,0.15405,0.4015
490.88,0.15405,0.4015
490.901,0.1539,0.4015
490.921,0.15405,0.4015
490.941,0.15405,0.402
490.96,0.15525,0.402
490.981,0.1539,0.402
491.001,0.15405,0.402
491.021,0.1539,0.402
491.041,0.1539,0.402
491.061,0.1539,0.402
491.081,0.1539,0.4025
491.1,0.15405,0.4025
491.121,0.1539,0.402
491.141,0.15405,0.402
491.161,0.1539,0.4025
491.181,0.15405,0.4025
491.201,0.1539,0.4025
491.221,0.15405,0.4025
491.239,0.15615,0.4025
491.261,0.15405,0.4025
491.281,0.15405,0.4025
491.301,0.1539,0.4025
491.321,0.1539,0.4025
491.34,0.15525,0.403
491.36,0.15525,0.403
491.381,0.1539,0.4035
491.4,0.15405,0.4035
491.421,0.15375,0.4035
491.441,0.15375,0.4035
491.461,0.15375,0.4035
491.481,0.15375,0.4035
491.501,0.1539,0.4035
491.521,0.1539,0.4035
491.541,0.1539,0.4035
491.561,0.1539,0.404
491.58,0.15525,0.404
491.601,0.1539,0.404
491.619,0.156,0.404
491.641,0.1539,0.404
491.661,0.1539,0.404
491.681,0.1539,0.4045
491.7,0.15525,0.404
491.72,0.15525,0.404
491.741,0.1539,0.4045
491.76,0.1539,0.4045
491.781,0.15375,0.4045
491.801,0.1536,0.4045
491.821,0.15375,0.4045
491.841,0.15375,0.4045
491.861,0.1539,0.4045
491.88,0.1539,0.4045
491.901,0.1539,0.4045
491.921,0.1539,0.405
491.94,0.15525,0.405
491.961,0.1539,0.4045
491.98,0.15525,0.4045
492.001,0.1539,0.4045
492.019,0.15525,0.405
492.041,0.1536,0.4045
492.06,0.1539,0.405
492.08,0.15525,0.405
492.101,0.1539,0.405
492.121,0.1539,0.4055
492.14,0.15525,0.4055
492.161,0.1536,0.405
492.18,0.15375,0.4055
492.2,0.1539,0.4055
492.221,0.1536,0.4055
492.241,0.1536,0.4055
492.261,0.1536,0.4055
492.281,0.1539,0.4055
492.301,0.1539,0.4055
492.321,0.1539,0.4055
492.341,0.1539,0.406
492.36,0.15525,0.406
492.38,0.1539,0.406
492.401,0.15345,0.406
492.421,0.1536,0.406
492.441,0.1536,0.406
492.461,0.1536,0.406
492.48,0.1539,0.4065
492.502,0.15375,0.4065
492.521,0.15345,0.4065
492.54,0.1539,0.4065
492.561,0.15345,0.407
492.58,0.1539,0.407
492.601,0.1539,0.4065
492.62,0.1539,0.4065
492.641,0.15375,0.407
492.661,0.1539,0.407
492.68,0.15525,0.407
492.701,0.15375,0.4075
492.72,0.1554,0.4075
492.741,0.1539,0.4075
492.761,0.15345,0.4075
492.781,0.15345,0.4075
492.801,0.15345,0.4075
492.821,0.15345,0.4075
492.84,0.1539,0.4075
492.861,0.1539,0.4075
492.881,0.15375,0.408
492.901,0.1539,0.408
492.921,0.15375,0.408
492.94,0.15375,0.408
492.961,0.15345,0.408
492.98,0.15375,0.4085
493.001,0.1536,0.4085
493.02,0.15375,0.4085
493.041,0.15345,0.408
493.061,0.15345,0.4085
493.081,0.15375,0.4085
493.1,0.15375,0.4085
493.121,0.15375,0.408
493.141,0.15375,0.4085
493.16,0.15525,0.4085
493.181,0.15375,0.4085
493.2,0.15375,0.408
493.221,0.15345,0.408
493.241,0.1533,0.4085
493.26,0.15375,0.4085
493.281,0.1533,0.4085
493.301,0.1533,0.4085
493.321,0.15345,0.4085
493.341,0.15345,0.4085
493.361,0.15345,0.409
493.38,0.15375,0.409
493.401,0.1533,0.409
493.421,0.1533,0.409
493.441,0.1533,0.4095
493.46,0.15375,0.4095
493.481,0.1533,0.4095
493.501,0.1533,0.4095
493.522,0.1536,0.4095
493.541,0.15345,0.4095
493.561,0.1533,0.4095
493.581,0.15375,0.4095
493.601,0.15375,0.41
493.621,0.15375,0.41
493.64,0.15375,0.41
493.661,0.1533,0.41
493.681,0.1533,0.4095
493.7,0.15375,0.4095
493.719,0.15525,0.41
493.741,0.1533,0.41
493.761,0.1533,0.41
493.781,0.1533,0.41
493.801,0.15315,0.41
493.821,0.1533,0.41
493.841,0.1533,0.4105
493.86,0.15525,0.41
493.881,0.15375,0.4105
493.901,0.15375,0.4105
493.921,0.1533,0.4105
493.941,0.15315,0.41
493.961,0.15315,0.4105
493.979,0.15525,0.4105
494.001,0.15315,0.4105
494.021,0.1533,0.4105
494.041,0.1533,0.411
494.061,0.15315,0.4105
494.08,0.15525,0.4105
494.101,0.1533,0.4105
494.12,0.1551,0.4105
494.141,0.1536,0.4105
494.161,0.1536,0.411
494.18,0.1536,0.411
494.201,0.15315,0.411
494.221,0.15315,0.411
494.241,0.15315,0.411
494.262,0.15315,0.411
494.28,0.1536,0.411
494.3,0.15375,0.411
494.32,0.1536,0.411
494.34,0.15375,0.411
494.361,0.15315,0.4115
494.381,0.15315,0.4115
494.401,0.15315,0.411
494.42,0.1536,0.4115
494.44,0.1536,0.4115
494.461,0.15375,0.4115
494.48,0.1551,0.4115
494.501,0.1536,0.412
494.519,0.15555,0.412
494.541,0.15375,0.412
494.561,0.1536,0.412
494.581,0.15375,0.412
494.601,0.15375,0.412
494.62,0.1551,0.412
494.64,0.1551,0.412
494.66,0.1551,0.412
494.681,0.15375,0.412
494.701,0.15375,0.412
494.72,0.1551,0.412
494.74,0.1551,0.412
494.76,0.15375,0.412
494.781,0.15315,0.4125
494.801,0.153,0.4125
494.821,0.15315,0.4125
494.841,0.15315,0.4125
494.861,0.15315,0.4125
494.881,0.1536,0.413
494.901,0.153,0.413
494.921,0.15375,0.413
494.941,0.1536,0.413
494.961,0.15375,0.413
494.981,0.1536,0.4135
495,0.1551,0.4135
495.021,0.15375,0.413
495.04,0.1551,0.413
495.06,0.1536,0.4135
495.08,0.1536,0.4135
495.101,0.153,0.4135
495.121,0.153,0.414
495.141,0.153,0.414
495.161,0.153,0.414
495.181,0.153,0.414
495.201,0.153,0.414
495.221,0.153,0.414
495.24,0.1551,0.414
495.26,0.15495,0.414
495.281,0.1536,0.4145
495.301,0.1536,0.414
495.319,0.1554,0.414
495.341,0.1536,0.4145
495.36,0.1551,0.414
495.38,0.15495,0.414
495.401,0.1536,0.4145
495.421,0.1536,0.4145
495.441,0.1536,0.4145
495.46,0.15375,0.4145
495.481,0.153,0.4145
495.501,0.153,0.4145
495.521,0.15285,0.4145
495.541,0.153,0.4145
495.561,0.153,0.4145
495.581,0.15285,0.415
495.601,0.153,0.415
495.621,0.153,0.415
495.641,0.153,0.415
495.661,0.1536,0.415
495.681,0.1536,0.415
495.701,0.1536,0.415
495.721,0.1536,0.415
495.741,0.1536,0.415
495.761,0.15285,0.4155
495.781,0.15285,0.4155
495.801,0.15285,0.4155
495.821,0.153,0.4155
495.841,0.15285,0.4155
495.861,0.15285,0.4155
495.881,0.15285,0.4155
495.901,0.15285,0.4155
495.921,0.1536,0.4155
495.941,0.1536,0.416
495.96,0.15495,0.4155
