Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
3.359,-0.0303,0.18735
3.38,-0.0303,0.18735
3.4,-0.03015,0.18735
3.42,-0.0303,0.18705
3.441,-0.03015,0.1869
3.46,-0.0303,0.1869
3.48,-0.03015,0.18675
3.5,-0.03015,0.1869
3.52,-0.03015,0.18705
3.54,-0.0303,0.1869
3.561,-0.03015,0.1872
3.581,-0.03015,0.1872
3.6,-0.03,0.1872
3.621,-0.03015,0.1872
3.641,-0.03015,0.1872
3.661,-0.03,0.18705
3.681,-0.03,0.18705
3.7,-0.0303,0.1872
3.72,-0.0303,0.1872
3.74,-0.0303,0.1872
3.76,-0.0303,0.1872
3.78,-0.0303,0.1872
3.8,-0.0303,0.18735
3.82,-0.0303,0.1872
3.84,-0.0303,0.1872
3.861,-0.03015,0.18735
3.881,-0.03015,0.18735
3.901,-0.03015,0.18735
3.921,-0.03015,0.1872
3.941,-0.03015,0.1872
3.961,-0.03015,0.1872
3.981,-0.03015,0.18705
4.001,-0.03015,0.18705
4.021,-0.03015,0.1869
4.041,-0.03015,0.1872
4.06,-0.03015,0.18705
4.08,-0.03015,0.1869
4.1,-0.03045,0.1866
4.12,-0.0303,0.1866
4.14,-0.03045,0.1869
4.16,-0.03045,0.1872
4.18,-0.03045,0.18705
4.2,-0.0303,0.18705
4.22,-0.03045,0.1869
4.241,-0.03015,0.1869
4.261,-0.03015,0.18705
4.281,-0.03015,0.18705
4.301,-0.03015,0.1869
4.32,-0.0303,0.18675
4.341,-0.03015,0.18705
4.361,-0.03015,0.18675
4.381,-0.0303,0.1869
4.401,-0.03015,0.18705
4.42,-0.03045,0.1869
4.44,-0.03045,0.1869
4.46,-0.03045,0.1869
4.48,-0.03045,0.1866
4.5,-0.03045,0.18675
4.52,-0.03045,0.18675
4.54,-0.03045,0.1869
4.561,-0.0303,0.1872
4.58,-0.03045,0.18705
4.601,-0.0303,0.1872
4.621,-0.0303,0.18735
4.641,-0.0303,0.18735
4.661,-0.0303,0.18735
4.68,-0.03045,0.18735
4.7,-0.03045,0.18735
4.72,-0.03045,0.18735
4.74,-0.03045,0.1875
4.76,-0.03045,0.1878
4.781,-0.0303,0.1875
4.801,-0.0303,0.18735
4.821,-0.0303,0.1872
4.84,-0.03045,0.1872
4.861,-0.0303,0.1872
4.881,-0.0303,0.1872
4.901,-0.0303,0.18735
4.921,-0.0303,0.18735
4.94,-0.03045,0.18735
4.961,-0.0303,0.18735
4.981,-0.0303,0.1872
5,-0.0303,0.18735
5.021,-0.0303,0.1872
5.04,-0.0303,0.18735
5.06,-0.03045,0.18735
5.08,-0.03045,0.1872
5.1,-0.03045,0.18735
5.12,-0.03045,0.18765
5.14,-0.0303,0.18765
5.161,-0.0303,0.18765
5.18,-0.0303,0.18765
5.2,-0.0303,0.18765
5.22,-0.03045,0.1878
5.24,-0.03045,0.18765
5.26,-0.03045,0.1875
5.28,-0.03045,0.1875
5.3,-0.03045,0.1875
5.32,-0.03045,0.1875
5.34,-0.03045,0.1875
5.361,-0.0303,0.1875
5.381,-0.0303,0.1875
5.401,-0.0303,0.1875
5.421,-0.0303,0.18735
5.441,-0.0303,0.18735
5.46,-0.03045,0.18735
5.48,-0.03045,0.18735
5.501,-0.0303,0.1872
5.521,-0.0303,0.18705
5.541,-0.0303,0.18735
5.56,-0.03045,0.18735
5.58,-0.03045,0.18765
5.6,-0.03045,0.1875
5.62,-0.03045,0.18735
5.64,-0.03045,0.1872
5.661,-0.0303,0.1872
5.681,-0.0303,0.18705
5.701,-0.0303,0.1872
5.72,-0.03045,0.1872
5.74,-0.0303,0.1869
5.76,-0.03045,0.18705
5.78,-0.03045,0.18705
5.8,-0.03045,0.18735
5.819,-0.0303,0.18735
5.84,-0.03015,0.18735
5.86,-0.0303,0.18735
5.88,-0.0303,0.18705
5.9,-0.0303,0.18705
5.92,-0.0303,0.18705
5.94,-0.0303,0.1872
5.96,-0.03015,0.18705
5.981,-0.03,0.18705
6.001,-0.02985,0.18705
6.021,-0.0297,0.18645
6.041,-0.0297,0.18615
6.061,-0.02985,0.1863
6.08,-0.02985,0.1863
6.1,-0.0297,0.186
6.12,-0.0297,0.1857
6.14,-0.02955,0.1854
6.16,-0.02895,0.1851
6.181,-0.0267,0.18405
6.201,-0.02505,0.18135
6.22,-0.02535,0.177
6.241,-0.0108,0.17325
6.26,-0.0108,0.14955
6.28,-0.01065,0.1428
6.3,-0.0108,0.1419
6.32,-0.01065,0.1416
6.34,-0.01065,0.1413
6.36,-0.01065,0.14115
6.381,-0.01035,0.141
6.401,-0.01035,0.14085
6.421,-0.01035,0.1404
6.44,-0.01035,0.1401
6.46,-0.01035,0.13965
6.48,-0.0105,0.13965
6.5,-0.01035,0.13935
6.52,-0.01035,0.13905
6.54,-0.0102,0.13905
6.561,-0.0099,0.1389
6.581,-0.0099,0.13875
6.601,-0.0099,0.13845
6.62,-0.01005,0.138
6.641,-0.00975,0.1377
6.661,-0.0096,0.13755
6.68,-0.00975,0.13725
6.7,-0.0096,0.13665
6.72,-0.0096,0.1365
6.741,-0.00945,0.13605
6.761,-0.00915,0.1356
6.781,-0.00885,0.1356
6.802,-0.00855,0.1353
6.821,-0.00855,0.13485
6.84,-0.0081,0.13455
6.86,-0.00855,0.13425
6.88,-0.0084,0.1341
6.9,-0.0081,0.1338
6.921,-0.0075,0.13335
6.941,-0.0069,0.13305
6.96,-0.00705,0.1326
6.981,-0.0066,0.13215
7,-0.0063,0.132
7.02,-0.0054,0.13155
7.04,-0.00495,0.1308
7.06,-0.0051,0.13035
7.079,-0.00525,0.12975
7.1,-0.00465,0.1293
7.12,-0.00435,0.129
7.14,-0.0036,0.1287
7.159,-0.00315,0.1281
7.18,-0.003,0.1278
7.2,-0.0024,0.12735
7.22,-0.00195,0.12675
7.24,-0.00165,0.12615
7.26,-0.00135,0.12555
7.28,-0.00135,0.12525
7.301,-0.0006,0.12495
7.321,-0.0003,0.1242
7.34,-0.0003,0.12375
7.361,0,0.1233
7.38,-0.00015,0.123
7.4,0.0003,0.123
7.42,0.0009,0.1233
7.439,0.00105,0.12345
7.46,0.0012,0.123
7.48,0.0015,0.1221
7.501,0.0021,0.12105
7.519,0.0015,0.12
7.54,0.00165,0.1197
7.56,0.0021,0.11955
7.58,0.00195,0.1191
7.6,0.00195,0.11835
7.62,0.0021,0.1176
7.641,0.0024,0.11715
7.66,0.00255,0.11655
7.68,0.0027,0.1161
7.699,0.00255,0.1158
7.721,0.003,0.11535
7.741,0.0027,0.1149
7.761,0.00285,0.11445
7.781,0.0033,0.11415
7.8,0.00315,0.1137
7.821,0.0033,0.1131
7.841,0.0033,0.1128
7.861,0.00345,0.11235
7.881,0.00345,0.1119
7.901,0.00375,0.11145
7.921,0.0036,0.111
7.941,0.00375,0.11055
7.961,0.0036,0.11055
7.98,0.0039,0.1101
8,0.0039,0.10965
8.02,0.00405,0.10905
8.04,0.0042,0.1086
8.061,0.00435,0.10815
8.081,0.0045,0.10785
8.101,0.00435,0.1074
8.121,0.00465,0.1071
8.141,0.0051,0.1068
8.16,0.00495,0.10635
8.18,0.00495,0.10605
8.2,0.00495,0.1056
8.22,0.00495,0.105
8.241,0.00525,0.1047
8.26,0.00495,0.1044
8.281,0.00495,0.10425
8.3,0.0051,0.10395
8.321,0.0051,0.10365
8.34,0.00525,0.1032
8.359,0.0051,0.1026
8.38,0.00555,0.1023
8.4,0.00525,0.10185
8.42,0.0054,0.1017
8.44,0.00555,0.1014
8.46,0.00585,0.1011
8.48,0.0057,0.10095
8.5,0.0063,0.10065
8.52,0.0063,0.1002
8.541,0.0069,0.10005
8.561,0.0066,0.0996
8.581,0.00675,0.09915
8.601,0.0072,0.0987
8.621,0.00735,0.0987
8.641,0.00735,0.09825
8.66,0.00765,0.09795
8.68,0.0075,0.09765
8.699,0.00795,0.0975
8.72,0.0078,0.09675
8.74,0.0078,0.09645
8.76,0.00795,0.09615
8.78,0.0078,0.0957
8.8,0.00855,0.0951
8.82,0.0081,0.0948
8.841,0.00825,0.09435
8.86,0.0084,0.0942
8.88,0.0084,0.09405
8.9,0.00885,0.09375
8.92,0.009,0.09375
8.94,0.0093,0.09345
8.96,0.0096,0.0933
8.981,0.0096,0.0924
9.001,0.0099,0.09195
9.021,0.01005,0.09165
9.041,0.01005,0.0915
9.061,0.0105,0.0912
9.08,0.0105,0.0909
9.1,0.01095,0.0909
9.12,0.01095,0.0906
9.14,0.01125,0.09045
9.16,0.0111,0.09
9.18,0.01155,0.08985
9.2,0.0114,0.0894
9.219,0.01125,0.08925
9.24,0.012,0.08895
9.26,0.0126,0.08895
9.281,0.0129,0.08865
9.301,0.0129,0.08835
9.32,0.01305,0.0879
9.34,0.0132,0.08745
9.36,0.01335,0.08715
9.38,0.0138,0.08685
9.399,0.01365,0.0867
9.419,0.01395,0.0864
9.44,0.0147,0.0861
9.46,0.015,0.08565
9.481,0.0156,0.0852
9.5,0.01635,0.0852
9.521,0.0162,0.0849
9.541,0.01665,0.08475
9.561,0.0174,0.0843
9.58,0.0171,0.084
9.6,0.0174,0.08355
9.621,0.01785,0.08355
9.641,0.01845,0.0834
9.661,0.01875,0.08325
9.68,0.01875,0.08295
9.7,0.01905,0.0828
9.72,0.01935,0.08235
9.74,0.01995,0.0822
9.76,0.02055,0.0822
9.781,0.021,0.0819
9.801,0.02175,0.0816
9.821,0.0219,0.0813
9.841,0.02235,0.08115
9.86,0.0225,0.08085
9.881,0.0231,0.0804
9.901,0.02355,0.07995
9.921,0.024,0.0798
9.941,0.02445,0.0792
9.961,0.02505,0.0789
9.981,0.02565,0.07875
10.001,0.02625,0.0786
10.021,0.027,0.0783
10.04,0.0273,0.078
10.061,0.0279,0.07755
10.081,0.0288,0.07725
10.101,0.02925,0.0771
10.12,0.0303,0.0768
10.14,0.03045,0.07635
10.161,0.0318,0.07605
10.181,0.0321,0.0759
10.201,0.03345,0.0756
10.22,0.0333,0.07515
10.241,0.0345,0.075
10.261,0.03525,0.0747
10.281,0.0357,0.07455
10.301,0.03675,0.0744
10.32,0.03705,0.0738
10.341,0.03795,0.0735
10.361,0.03885,0.07335
10.381,0.0396,0.07305
10.401,0.04035,0.07275
10.42,0.04035,0.07245
10.44,0.0414,0.072
10.46,0.042,0.07155
10.48,0.04275,0.07125
10.5,0.04365,0.07095
10.521,0.04455,0.07065
10.541,0.04515,0.07035
10.561,0.04545,0.07005
10.581,0.0459,0.06975
10.601,0.0465,0.0696
10.621,0.0474,0.0696
10.64,0.04815,0.06945
10.66,0.0486,0.06885
10.68,0.04995,0.06855
10.7,0.0501,0.0681
10.72,0.05085,0.06765
10.74,0.05145,0.06735
10.76,0.0522,0.06705
10.781,0.05295,0.0666
10.801,0.05355,0.066
10.821,0.05415,0.06555
10.841,0.0549,0.0654
10.86,0.05535,0.0648
10.881,0.05625,0.0645
10.901,0.0567,0.0642
10.92,0.05745,0.06375
10.94,0.05775,0.06345
10.961,0.0585,0.063
10.981,0.05925,0.06255
11.001,0.0597,0.0621
11.021,0.06045,0.0618
11.04,0.0606,0.0615
11.061,0.0615,0.0612
11.081,0.06225,0.0606
11.101,0.06285,0.06
11.121,0.06315,0.05985
11.14,0.06315,0.05955
11.161,0.0642,0.0591
11.181,0.06465,0.05865
11.201,0.0654,0.0582
11.221,0.066,0.0576
11.24,0.06615,0.0573
11.26,0.0666,0.05715
11.281,0.06735,0.057
11.301,0.06795,0.0567
11.32,0.06795,0.05625
11.341,0.06915,0.05595
11.361,0.0696,0.0555
11.381,0.07035,0.05505
11.4,0.07035,0.0546
11.42,0.07095,0.05445
11.44,0.0717,0.054
11.461,0.07245,0.0534
11.481,0.07305,0.0528
11.501,0.0735,0.0525
11.521,0.0741,0.05205
11.541,0.07485,0.0516
11.561,0.0753,0.05085
11.581,0.0759,0.05055
11.6,0.07635,0.05025
11.62,0.0768,0.04965
11.64,0.0771,0.0492
11.66,0.0777,0.0486
11.679,0.07815,0.04815
11.701,0.0792,0.0477
11.72,0.07965,0.04725
11.741,0.08055,0.0468
11.761,0.08115,0.0462
11.78,0.0816,0.0459
11.8,0.08235,0.04515
11.82,0.08265,0.04455
11.84,0.08325,0.04395
11.86,0.084,0.0435
11.881,0.0852,0.04275
11.9,0.0852,0.042
11.921,0.08625,0.04125
11.941,0.087,0.04065
11.961,0.0876,0.04005
11.981,0.0882,0.0393
12.001,0.0888,0.0387
12.02,0.08955,0.03825
12.04,0.08985,0.0375
12.06,0.0906,0.03675
12.08,0.0912,0.03645
12.101,0.09225,0.0357
12.12,0.0924,0.0351
12.141,0.09345,0.0345
12.16,0.09375,0.0339
12.18,0.09435,0.0333
12.2,0.09495,0.03285
12.221,0.0957,0.0324
12.24,0.09615,0.03195
12.26,0.09675,0.03135
12.28,0.09735,0.0309
12.301,0.09825,0.0303
12.321,0.09885,0.0297
12.34,0.09915,0.0294
12.361,0.10005,0.02895
12.381,0.1008,0.02865
12.401,0.10155,0.02835
12.421,0.1023,0.0282
12.441,0.10305,0.0279
12.46,0.10335,0.02775
12.48,0.10425,0.02775
12.5,0.1047,0.0276
12.519,0.10515,0.0276
12.54,0.10605,0.0273
12.561,0.10725,0.027
12.582,0.10815,0.02685
12.601,0.1086,0.0264
12.62,0.10875,0.0261
12.641,0.1098,0.0255
12.661,0.11055,0.0249
12.681,0.11145,0.0246
12.701,0.11205,0.02415
12.721,0.1128,0.0234
12.741,0.11385,0.02265
12.761,0.1146,0.0222
12.781,0.11535,0.0216
12.8,0.1158,0.021
12.821,0.11685,0.0204
12.841,0.11775,0.01965
12.861,0.11865,0.0189
12.881,0.1194,0.01815
12.901,0.1206,0.01755
12.921,0.1215,0.0165
12.941,0.12255,0.0156
12.961,0.12375,0.01425
12.981,0.1251,0.0126
13,0.1263,0.0126
13.021,0.12825,0.0069
13.041,0.12975,0.0054
13.061,0.13155,0.00525
13.081,0.1338,0.00555
13.101,0.1359,0.00615
13.121,0.13815,0.0072
13.141,0.14055,0.00795
13.161,0.1428,0.00795
13.18,0.1452,0.00795
13.201,0.14985,0.0081
13.22,0.15315,0.00825
13.24,0.16125,0.0081
13.26,0.1725,0.00795
13.28,0.18435,0.00825
13.301,0.18795,0.0084
13.321,0.189,0.0084
13.341,0.18945,0.00825
13.36,0.1893,0.0081
13.381,0.1899,0.0081
13.401,0.19005,0.00795
13.421,0.1902,0.00765
13.44,0.1899,0.0078
13.461,0.19035,0.00795
13.481,0.1905,0.0078
13.501,0.1905,0.00765
13.521,0.1905,0.00765
13.54,0.1902,0.00735
13.56,0.1902,0.0075
13.58,0.19035,0.0075
13.6,0.19035,0.0075
13.619,0.1902,0.00765
13.64,0.1905,0.00765
13.66,0.1905,0.00765
13.68,0.1905,0.00765
13.7,0.19065,0.00765
13.72,0.19065,0.00765
13.74,0.19065,0.0078
13.76,0.19065,0.00765
13.781,0.1911,0.0075
13.8,0.19065,0.0075
13.82,0.1908,0.00735
13.84,0.1908,0.00735
13.86,0.1908,0.00735
13.88,0.19095,0.00735
13.899,0.19095,0.00735
13.92,0.19125,0.0072
13.94,0.19095,0.00705
13.96,0.1911,0.00705
13.98,0.19095,0.00705
14,0.1914,0.00705
14.02,0.1914,0.0072
14.04,0.19095,0.00705
14.06,0.19095,0.00705
14.08,0.1911,0.00705
14.101,0.19155,0.00705
14.12,0.19125,0.00705
14.141,0.19155,0.0069
14.161,0.19155,0.00705
14.181,0.19155,0.0069
14.201,0.19155,0.0069
14.221,0.19155,0.00705
14.24,0.19125,0.0072
14.261,0.19155,0.0072
14.281,0.19155,0.0069
14.301,0.19155,0.0069
14.321,0.19155,0.00705
14.34,0.19125,0.00675
14.36,0.1914,0.00705
14.38,0.1914,0.00705
14.4,0.19125,0.0072
14.419,0.19095,0.00705
14.44,0.19125,0.0069
14.46,0.1911,0.0069
14.481,0.19155,0.00675
14.5,0.19125,0.00675
14.519,0.1911,0.0069
14.54,0.19125,0.00705
14.56,0.1914,0.00705
14.581,0.1917,0.00705
14.6,0.1914,0.00705
14.62,0.19125,0.00705
14.64,0.1914,0.00705
14.661,0.1917,0.0072
14.68,0.1914,0.0072
14.7,0.1914,0.0072
14.72,0.1914,0.00735
14.741,0.1917,0.00735
14.76,0.1914,0.00705
14.78,0.19155,0.00705
14.8,0.1914,0.0072
14.82,0.19155,0.0072
14.84,0.19155,0.0072
14.86,0.19155,0.00705
14.88,0.19155,0.0069
14.9,0.19185,0.0072
14.92,0.19185,0.00735
14.94,0.19155,0.00735
14.96,0.19155,0.0072
14.981,0.19185,0.0072
15.001,0.19185,0.0069
15.021,0.19185,0.00705
15.04,0.19155,0.0072
15.061,0.19185,0.00705
15.081,0.19185,0.00705
15.101,0.19185,0.00705
15.12,0.19185,0.00705
15.141,0.19185,0.0072
15.16,0.19185,0.0072
15.18,0.19185,0.00705
15.2,0.19155,0.0069
15.22,0.19155,0.0069
15.24,0.19155,0.00705
15.26,0.19155,0.0069
15.281,0.19185,0.00675
15.301,0.19185,0.00675
15.32,0.1917,0.00675
15.341,0.19185,0.0069
15.361,0.19185,0.0066
15.381,0.192,0.00675
15.4,0.1917,0.0069
15.42,0.1917,0.0069
15.44,0.1917,0.0066
15.46,0.1917,0.0066
15.48,0.1917,0.00675
15.501,0.192,0.0066
15.521,0.192,0.00675
15.541,0.192,0.0069
15.561,0.192,0.0069
15.58,0.1917,0.00675
15.6,0.1917,0.00675
15.621,0.192,0.00705
15.641,0.192,0.00705
15.661,0.192,0.00675
15.681,0.192,0.0066
15.701,0.192,0.00675
15.721,0.192,0.00675
15.741,0.192,0.0066
15.761,0.192,0.00645
15.781,0.192,0.00645
15.801,0.192,0.00645
15.821,0.192,0.0066
15.84,0.1917,0.0066
15.86,0.1917,0.00645
15.88,0.1917,0.00675
15.9,0.19185,0.0069
15.919,0.1914,0.0069
15.94,0.19185,0.00675
15.96,0.1917,0.00705
15.98,0.1917,0.0069
16.001,0.192,0.00675
16.02,0.1917,0.00645
16.04,0.1917,0.00615
16.06,0.1917,0.0063
16.08,0.1917,0.006
16.099,0.19155,0.00615
16.12,0.1917,0.0063
16.14,0.19185,0.0063
16.16,0.1917,0.0063
16.18,0.19185,0.0063
16.2,0.1917,0.006
16.22,0.1917,0.00585
16.241,0.192,0.00615
16.261,0.192,0.00645
16.28,0.19185,0.0063
16.3,0.19185,0.0063
16.321,0.192,0.00615
16.341,0.19215,0.006
16.361,0.192,0.00585
16.38,0.19185,0.006
16.401,0.192,0.006
16.421,0.192,0.006
16.441,0.192,0.0063
16.461,0.192,0.0063
16.481,0.192,0.00615
16.501,0.192,0.00615
16.521,0.192,0.0063
16.54,0.19215,0.00615
16.56,0.1917,0.0063
16.58,0.1917,0.00615
16.6,0.19185,0.00615
16.62,0.19185,0.0063
16.64,0.19185,0.00645
16.66,0.19185,0.0063
16.68,0.19185,0.0063
16.701,0.192,0.00645
16.721,0.192,0.00645
16.741,0.192,0.00615
16.761,0.192,0.0063
16.781,0.192,0.00615
16.801,0.192,0.00585
16.82,0.192,0.00585
16.84,0.19185,0.006
16.86,0.19185,0.006
16.88,0.19185,0.006
16.9,0.19185,0.006
16.92,0.19185,0.006
16.94,0.19185,0.006
16.96,0.1917,0.00615
16.98,0.19185,0.00615
17,0.19185,0.00615
17.021,0.192,0.006
17.041,0.192,0.00615
17.061,0.192,0.006
17.08,0.19185,0.006
17.101,0.192,0.00615
17.121,0.19215,0.006
17.141,0.19215,0.0063
17.16,0.19185,0.0063
17.179,0.19155,0.0063
17.2,0.19185,0.0063
17.22,0.19185,0.0063
17.24,0.19185,0.0063
17.259,0.19155,0.006
17.28,0.19185,0.006
17.3,0.19185,0.0057
17.32,0.19185,0.00585
17.34,0.19185,0.00585
17.361,0.19215,0.006
17.381,0.192,0.00615
17.401,0.192,0.00585
17.421,0.19215,0.006
17.44,0.19185,0.00615
17.461,0.192,0.0063
17.481,0.19215,0.00615
17.501,0.192,0.00585
17.52,0.19185,0.00585
17.54,0.19185,0.00585
17.56,0.19185,0.00585
17.58,0.19185,0.00585
17.601,0.192,0.006
17.62,0.19185,0.006
17.64,0.19185,0.006
17.66,0.19185,0.006
17.68,0.19185,0.00585
17.704,0.19305,0.00585
17.721,0.192,0.00585
17.741,0.19215,0.0057
17.761,0.192,0.00585
17.781,0.192,0.00585
17.8,0.19185,0.006
17.82,0.19185,0.006
17.84,0.19185,0.00585
17.86,0.19185,0.006
17.88,0.19185,0.006
17.901,0.192,0.00615
17.921,0.19215,0.00585
17.941,0.192,0.006
17.961,0.19215,0.006
17.981,0.19215,0.00585
18.001,0.19215,0.00585
18.021,0.192,0.00585
18.041,0.19215,0.006
18.061,0.192,0.00615
18.081,0.19215,0.006
18.1,0.19185,0.006
18.12,0.19185,0.006
18.14,0.19185,0.00585
18.16,0.19215,0.0057
18.18,0.19215,0.00585
18.2,0.19185,0.00585
18.22,0.19185,0.00585
18.24,0.19185,0.0057
18.261,0.19215,0.006
18.281,0.192,0.006
18.301,0.19215,0.00585
18.32,0.19185,0.0057
18.341,0.19215,0.00585
18.361,0.19215,0.006
18.381,0.19215,0.006
18.4,0.19215,0.00615
18.42,0.19185,0.006
18.44,0.19185,0.006
18.46,0.19185,0.00585
18.48,0.19185,0.0057
18.5,0.19185,0.0057
18.52,0.19185,0.0057
18.54,0.19185,0.0057
18.56,0.19215,0.006
18.58,0.19185,0.006
18.601,0.19215,0.00615
18.621,0.192,0.006
18.641,0.19215,0.0057
18.661,0.19215,0.0057
18.68,0.19185,0.0057
18.7,0.192,0.0057
18.72,0.19185,0.00555
18.74,0.19185,0.00555
18.759,0.1917,0.0057
18.78,0.19185,0.0057
18.8,0.19185,0.00585
18.82,0.192,0.00585
18.84,0.19185,0.00585
18.86,0.19185,0.00585
18.881,0.19215,0.00585
18.9,0.19215,0.006
18.92,0.19185,0.006
18.94,0.19185,0.00615
18.96,0.19185,0.006
18.98,0.192,0.006
19,0.19185,0.00615
19.02,0.19185,0.006
19.04,0.19185,0.00615
19.061,0.19215,0.006
19.081,0.19215,0.00615
19.101,0.19215,0.00615
19.12,0.192,0.006
19.141,0.19215,0.006
19.161,0.19215,0.006
19.181,0.19215,0.00615
19.2,0.19215,0.00615
19.22,0.19185,0.00615
19.24,0.19185,0.00615
19.26,0.19185,0.006
19.28,0.192,0.006
19.299,0.1917,0.00555
19.32,0.192,0.0057
19.34,0.19185,0.0057
19.36,0.19185,0.00585
19.381,0.19215,0.0057
19.401,0.19215,0.0057
19.421,0.19215,0.0057
19.441,0.19215,0.0057
19.461,0.19215,0.0057
19.481,0.19215,0.00555
19.5,0.19185,0.00555
19.521,0.19215,0.00555
19.541,0.19215,0.0057
19.56,0.19215,0.00555
19.58,0.192,0.0057
19.6,0.192,0.0057
19.62,0.192,0.00555
19.641,0.19215,0.0054
19.66,0.192,0.0054
19.68,0.192,0.0054
