Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
1.501,0.024,0,1,-0.01875
1.521,0.024,0,1,-0.01875
1.541,0.024,0,1,-0.01875
1.561,0.024,0,1,-0.01875
1.581,0.024,0,1,-0.01875
1.6,0.024,0,1,-0.01875
1.621,0.024,0,1,-0.01875
1.64,0.024,0,1,-0.01875
1.66,0.024,0,1,-0.01875
1.679,0.024,0,1,-0.01875
1.701,0.024,0,1,-0.01875
1.721,0.024,0,1,-0.01875
1.741,0.024,0,1,-0.01875
1.76,0.024,0,1,-0.01875
1.781,0.024,0,1,-0.01875
1.801,0.024,0,1,-0.01875
1.821,0.024,0,1,-0.01875
1.841,0.024,0,1,-0.01875
1.861,0.024,0,1,-0.01875
1.88,0.024,0,1,-0.01875
1.9,0.024,0,1,-0.01875
1.921,0.024,0,1,-0.01875
1.941,0.024,0,1,-0.01875
1.961,0.024,0,1,-0.01875
1.981,0.024,0,1,-0.01875
2.001,0.024,0,1,-0.01875
2.02,0.024,0,1,-0.01875
2.041,0.024,0,1,-0.01875
2.061,0.024,0,1,-0.01875
2.081,0.024,0,1,-0.01875
2.101,0.024,0,1,-0.01875
2.121,0.024,0,1,-0.01875
2.14,0.024,0,1,-0.01875
2.16,0.024,0,1,-0.01875
2.18,0.024,0,1,-0.01875
2.2,0.024,0,1,-0.01875
2.221,0.024,0,1,-0.01875
2.241,0.024,0,1,-0.01875
2.261,0.024,0,1,-0.01875
2.281,0.024,0,1,-0.01875
2.3,0.024,0,1,-0.01875
2.323,0.024,0,1,-0.01875
2.341,0.024,0,1,-0.01875
2.361,0.024,0,1,-0.01875
2.381,0.024,0,1,-0.01875
2.401,0.024,0,1,-0.01875
2.42,0.024,0,1,-0.01875
2.441,0.024,0,1,-0.01875
2.461,0.024,0,1,-0.01875
2.481,0.024,0,1,-0.01875
2.501,0.024,0,1,-0.01875
2.521,0.024,0,1,-0.01875
2.54,0.024,0,1,-0.0186
2.561,0.024,0,1,-0.01875
2.581,0.024,0,1,-0.01875
2.601,0.024,0,1,-0.01875
2.621,0.024,0,1,-0.0186
2.641,0.024,0,1,-0.0186
2.66,0.024,0,1,-0.0186
2.681,0.024,0,1,-0.0186
2.701,0.024,0,1,-0.01875
2.721,0.024,0,1,-0.0186
2.741,0.024,0,1,-0.01875
2.761,0.024,0,1,-0.01875
2.78,0.024,0,1,-0.0186
2.8,0.024,0,1,-0.0186
2.821,0.024,0,1,-0.0186
2.841,0.024,0,1,-0.01875
2.861,0.024,0,1,-0.0186
2.881,0.0235,0,1,-0.0186
2.901,0.024,0,1,-0.01875
2.921,0.024,0,1,-0.0186
2.94,0.0235,0,1,-0.0186
2.961,0.024,0,1,-0.0186
2.981,0.024,0,1,-0.0186
3.001,0.0235,0,1,-0.0186
3.021,0.024,0,1,-0.0186
3.041,0.024,0,1,-0.0186
3.061,0.024,0,1,-0.0186
3.08,0.0235,0,1,-0.01875
3.101,0.0235,0,1,-0.0186
3.121,0.0235,0,1,-0.0186
3.141,0.0235,0,1,-0.0186
3.161,0.024,0,1,-0.0186
3.181,0.024,0,1,-0.0186
3.201,0.024,0,1,-0.0186
3.221,0.024,0,1,-0.0186
3.241,0.024,0,1,-0.0186
3.261,0.024,0,1,-0.0186
3.281,0.024,0,1,-0.0186
3.301,0.024,0,1,-0.0186
3.321,0.024,0,1,-0.0186
3.34,0.024,0,1,-0.0186
3.361,0.024,0,1,-0.0186
3.381,0.024,0,1,-0.0186
3.401,0.024,0,1,-0.0186
3.421,0.024,0,1,-0.0186
3.441,0.024,0,1,-0.0186
3.46,0.024,0,1,-0.0186
3.481,0.024,0,1,-0.0186
3.5,0.0235,0,1,-0.0186
3.52,0.0235,0,1,-0.0186
3.54,0.024,0,1,-0.0186
3.561,0.024,0,1,-0.0186
3.581,0.024,0,1,-0.0186
3.6,0.024,0,1,-0.0186
3.62,0.0235,0,1,-0.0186
3.64,0.024,0,1,-0.0186
3.661,0.024,0,1,-0.0186
3.681,0.024,0,1,-0.0186
3.701,0.024,0,1,-0.0186
3.72,0.0235,0,1,-0.0186
3.74,0.0235,0,1,-0.0186
3.761,0.0235,0,1,-0.0186
3.78,0.0235,0,1,-0.0186
3.8,0.024,0,1,-0.0186
3.82,0.024,0,1,-0.0186
3.84,0.024,0,1,-0.0186
3.86,0.024,0,1,-0.0186
3.881,0.024,0,1,-0.0186
3.901,0.024,0,1,-0.0186
3.921,0.024,0,1,-0.0186
3.941,0.024,0,1,-0.0186
3.961,0.024,0,1,-0.0186
3.98,0.024,0,1,-0.0186
4.001,0.024,0,1,-0.0186
4.021,0.024,0,1,-0.0186
4.041,0.0235,0,1,-0.0186
4.062,0.024,0,1,-0.0186
4.081,0.0235,0,1,-0.0186
4.101,0.024,0,1,-0.0186
4.12,0.024,0,1,-0.0186
4.141,0.024,0,1,-0.0186
4.161,0.024,0,1,-0.0186
4.181,0.0235,0,1,-0.0186
4.201,0.024,0,1,-0.0186
4.221,0.024,0,1,-0.0186
4.241,0.0235,0,1,-0.0186
4.261,0.024,0,1,-0.0186
4.281,0.024,0,1,-0.0186
4.301,0.024,0,1,-0.0186
4.321,0.024,0,1,-0.0186
4.341,0.024,0,1,-0.0186
4.361,0.024,0,1,-0.0186
4.38,0.024,0,1,-0.0186
4.4,0.024,0,1,-0.0186
4.421,0.024,0,1,-0.0186
4.441,0.024,0,1,-0.0186
4.461,0.024,0,1,-0.0186
4.481,0.024,0,1,-0.0186
4.501,0.024,0,1,-0.0186
4.52,0.024,0,1,-0.0186
4.541,0.024,0,1,-0.0186
4.561,0.024,0,1,-0.0186
4.581,0.024,0,1,-0.0186
4.601,0.024,0,1,-0.0186
4.621,0.024,0,1,-0.0186
4.641,0.024,0,1,-0.0186
4.659,0.024,0,1,-0.0186
4.681,0.024,0,1,-0.0186
4.701,0.024,0,1,-0.0186
4.721,0.024,0,1,-0.0186
4.741,0.024,0,1,-0.0186
4.761,0.024,0,1,-0.0186
4.78,0.024,0,1,-0.0186
4.8,0.0235,0,1,-0.0186
4.821,0.0235,0,1,-0.0186
4.841,0.0235,0,1,-0.0186
4.861,0.0235,0,1,-0.0186
4.881,0.0235,0,1,-0.0186
4.901,0.0235,0,1,-0.0186
4.921,0.0235,0,1,-0.0186
4.941,0.0235,0,1,-0.0186
4.961,0.0235,0,1,-0.0186
4.98,0.0235,0,1,-0.0186
5,0.0235,0,1,-0.0186
5.02,0.0235,0,1,-0.0186
5.04,0.024,0,1,-0.0186
5.06,0.0235,0,1,-0.0186
5.081,0.024,0,1,-0.0186
5.101,0.024,0,1,-0.0186
5.121,0.024,0,1,-0.0186
5.141,0.024,0,1,-0.0186
5.161,0.024,0,1,-0.0186
5.181,0.024,0,1,-0.01875
5.201,0.0235,0,1,-0.01875
5.221,0.0235,0,1,-0.0186
5.24,0.0235,0,1,-0.0186
5.261,0.023,0,1,-0.0186
5.281,0.0235,0,1,-0.01875
5.301,0.0235,0,1,-0.01875
5.321,0.0235,0,1,-0.01875
5.34,0.0235,0,1,-0.01875
5.36,0.0235,0,1,-0.01875
5.38,0.0235,0,1,-0.01875
5.401,0.0235,0,1,-0.01875
5.421,0.0235,0,1,-0.01875
5.441,0.0235,0,1,-0.01875
5.461,0.0235,0,1,-0.01875
5.48,0.024,0,1,-0.01875
5.5,0.024,0,1,-0.01875
5.52,0.024,0,1,-0.01875
5.54,0.024,0,1,-0.01875
5.56,0.0235,0,1,-0.01875
5.581,0.024,0,1,-0.01875
5.6,0.024,0,1,-0.0186
5.621,0.024,0,1,-0.0186
5.641,0.024,0,1,-0.01875
5.661,0.024,0,1,-0.0186
5.681,0.024,0,1,-0.01875
5.701,0.024,0,1,-0.0186
5.721,0.024,0,1,-0.0186
5.74,0.024,0,1,-0.0186
5.761,0.024,0,1,-0.0186
5.781,0.0235,0,1,-0.0186
5.801,0.0235,0,1,-0.0186
5.821,0.0235,0,1,-0.0186
5.841,0.024,0,1,-0.0186
5.86,0.024,0,1,-0.0186
5.88,0.024,0,1,-0.0186
5.9,0.024,0,1,-0.0186
5.92,0.024,0,1,-0.0186
5.94,0.024,0,1,-0.0186
5.96,0.024,0,1,-0.0186
5.981,0.024,0,1,-0.0186
5.999,0.024,0,1,-0.0186
6.02,0.024,0,1,-0.0186
6.04,0.024,0,1,-0.0186
6.06,0.024,0,1,-0.0186
6.081,0.0235,0,1,-0.0186
6.101,0.0235,0,1,-0.0186
6.121,0.0235,0,1,-0.0186
6.14,0.0235,0,1,-0.0186
6.161,0.0235,0,1,-0.0186
6.181,0.024,0,1,-0.0186
6.201,0.0235,0,1,-0.0186
6.221,0.024,0,1,-0.0186
6.241,0.0235,0,1,-0.0186
6.261,0.024,0,1,-0.0186
6.28,0.024,0,1,-0.0186
6.3,0.024,0,1,-0.0186
6.32,0.024,0,1,-0.0186
6.34,0.024,0,1,-0.0186
6.36,0.024,0,1,-0.0186
6.38,0.024,0,1,-0.0186
6.401,0.024,0,1,-0.0186
6.42,0.0235,0,1,-0.0186
6.441,0.0235,0,1,-0.0186
6.461,0.0235,0,1,-0.0186
6.48,0.024,0,1,-0.0186
6.501,0.0235,0,1,-0.0186
6.521,0.0235,0,1,-0.0186
6.54,0.0235,0,1,-0.0186
6.561,0.024,0,1,-0.0186
6.581,0.024,0,1,-0.0186
6.601,0.024,0,1,-0.0186
6.621,0.024,0,1,-0.0186
6.641,0.024,0,1,-0.0186
6.66,0.024,0,1,-0.0186
6.681,0.024,0,1,-0.0186
6.701,0.0235,0,1,-0.0186
6.721,0.024,0,1,-0.0186
6.741,0.0235,0,1,-0.0186
6.761,0.024,0,1,-0.0186
6.781,0.024,0,1,-0.0186
6.801,0.024,0,1,-0.0186
6.821,0.024,0,1,-0.0186
6.841,0.024,0,1,-0.0186
6.861,0.024,0,1,-0.0186
6.881,0.0235,0,1,-0.0186
6.9,0.024,0,1,-0.0186
6.92,0.024,0,1,-0.01845
6.94,0.024,0,1,-0.0186
6.96,0.024,0,1,-0.01845
6.98,0.024,0,1,-0.01845
7,0.024,0,1,-0.01845
7.02,0.024,0,1,-0.01845
7.04,0.0235,0,1,-0.01845
7.06,0.024,0,1,-0.01845
7.08,0.0235,0,1,-0.01845
7.101,0.024,0,1,-0.01845
7.121,0.024,0,1,-0.01845
7.141,0.024,0,1,-0.01845
7.16,0.024,0,1,-0.01845
7.18,0.024,0,1,-0.01845
7.2,0.024,0,1,-0.01845
7.222,0.024,0,1,-0.01845
7.24,0.024,0,1,-0.01845
7.261,0.024,0,1,-0.01845
7.281,0.024,0,1,-0.01845
7.3,0.024,0,1,-0.01845
7.321,0.024,0,1,-0.01845
7.34,0.024,0,1,-0.01845
7.36,0.0235,0,1,-0.01845
7.38,0.0235,0,1,-0.01845
7.4,0.0235,0,1,-0.01845
7.421,0.0235,0,1,-0.01845
7.441,0.0235,0,1,-0.0183
7.461,0.0235,0,1,-0.0183
7.48,0.0235,0,1,-0.0183
7.501,0.0235,0,1,-0.0183
7.52,0.0235,0,1,-0.0183
7.541,0.023,0,1,-0.0183
7.561,0.023,0,1,-0.0183
7.581,0.023,0,1,-0.0183
7.6,0.023,0,1,-0.0183
7.62,0.0235,0,1,-0.0183
7.641,0.0235,0,1,-0.0183
7.661,0.0235,0,1,-0.0183
7.681,0.024,0,1,-0.0183
7.701,0.0235,0,1,-0.0183
7.721,0.024,0,1,-0.0183
7.741,0.024,0,1,-0.01815
7.761,0.024,0,1,-0.01815
7.781,0.024,0,1,-0.01815
7.801,0.0235,0,1,-0.01815
7.821,0.0235,0,1,-0.01815
7.841,0.0235,0,1,-0.01815
7.861,0.0235,0,1,-0.01815
7.881,0.0235,0,1,-0.01815
7.901,0.0235,0,1,-0.01815
7.921,0.024,0,1,-0.01815
7.941,0.024,0,1,-0.01815
7.961,0.024,0,1,-0.01815
7.981,0.024,0,1,-0.01815
8,0.024,0,1,-0.018
8.021,0.024,0,1,-0.018
8.041,0.024,0,1,-0.018
8.06,0.024,0,1,-0.018
8.081,0.0235,0,1,-0.018
8.101,0.0235,0,1,-0.018
8.121,0.0235,0,1,-0.018
8.14,0.024,0,1,-0.018
8.16,0.0235,0,1,-0.018
8.18,0.0235,0,1,-0.01785
8.201,0.0235,0,1,-0.01785
8.221,0.0235,0,1,-0.01785
8.241,0.0235,0,1,-0.01785
8.261,0.0235,0,1,-0.01785
8.28,0.0235,0,1,-0.01785
8.301,0.0235,0,1,-0.01785
8.321,0.0235,0,1,-0.0177
8.341,0.0235,0,1,-0.0177
8.361,0.0235,0,1,-0.0177
8.381,0.0235,0,1,-0.0177
8.4,0.0235,0,1,-0.0177
8.42,0.0235,0,1,-0.0177
8.44,0.0235,0,1,-0.01755
8.46,0.0235,0,1,-0.01755
8.481,0.0235,0,1,-0.01755
8.501,0.0235,0,1,-0.01755
8.521,0.0235,0,1,-0.0174
8.541,0.0235,0,1,-0.0174
8.561,0.0235,0,1,-0.0174
8.581,0.0235,0,1,-0.01725
8.601,0.023,0,1,-0.01725
8.621,0.023,0,1,-0.01725
8.641,0.023,0,1,-0.0171
8.66,0.023,0,1,-0.0171
8.681,0.023,0,1,-0.01695
8.701,0.023,0,1,-0.01695
8.721,0.0235,0,1,-0.01695
8.74,0.0235,0,1,-0.0168
8.761,0.023,0,1,-0.0168
8.781,0.023,0,1,-0.0168
8.801,0.0235,0,1,-0.01665
8.82,0.0235,0,1,-0.01665
8.841,0.0235,0,1,-0.01665
8.861,0.023,0,1,-0.0165
8.881,0.023,0,1,-0.0165
8.901,0.023,0,1,-0.01635
8.921,0.023,0,1,-0.01635
8.941,0.023,0,1,-0.0162
8.96,0.0235,0,1,-0.0162
8.981,0.0235,0,1,-0.01605
9,0.0235,0,1,-0.0159
9.02,0.023,0,1,-0.01575
9.04,0.023,0,1,-0.01575
9.06,0.0235,0,1,-0.0156
9.079,0.0235,0,1,-0.0156
9.101,0.023,0,1,-0.01545
9.121,0.0235,0,1,-0.0153
9.141,0.0235,0,1,-0.0153
9.161,0.0235,0,1,-0.01515
9.181,0.023,0,1,-0.015
9.2,0.0235,0,1,-0.015
9.22,0.023,0,1,-0.01485
9.24,0.023,0,1,-0.01485
9.261,0.023,0,1,-0.0147
9.281,0.023,0,1,-0.0147
9.301,0.023,0,1,-0.0147
9.321,0.0235,0,1,-0.0147
9.34,0.0235,0,1,-0.01455
9.36,0.023,0,1,-0.0144
9.381,0.023,0,1,-0.01425
9.401,0.023,0,1,-0.0141
9.421,0.023,0,1,-0.0141
9.441,0.023,0,1,-0.0141
9.461,0.023,0,1,-0.01395
9.481,0.023,0,1,-0.0138
9.501,0.023,0,1,-0.01365
9.521,0.023,0,1,-0.0135
9.541,0.023,0,1,-0.01335
9.561,0.0225,0,1,-0.0132
9.581,0.0225,0,1,-0.0132
9.6,0.023,0,1,-0.0132
9.621,0.0225,0,1,-0.01305
9.641,0.0225,0,1,-0.0129
9.661,0.0225,0,1,-0.0129
9.68,0.0225,0,1,-0.01275
9.7,0.0225,0,1,-0.0126
9.719,0.0225,0,1,-0.0126
9.74,0.0225,0,1,-0.01245
9.76,0.0225,0,1,-0.0123
9.78,0.0225,0,1,-0.0123
9.801,0.0225,0,1,-0.0123
9.821,0.023,0,1,-0.01215
9.841,0.023,0,1,-0.01215
9.861,0.0225,0,1,-0.01185
9.881,0.023,0,1,-0.0117
9.901,0.023,0,1,-0.01155
9.921,0.023,0,1,-0.0114
9.941,0.0225,0,1,-0.0111
9.961,0.0225,0,1,-0.01095
9.981,0.023,0,1,-0.0108
10.001,0.023,0,1,-0.0108
10.021,0.023,0,1,-0.0108
10.04,0.023,0,1,-0.0108
10.061,0.023,0,1,-0.01065
10.081,0.023,0,1,-0.0105
10.101,0.023,0,1,-0.01005
10.121,0.023,0,1,-0.0099
10.14,0.023,0,1,-0.00975
10.16,0.023,0,1,-0.0096
10.18,0.023,0,1,-0.00945
10.2,0.023,0,1,-0.00945
10.22,0.023,0,1,-0.00945
10.24,0.023,0,1,-0.0093
10.26,0.023,0,1,-0.009
10.28,0.0225,0,1,-0.00885
10.299,0.0225,0,1,-0.0087
10.321,0.0225,0,1,-0.00855
10.341,0.0225,0,1,-0.00825
10.361,0.0225,0,1,-0.00825
10.381,0.0225,0,1,-0.0081
10.401,0.022,0,1,-0.0081
10.421,0.022,0,1,-0.00795
10.439,0.0225,0,1,-0.0078
10.46,0.0225,0,1,-0.00765
10.481,0.0225,0,1,-0.0072
10.501,0.0225,0,1,-0.0069
10.52,0.023,0,1,-0.00675
10.541,0.023,0,1,-0.0066
10.561,0.023,0,1,-0.0066
10.581,0.023,0,1,-0.00645
10.601,0.023,0,1,-0.0063
10.621,0.0225,0,1,-0.0054
10.641,0.023,0,1,-0.00495
10.661,0.023,0,1,-0.00375
10.681,0.023,0,1,-0.0027
10.701,0.023,0,1,-0.00075
10.721,0.023,0,1,0.00045
10.741,0.0225,0,1,0.00165
10.761,0.022,0,1,0.00285
10.78,0.022,0,1,0.0039
10.8,0.022,0,1,0.0057
10.82,0.022,0,1,0.00735
10.839,0.022,0,1,0.00825
10.861,0.0215,0,1,0.0093
10.88,0.0215,0,1,0.0111
10.9,0.0215,0,1,0.01185
10.92,0.022,0,1,0.0138
10.94,0.0215,0,1,0.01455
10.96,0.0215,0,1,0.0153
10.98,0.0215,0,1,0.01605
11,0.0215,0,1,0.01695
11.021,0.0215,0,1,0.01785
11.04,0.0215,0,1,0.0192
11.061,0.021,0,1,0.0204
11.081,0.021,0,1,0.02205
11.101,0.021,0,1,0.02385
11.12,0.0205,0,1,0.0255
11.141,0.0205,0,1,0.02715
11.16,0.0205,0,1,0.0282
11.18,0.02,0,1,0.0294
11.2,0.02,0,1,0.0309
11.22,0.02,0,1,0.03225
11.24,0.0205,0,1,0.03375
11.259,0.02,0,1,0.0351
11.28,0.02,0,1,0.0363
11.301,0.02,0,1,0.03795
11.32,0.02,0,1,0.03975
11.341,0.0195,0,1,0.04185
11.361,0.0195,0,1,0.04335
11.381,0.0195,0,1,0.0453
11.401,0.0195,0,1,0.04695
11.421,0.0195,0,1,0.0486
11.441,0.0195,0,1,0.05025
11.461,0.02,0,1,0.0525
11.481,0.02,0,1,0.0543
11.501,0.0195,0,1,0.05625
11.521,0.019,0,1,0.05775
11.54,0.019,0,1,0.0591
11.56,0.0185,0,1,0.0612
11.581,0.0185,0,1,0.0633
11.601,0.0185,0,1,0.06405
11.621,0.0185,0,1,0.0651
11.64,0.0185,0,1,0.06645
11.66,0.0185,0,1,0.0675
11.68,0.018,0,1,0.0684
11.7,0.018,0,1,0.06975
11.72,0.018,0,1,0.07125
11.74,0.018,0,1,0.07275
11.761,0.018,0,1,0.07425
11.78,0.018,0,1,0.07515
11.801,0.0175,0,1,0.0759
11.821,0.0175,0,1,0.0777
11.84,0.0175,0,1,0.0798
11.86,0.017,0,1,0.08175
11.88,0.017,0,1,0.0837
11.899,0.0175,0,1,0.08595
11.919,0.017,0,1,0.08775
11.941,0.017,0,1,0.0894
11.961,0.017,0,1,0.0909
11.981,0.017,0,1,0.0927
12.001,0.0165,0,1,0.0951
12.021,0.0165,0,1,0.09675
12.041,0.0165,0,1,0.099
12.061,0.0165,0,1,0.10095
12.081,0.0165,0,1,0.10305
12.1,0.0165,0,1,0.1038
12.12,0.0165,0,1,0.10575
12.14,0.0165,0,1,0.1077
12.16,0.0165,0,1,0.1098
12.18,0.016,0,1,0.11175
12.2,0.016,0,1,0.1137
12.221,0.016,0,1,0.11535
12.241,0.016,0,1,0.11745
12.261,0.0155,0,1,0.11865
12.281,0.0155,0,1,0.12105
12.301,0.0155,0,1,0.12285
12.321,0.0155,0,1,0.1245
12.341,0.0155,0,1,0.12675
12.361,0.0155,0,1,0.1278
12.381,0.015,0,1,0.12945
12.401,0.0155,0,1,0.13125
12.421,0.015,0,1,0.1326
12.441,0.015,0,1,0.13365
12.461,0.0155,0,1,0.13575
12.48,0.0155,0,1,0.1383
12.5,0.015,0,1,0.1401
12.521,0.015,0,1,0.14235
12.541,0.015,0,1,0.14595
12.56,0.015,0,1,0.15135
12.58,0.015,0,1,0.1572
12.6,0.0145,0,1,0.17175
12.62,0.0145,0,1,0.18735
12.639,0.0145,0,1,0.19035
12.66,0.0145,0,1,0.1914
12.681,0.0145,0,1,0.19155
12.701,0.0145,0,1,0.19155
12.721,0.0145,0,1,0.19155
12.741,0.0145,0,1,0.19155
12.761,0.0145,0,1,0.19155
12.781,0.0145,0,1,0.1917
12.801,0.014,0,1,0.1917
12.82,0.014,0,1,0.1917
12.84,0.014,0,1,0.1917
12.86,0.014,0,1,0.1917
12.88,0.014,0,1,0.1917
12.9,0.014,0,1,0.1917
12.92,0.014,0,1,0.1917
12.941,0.014,0,1,0.1917
12.961,0.0135,0,1,0.1917
12.981,0.0135,0,1,0.1917
13.001,0.013,0,1,0.19185
13.021,0.013,0,1,0.1917
13.04,0.013,0,1,0.19185
13.06,0.013,0,1,0.19185
13.081,0.013,0,1,0.19185
13.101,0.013,0,1,0.19185
13.121,0.013,0,1,0.19185
13.141,0.013,0,1,0.1917
13.161,0.013,0,1,0.19185
13.18,0.013,0,1,0.19185
13.201,0.013,0,1,0.19185
13.221,0.013,0,1,0.19185
13.241,0.0125,0,1,0.19185
13.261,0.0125,0,1,0.19185
13.281,0.0125,0,1,0.19185
13.301,0.0125,0,1,0.19185
13.321,0.0125,0,1,0.19185
13.341,0.0125,0,1,0.192
13.361,0.0125,0,1,0.19185
13.381,0.0125,0,1,0.19185
13.401,0.0125,0,1,0.19185
13.421,0.012,0,1,0.19185
13.44,0.012,0,1,0.19185
13.46,0.012,0,1,0.19185
13.48,0.012,0,1,0.19185
13.501,0.0125,0,1,0.19185
13.521,0.0125,0,1,0.19185
13.541,0.0125,0,1,0.19185
13.561,0.0125,0,1,0.1917
13.58,0.012,0,1,0.19185
13.6,0.012,0,1,0.19185
13.62,0.012,0,1,0.19185
13.64,0.012,0,1,0.19185
13.66,0.012,0,1,0.19185
13.68,0.012,0,1,0.19185
13.7,0.0115,0,1,0.1917
13.721,0.0115,0,1,0.1917
13.741,0.0115,0,1,0.19185
13.761,0.011,0,1,0.1917
13.781,0.011,0,1,0.19185
13.801,0.011,0,1,0.1917
13.821,0.0115,0,1,0.19185
13.841,0.011,0,1,0.19185
13.86,0.011,0,1,0.1917
13.88,0.011,0,1,0.1917
13.901,0.011,0,1,0.19185
13.921,0.0115,0,1,0.1917
13.941,0.0115,0,1,0.1917
13.961,0.0115,0,1,0.1917
13.981,0.0115,0,1,0.1917
14,0.0115,0,1,0.1917
14.021,0.0115,0,1,0.1917
14.041,0.0115,0,1,0.19155
14.061,0.0115,0,1,0.1917
14.081,0.012,0,1,0.19185
14.1,0.0115,0,1,0.1917
14.12,0.0115,0,1,0.19155
14.14,0.0115,0,1,0.1917
14.16,0.0115,0,1,0.19185
14.18,0.0115,0,1,0.1917
14.199,0.0115,0,1,0.1917
14.222,0.0115,0,1,0.1917
14.241,0.0115,0,1,0.19155
14.261,0.0115,0,1,0.19155
14.281,0.0115,0,1,0.19155
14.301,0.0115,0,1,0.19155
14.321,0.0115,0,1,0.1917
14.341,0.0115,0,1,0.1917
14.361,0.0115,0,1,0.1917
14.381,0.011,0,1,0.1917
14.4,0.0115,0,1,0.1917
14.421,0.0115,0,1,0.1917
14.441,0.011,0,1,0.19155
14.461,0.011,0,1,0.1917
14.481,0.011,0,1,0.1917
14.5,0.011,0,1,0.19155
14.521,0.011,0,1,0.1917
14.54,0.011,0,1,0.1917
14.561,0.011,0,1,0.19155
14.581,0.011,0,1,0.1917
14.6,0.011,0,1,0.1917
14.621,0.011,0,1,0.1917
14.641,0.011,0,1,0.1917
14.661,0.0105,0,1,0.1917
14.68,0.0105,0,1,0.1917
14.7,0.0105,0,1,0.1917
14.721,0.0105,0,1,0.1917
14.741,0.0095,0,1,0.1917
14.761,0.01,0,1,0.1917
14.781,0.0105,0,1,0.19155
14.801,0.011,0,1,0.19155
14.82,0.0115,0,1,0.19155
14.841,0.0115,0,1,0.19155
14.861,0.011,0,1,0.19155
14.881,0.011,0,1,0.1917
14.901,0.0105,0,1,0.19155
14.921,0.0095,0,1,0.19155
14.941,0.009,0,1,0.19155
14.961,0.008,0,1,0.19155
14.981,0.008,0,1,0.19155
15.001,0.008,0,1,0.1917
15.021,0.0075,0,1,0.19155
15.041,0.0075,0,1,0.1917
15.061,0.0075,0,1,0.19155
15.081,0.0075,0,1,0.19155
15.1,0.0075,0,1,0.19155
15.121,0.0075,0,1,0.19155
15.142,0.007,0,1,0.19155
15.161,0.007,0,1,0.1917
15.181,0.007,0,1,0.1917
15.201,0.007,0,1,0.1917
15.221,0.007,0,1,0.1917
15.241,0.007,0,1,0.19155
15.261,0.007,0,1,0.19155
15.28,0.0075,0,1,0.19155
15.3,0.0075,0,1,0.19155
15.32,0.0075,0,1,0.1917
15.34,0.0075,0,1,0.1917
