Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
81.22,-0.0096,0.1215
81.24,-0.00975,0.1215
81.261,-0.0096,0.12165
81.28,-0.00975,0.12165
81.3,-0.0096,0.12165
81.32,-0.0096,0.1215
81.339,-0.00975,0.1212
81.359,-0.00975,0.1212
81.38,-0.0096,0.12105
81.4,-0.0099,0.12135
81.42,-0.0096,0.1215
81.441,-0.00975,0.12135
81.461,-0.00975,0.1215
81.481,-0.00975,0.1218
81.501,-0.00975,0.1218
81.52,-0.0096,0.12135
81.54,-0.0096,0.1215
81.561,-0.00975,0.1215
81.581,-0.00975,0.1215
81.601,-0.0099,0.12165
81.62,-0.0096,0.12135
81.64,-0.0096,0.12135
81.661,-0.00975,0.12135
81.681,-0.00975,0.12135
81.701,-0.00975,0.1215
81.721,-0.00975,0.1215
81.741,-0.0099,0.1215
81.761,-0.00975,0.1215
81.781,-0.00975,0.12135
81.801,-0.00975,0.1215
81.821,-0.00975,0.1215
81.841,-0.00975,0.12135
81.861,-0.0099,0.1212
81.881,-0.00975,0.12135
81.9,-0.0096,0.12135
81.921,-0.00975,0.12135
81.941,-0.00975,0.1215
81.961,-0.00975,0.12135
81.981,-0.00975,0.1215
82,-0.0096,0.1215
82.02,-0.0096,0.12165
82.041,-0.00975,0.1218
82.061,-0.00975,0.12165
82.081,-0.00975,0.1218
82.101,-0.00975,0.12165
82.121,-0.00975,0.1218
82.141,-0.01005,0.1218
82.161,-0.00975,0.1218
82.181,-0.00975,0.1218
82.201,-0.00975,0.1218
82.221,-0.00975,0.12195
82.241,-0.00975,0.12195
82.261,-0.00975,0.12195
82.281,-0.00975,0.12165
82.301,-0.00975,0.1215
82.321,-0.0096,0.1215
82.34,-0.0096,0.12165
82.36,-0.0096,0.1218
82.379,-0.0096,0.1215
82.4,-0.0096,0.12165
82.42,-0.0096,0.12165
82.44,-0.0096,0.1218
82.459,-0.00975,0.12165
82.48,-0.0096,0.1218
82.5,-0.0096,0.12165
82.52,-0.0096,0.12135
82.54,-0.0096,0.12165
82.561,-0.0096,0.1218
82.581,-0.00975,0.1218
82.601,-0.0096,0.12195
82.621,-0.0096,0.12195
82.64,-0.0096,0.12195
82.66,-0.0096,0.12195
82.681,-0.00975,0.12195
82.701,-0.00975,0.12195
82.72,-0.0096,0.1218
82.741,-0.00975,0.1215
82.761,-0.0096,0.12165
82.781,-0.0096,0.12165
82.801,-0.0096,0.12135
82.821,-0.0096,0.12135
82.84,-0.0096,0.12135
82.86,-0.0096,0.1215
82.881,-0.0096,0.1215
82.9,-0.0096,0.1212
82.92,-0.0096,0.1212
82.939,-0.0099,0.12135
82.96,-0.0096,0.12135
82.98,-0.00975,0.1212
83,-0.0096,0.12135
83.02,-0.0096,0.12135
83.04,-0.0096,0.12165
83.061,-0.00975,0.1218
83.08,-0.00975,0.1218
83.1,-0.00975,0.12195
83.12,-0.00975,0.12165
83.139,-0.00975,0.12165
83.16,-0.0096,0.1215
83.18,-0.00975,0.1215
83.2,-0.00975,0.1215
83.219,-0.00975,0.12195
83.24,-0.00975,0.1218
83.26,-0.00975,0.12165
83.28,-0.00975,0.12165
83.3,-0.00975,0.12165
83.32,-0.00975,0.1215
83.341,-0.0096,0.1215
83.361,-0.0096,0.12165
83.381,-0.0096,0.12195
83.401,-0.0096,0.12195
83.42,-0.00975,0.1218
83.44,-0.00975,0.1218
83.46,-0.00975,0.1218
83.482,-0.00975,0.12195
83.5,-0.00975,0.12195
83.521,-0.0096,0.1221
83.541,-0.0096,0.1221
83.561,-0.0096,0.1218
83.581,-0.0096,0.12195
83.601,-0.0096,0.12195
83.621,-0.0096,0.12195
83.641,-0.0096,0.1221
83.66,-0.00975,0.1221
83.68,-0.0096,0.12195
83.7,-0.00975,0.12195
83.72,-0.00975,0.12165
83.74,-0.00975,0.12165
83.76,-0.0096,0.1215
83.781,-0.0096,0.1215
83.801,-0.0096,0.1215
83.821,-0.0096,0.12135
83.841,-0.0096,0.12165
83.861,-0.0096,0.12165
83.88,-0.00975,0.1218
83.901,-0.0096,0.1215
83.921,-0.0096,0.12165
83.941,-0.0096,0.1215
83.961,-0.0096,0.1215
83.98,-0.00975,0.1215
84,-0.00975,0.12165
84.021,-0.0096,0.12165
84.041,-0.0096,0.1215
84.06,-0.0096,0.12135
84.081,-0.0096,0.12135
84.101,-0.0096,0.1212
84.121,-0.0096,0.1212
84.141,-0.0096,0.12135
84.16,-0.00975,0.12135
84.18,-0.00975,0.1212
84.2,-0.00975,0.1209
84.22,-0.00975,0.1209
84.24,-0.00975,0.1212
84.259,-0.00975,0.1212
84.28,-0.0096,0.1212
84.3,-0.00975,0.12135
84.32,-0.00975,0.12135
84.34,-0.00975,0.1215
84.36,-0.00975,0.1215
84.38,-0.00975,0.12135
84.4,-0.00975,0.12135
84.42,-0.00975,0.1212
84.441,-0.0096,0.12105
84.461,-0.0096,0.12105
84.481,-0.00975,0.1212
84.501,-0.0096,0.12135
84.521,-0.0096,0.12135
84.541,-0.0096,0.1212
84.561,-0.0096,0.1212
84.58,-0.00975,0.1212
84.601,-0.0096,0.1212
84.62,-0.0099,0.1212
84.64,-0.0099,0.1212
84.66,-0.00975,0.12135
84.68,-0.0099,0.12135
84.7,-0.0096,0.12135
84.72,-0.0099,0.12135
84.74,-0.0099,0.1212
84.761,-0.0096,0.12135
84.781,-0.00975,0.1215
84.801,-0.00975,0.1215
84.821,-0.0096,0.12135
84.84,-0.00975,0.12135
84.86,-0.00975,0.1215
84.88,-0.00975,0.12165
84.901,-0.0096,0.12135
84.921,-0.00975,0.12135
84.94,-0.00975,0.1215
84.96,-0.00975,0.1215
84.98,-0.00975,0.12135
85,-0.0099,0.1212
85.02,-0.00975,0.12105
85.04,-0.00975,0.12135
85.06,-0.00975,0.1212
85.08,-0.00975,0.1212
85.1,-0.00975,0.1212
85.121,-0.00975,0.1212
85.141,-0.00975,0.12105
85.161,-0.00975,0.1209
85.181,-0.00975,0.12105
85.202,-0.0096,0.12105
85.22,-0.0096,0.1212
85.24,-0.00975,0.1215
85.26,-0.00975,0.12135
85.28,-0.00975,0.1212
85.3,-0.0096,0.1212
85.319,-0.0099,0.12135
85.34,-0.00975,0.12135
85.36,-0.00975,0.12135
85.38,-0.00975,0.12135
85.399,-0.0102,0.1212
85.42,-0.0096,0.12135
85.44,-0.00975,0.1212
85.46,-0.00975,0.1212
85.48,-0.00975,0.12135
85.5,-0.0096,0.1212
85.52,-0.00975,0.12105
85.541,-0.00975,0.1212
85.561,-0.00975,0.1215
85.58,-0.00975,0.1215
85.601,-0.0096,0.1215
85.621,-0.00975,0.1215
85.641,-0.0096,0.12135
85.661,-0.00975,0.12135
85.68,-0.00975,0.12135
85.701,-0.00975,0.1215
85.721,-0.00975,0.1215
85.741,-0.0096,0.1215
85.761,-0.00975,0.1218
85.78,-0.00975,0.12165
85.8,-0.00975,0.12165
85.822,-0.0096,0.12165
85.84,-0.00975,0.1215
85.86,-0.00975,0.12165
85.88,-0.0099,0.1218
85.901,-0.00975,0.12165
85.921,-0.00975,0.12165
85.941,-0.00975,0.12165
85.96,-0.00975,0.12165
85.981,-0.00975,0.12165
86.001,-0.00975,0.1215
86.021,-0.00975,0.1215
86.041,-0.00975,0.1215
86.06,-0.0099,0.12165
86.081,-0.00975,0.12135
86.101,-0.00975,0.1215
86.121,-0.00975,0.1215
86.141,-0.0099,0.1215
86.16,-0.00975,0.1215
86.18,-0.0099,0.12135
86.201,-0.0099,0.1215
86.221,-0.00975,0.12165
86.241,-0.0099,0.12165
86.261,-0.00975,0.12165
86.281,-0.0099,0.12165
86.301,-0.0099,0.12165
86.321,-0.0099,0.12165
86.341,-0.0099,0.1215
86.361,-0.0099,0.12135
86.381,-0.0099,0.12135
86.401,-0.0099,0.12135
86.421,-0.0099,0.12135
86.443,-0.0096,0.1215
86.461,-0.0099,0.1218
86.481,-0.0099,0.12165
86.5,-0.00975,0.12165
86.52,-0.0099,0.12165
86.54,-0.00975,0.1218
86.56,-0.00975,0.1218
86.58,-0.0099,0.1218
86.6,-0.00975,0.12195
86.621,-0.00975,0.1218
86.641,-0.00975,0.12165
86.661,-0.00975,0.1215
86.681,-0.0099,0.12165
86.701,-0.00975,0.12195
86.721,-0.00975,0.1218
86.741,-0.00975,0.1218
86.76,-0.0099,0.1218
86.78,-0.0099,0.1218
86.8,-0.00975,0.1215
86.82,-0.00975,0.1215
86.84,-0.0099,0.12135
86.86,-0.0099,0.1215
86.88,-0.0099,0.12135
86.9,-0.00975,0.1215
86.92,-0.0099,0.12165
86.94,-0.0099,0.1218
86.961,-0.00975,0.1218
86.981,-0.00975,0.1218
87.001,-0.0096,0.1218
87.021,-0.00975,0.12165
87.041,-0.0096,0.12165
87.061,-0.0096,0.12165
87.081,-0.00975,0.1215
87.101,-0.00975,0.12165
87.121,-0.0099,0.1215
87.14,-0.0102,0.1215
87.16,-0.00975,0.12135
87.18,-0.00975,0.12165
87.2,-0.0099,0.1218
87.22,-0.00975,0.1218
87.24,-0.0099,0.12195
87.26,-0.0102,0.12195
87.28,-0.01005,0.1218
87.3,-0.00975,0.12165
87.32,-0.0102,0.12165
87.34,-0.01005,0.1212
87.36,-0.00975,0.1212
87.38,-0.0102,0.1212
87.4,-0.01005,0.12135
87.421,-0.00975,0.12165
87.441,-0.00975,0.1218
87.461,-0.00975,0.12165
87.481,-0.00975,0.1215
87.5,-0.01005,0.12165
87.521,-0.00975,0.1218
87.541,-0.00975,0.12165
87.56,-0.00975,0.12165
87.581,-0.00975,0.1218
87.601,-0.0099,0.1218
87.621,-0.00975,0.12165
87.641,-0.00975,0.12165
87.661,-0.00975,0.1215
87.68,-0.01005,0.12165
87.7,-0.00975,0.1218
87.72,-0.00975,0.1218
87.74,-0.00975,0.12165
87.761,-0.0099,0.12165
87.781,-0.0099,0.1218
87.801,-0.0099,0.1218
87.821,-0.00975,0.12165
87.841,-0.0099,0.1218
87.861,-0.0099,0.12165
87.881,-0.0099,0.12165
87.901,-0.00975,0.12165
87.92,-0.0099,0.12165
87.941,-0.0099,0.1215
87.96,-0.0099,0.1215
87.98,-0.00975,0.12165
88.001,-0.00975,0.12165
88.021,-0.00975,0.12165
88.041,-0.00975,0.12165
88.061,-0.0099,0.12165
88.08,-0.0099,0.12165
88.1,-0.0099,0.1215
88.12,-0.0099,0.1215
88.14,-0.0099,0.12135
88.16,-0.0099,0.1215
88.18,-0.0099,0.12165
88.201,-0.00975,0.12165
88.221,-0.00975,0.12165
88.241,-0.00975,0.1218
88.26,-0.01005,0.1221
88.28,-0.01005,0.1218
88.3,-0.0099,0.12165
88.32,-0.0099,0.12165
88.34,-0.0099,0.12195
88.36,-0.0099,0.12195
88.38,-0.01005,0.1218
88.401,-0.00975,0.1218
88.421,-0.0099,0.12195
88.441,-0.0099,0.12195
88.461,-0.0099,0.1221
88.481,-0.00975,0.1221
88.501,-0.0099,0.12195
88.521,-0.0099,0.1218
88.541,-0.01005,0.1218
88.56,-0.01005,0.1218
88.581,-0.0099,0.12195
88.601,-0.0099,0.1218
88.621,-0.01005,0.12165
88.64,-0.01005,0.1218
88.66,-0.01005,0.1218
88.68,-0.01005,0.1218
88.7,-0.01005,0.12165
88.72,-0.01005,0.12165
88.74,-0.01005,0.12165
88.76,-0.01005,0.1218
88.781,-0.00975,0.1218
88.801,-0.00975,0.12165
88.821,-0.0099,0.1218
88.841,-0.01005,0.1218
88.86,-0.01005,0.12195
88.88,-0.0102,0.1218
88.9,-0.0102,0.12195
88.92,-0.0102,0.1218
88.94,-0.0102,0.12165
88.961,-0.0102,0.12165
88.98,-0.0102,0.12165
89,-0.0102,0.12165
89.02,-0.0102,0.1215
89.041,-0.0102,0.1215
89.061,-0.00975,0.1215
89.081,-0.00975,0.12165
89.101,-0.00975,0.12165
89.12,-0.0102,0.12165
89.14,-0.0102,0.1215
89.16,-0.0102,0.1215
89.18,-0.0102,0.1215
89.2,-0.0102,0.1215
89.22,-0.0102,0.12135
89.241,-0.0102,0.12135
89.261,-0.00975,0.1215
89.281,-0.0102,0.1215
89.301,-0.01005,0.1215
89.32,-0.0102,0.1215
89.34,-0.0102,0.12165
89.36,-0.0102,0.1215
89.38,-0.0102,0.1215
89.4,-0.0102,0.1215
89.42,-0.0102,0.1215
89.441,-0.0099,0.1215
89.461,-0.0099,0.1215
89.481,-0.0099,0.12165
89.5,-0.0102,0.12165
89.52,-0.0102,0.1215
89.54,-0.0102,0.1215
89.56,-0.0102,0.12165
89.581,-0.0099,0.1218
89.601,-0.0099,0.12195
89.621,-0.0099,0.1218
89.641,-0.0099,0.1218
89.661,-0.0099,0.12195
89.681,-0.01005,0.1218
89.701,-0.0099,0.12195
89.721,-0.0099,0.12195
89.741,-0.01005,0.1218
89.76,-0.01035,0.1218
89.78,-0.01035,0.12165
89.8,-0.0102,0.12195
89.821,-0.01005,0.12195
89.841,-0.01005,0.1218
89.861,-0.01005,0.1218
89.883,-0.00975,0.12195
89.901,-0.01005,0.1218
89.921,-0.01005,0.12195
89.941,-0.01005,0.1218
89.96,-0.01035,0.1218
89.981,-0.01005,0.12165
90.001,-0.01005,0.1215
90.021,-0.01005,0.12165
90.041,-0.01005,0.12165
90.06,-0.01035,0.1218
90.081,-0.01005,0.12195
90.101,-0.01005,0.1218
90.121,-0.01005,0.12195
90.141,-0.0102,0.12195
90.161,-0.01005,0.1215
90.181,-0.01005,0.12135
90.201,-0.01005,0.1215
90.221,-0.01005,0.1215
90.24,-0.01035,0.12135
90.261,-0.0102,0.1215
90.28,-0.0105,0.12165
90.3,-0.0105,0.12195
90.32,-0.01035,0.1221
90.34,-0.01035,0.12195
90.361,-0.01005,0.1218
90.381,-0.0102,0.12195
90.401,-0.0102,0.1221
90.421,-0.0102,0.1218
90.441,-0.0102,0.1218
90.461,-0.0102,0.12195
90.481,-0.0102,0.1218
90.501,-0.0102,0.12165
90.52,-0.0105,0.1215
90.541,-0.0102,0.1218
90.561,-0.0102,0.12165
90.581,-0.0102,0.12165
90.601,-0.0102,0.12165
90.621,-0.0102,0.1215
90.641,-0.0102,0.12135
90.661,-0.0102,0.1215
90.681,-0.0102,0.1215
90.701,-0.0102,0.12165
90.72,-0.0105,0.1215
90.741,-0.0102,0.12165
90.761,-0.0102,0.12165
90.781,-0.0102,0.12165
90.801,-0.0102,0.12165
90.821,-0.0102,0.1215
90.841,-0.0102,0.12165
90.861,-0.0102,0.1218
90.881,-0.0102,0.12165
90.9,-0.0105,0.1215
90.921,-0.0102,0.12135
90.94,-0.0105,0.12135
90.96,-0.0105,0.12135
90.98,-0.0105,0.1215
91,-0.0105,0.1215
91.02,-0.0105,0.12165
91.041,-0.0102,0.12165
91.061,-0.0102,0.12165
91.081,-0.0102,0.1215
91.1,-0.0105,0.1218
91.121,-0.00975,0.12165
91.141,-0.0102,0.12165
91.161,-0.0102,0.1218
91.181,-0.01035,0.1218
91.201,-0.01035,0.1218
91.221,-0.0102,0.1218
91.241,-0.01035,0.1218
91.261,-0.01035,0.1218
91.281,-0.01035,0.1218
91.3,-0.01065,0.1218
91.32,-0.01065,0.1218
91.34,-0.0105,0.1218
91.36,-0.0105,0.12165
91.381,-0.01035,0.1215
91.401,-0.01035,0.1215
91.421,-0.01035,0.1218
91.441,-0.01035,0.1215
91.461,-0.01035,0.12135
91.481,-0.01035,0.1215
91.5,-0.01065,0.12165
91.521,-0.01035,0.1215
91.541,-0.01035,0.1215
91.561,-0.01035,0.12135
91.581,-0.01035,0.12165
91.601,-0.01065,0.12165
91.621,-0.01035,0.12165
91.64,-0.01065,0.1218
91.66,-0.01065,0.1218
91.68,-0.01065,0.12165
91.7,-0.01065,0.12135
91.72,-0.0105,0.12135
91.74,-0.01065,0.12135
91.76,-0.01065,0.12135
91.779,-0.01095,0.1215
91.8,-0.01065,0.1215
91.82,-0.01065,0.1215
91.84,-0.01065,0.12165
91.86,-0.01065,0.12165
91.881,-0.01035,0.1218
91.901,-0.0105,0.1218
91.921,-0.0105,0.12165
91.941,-0.01035,0.1218
91.961,-0.0105,0.12195
91.981,-0.0105,0.12195
92.001,-0.0105,0.1221
92.02,-0.01065,0.1221
92.04,-0.01065,0.1221
92.06,-0.01065,0.12195
92.081,-0.0105,0.1221
92.101,-0.0105,0.12195
92.121,-0.0105,0.12195
92.141,-0.01065,0.1221
92.16,-0.0108,0.1221
92.18,-0.01065,0.12195
92.2,-0.01065,0.12195
92.22,-0.01065,0.1218
92.24,-0.0108,0.12195
92.26,-0.0108,0.1221
92.281,-0.0105,0.1221
92.301,-0.0105,0.1221
92.321,-0.0105,0.12195
92.341,-0.0105,0.1218
92.36,-0.0108,0.1218
92.381,-0.0105,0.12165
92.401,-0.0105,0.12165
92.421,-0.0105,0.12195
92.441,-0.0108,0.1218
92.46,-0.0108,0.1218
92.481,-0.0105,0.1218
92.501,-0.0105,0.1218
92.521,-0.0105,0.12165
92.541,-0.0105,0.12165
92.56,-0.0108,0.1218
92.58,-0.0108,0.1218
92.6,-0.0108,0.1218
92.62,-0.0108,0.1218
92.64,-0.0108,0.1221
92.66,-0.0108,0.12195
92.68,-0.0108,0.12195
92.701,-0.0105,0.1218
92.721,-0.0105,0.12165
92.74,-0.01095,0.12165
92.76,-0.0108,0.1215
92.78,-0.01095,0.1215
92.801,-0.01065,0.1215
92.821,-0.01065,0.1215
92.84,-0.01095,0.1215
92.86,-0.01095,0.1218
92.88,-0.01095,0.1218
92.9,-0.0108,0.12165
92.919,-0.0111,0.1218
92.94,-0.01095,0.1218
92.96,-0.01095,0.1218
92.98,-0.01095,0.1221
93,-0.01095,0.12195
93.02,-0.01095,0.12195
93.041,-0.01065,0.12195
93.061,-0.01065,0.1221
93.081,-0.01065,0.1221
93.101,-0.01065,0.1221
93.12,-0.01095,0.12195
93.141,-0.01065,0.12195
93.161,-0.01065,0.1218
93.181,-0.01065,0.1218
93.201,-0.01065,0.1218
93.22,-0.01095,0.1218
93.241,-0.01065,0.12195
93.261,-0.01065,0.12165
93.281,-0.01065,0.1215
93.301,-0.01065,0.1215
93.321,-0.01065,0.12135
93.341,-0.01065,0.12135
93.361,-0.01065,0.12165
93.381,-0.01065,0.1218
93.401,-0.01065,0.1218
93.421,-0.0108,0.12165
93.441,-0.01065,0.1218
93.461,-0.01065,0.1218
93.481,-0.01065,0.1218
93.5,-0.0108,0.12165
93.521,-0.01065,0.12165
93.541,-0.01065,0.1215
93.561,-0.01065,0.12165
93.581,-0.01065,0.1218
93.6,-0.01095,0.12195
93.621,-0.01065,0.1218
93.641,-0.0108,0.12195
93.661,-0.0108,0.12195
93.681,-0.0108,0.12195
93.7,-0.01095,0.1218
93.721,-0.0108,0.12195
93.741,-0.0108,0.12195
93.761,-0.0108,0.12195
93.781,-0.0108,0.1221
93.8,-0.01095,0.12195
93.821,-0.0108,0.1221
93.841,-0.0108,0.12225
93.861,-0.0108,0.12195
93.881,-0.0108,0.1218
93.901,-0.0108,0.1215
93.92,-0.0111,0.12165
93.94,-0.0111,0.1218
93.961,-0.0108,0.1218
93.98,-0.0111,0.12165
94,-0.0111,0.12165
94.02,-0.0111,0.12165
94.04,-0.0111,0.1218
94.06,-0.0111,0.12165
94.08,-0.0111,0.1218
94.1,-0.0111,0.12195
94.119,-0.0114,0.12195
94.14,-0.0111,0.12195
94.159,-0.01125,0.12225
94.18,-0.0111,0.1221
94.2,-0.0111,0.1221
94.22,-0.01125,0.12195
94.24,-0.01125,0.1218
94.26,-0.0111,0.1218
94.279,-0.0114,0.12195
94.3,-0.0111,0.1221
94.32,-0.01125,0.12225
94.341,-0.01095,0.1221
94.36,-0.0111,0.12195
94.381,-0.01095,0.12165
94.401,-0.01095,0.12165
94.421,-0.01095,0.1218
94.441,-0.01095,0.1218
94.46,-0.0111,0.1218
94.48,-0.0111,0.1218
94.501,-0.01095,0.1218
94.521,-0.01095,0.1218
94.541,-0.01095,0.1218
94.56,-0.01125,0.12195
94.581,-0.01095,0.12195
94.601,-0.01095,0.1221
94.621,-0.01095,0.1218
94.641,-0.01095,0.12165
94.66,-0.01125,0.12165
94.681,-0.01095,0.1218
94.701,-0.01095,0.12195
94.721,-0.01125,0.1218
94.74,-0.01125,0.1218
94.76,-0.01125,0.1218
94.78,-0.01125,0.12165
94.8,-0.01125,0.1218
94.82,-0.01125,0.1218
94.84,-0.01125,0.12165
94.86,-0.01125,0.12165
94.88,-0.01125,0.1218
94.9,-0.01125,0.12165
94.92,-0.01125,0.12165
94.94,-0.01125,0.12165
94.96,-0.01125,0.12195
94.981,-0.0111,0.12195
95.001,-0.01095,0.1218
95.021,-0.0111,0.1218
95.041,-0.0111,0.12165
95.061,-0.01095,0.12195
95.081,-0.01095,0.1221
95.101,-0.0111,0.12195
95.121,-0.0111,0.12195
95.141,-0.0111,0.12195
95.161,-0.0111,0.1221
95.181,-0.01125,0.12195
95.2,-0.0114,0.1218
95.22,-0.01125,0.12165
95.24,-0.0111,0.1218
95.26,-0.01125,0.12195
95.28,-0.01125,0.1221
95.3,-0.0114,0.12225
95.319,-0.0117,0.12195
95.341,-0.0111,0.12195
95.36,-0.0114,0.1221
95.38,-0.0114,0.12225
95.4,-0.0114,0.1221
95.419,-0.0117,0.1221
95.44,-0.0114,0.12195
95.461,-0.0111,0.12195
95.481,-0.0111,0.12195
95.501,-0.0111,0.1221
95.521,-0.0111,0.1221
95.541,-0.0111,0.12195
95.561,-0.01125,0.1221
95.581,-0.0111,0.1224
95.6,-0.0111,0.1221
95.62,-0.0114,0.12195
95.641,-0.01125,0.1221
95.661,-0.01125,0.12195
95.681,-0.01125,0.12165
95.7,-0.0114,0.1218
95.721,-0.0111,0.1221
95.741,-0.01125,0.1221
95.761,-0.0114,0.12195
95.78,-0.01155,0.12195
95.799,-0.0117,0.12195
95.82,-0.01155,0.12195
95.84,-0.0114,0.12195
95.86,-0.01155,0.1221
95.88,-0.01155,0.12195
95.9,-0.01155,0.1221
95.921,-0.01125,0.1221
95.941,-0.01155,0.12195
95.961,-0.01125,0.1218
95.98,-0.01155,0.1218
95.999,-0.0117,0.12165
96.02,-0.01155,0.1218
96.04,-0.01155,0.1218
96.06,-0.01155,0.1218
96.079,-0.01185,0.1218
96.101,-0.01125,0.12195
96.121,-0.01125,0.1218
96.141,-0.01125,0.12195
96.161,-0.01155,0.12195
96.18,-0.01155,0.12195
96.201,-0.01125,0.12195
96.221,-0.0114,0.1221
96.241,-0.0114,0.12195
96.261,-0.0117,0.1218
96.281,-0.0114,0.1218
96.3,-0.01155,0.12195
96.32,-0.0117,0.1221
96.34,-0.01155,0.12195
96.36,-0.0117,0.12195
96.379,-0.0117,0.1221
96.4,-0.0117,0.1221
96.42,-0.0117,0.12195
96.44,-0.0117,0.12195
96.46,-0.0117,0.12195
96.481,-0.0114,0.1218
96.501,-0.01125,0.12195
96.521,-0.0114,0.12195
96.541,-0.0114,0.12195
96.561,-0.0114,0.1218
96.582,-0.0111,0.1218
96.601,-0.0114,0.12195
96.621,-0.0114,0.12165
96.641,-0.0114,0.1215
96.661,-0.01125,0.12165
96.681,-0.0117,0.12165
96.7,-0.0117,0.1215
96.72,-0.0117,0.12135
96.74,-0.0117,0.1215
96.76,-0.0117,0.12165
96.781,-0.0114,0.1218
96.801,-0.0114,0.1218
96.821,-0.0114,0.12195
96.841,-0.0114,0.1218
96.861,-0.0114,0.1218
96.881,-0.0114,0.1218
96.901,-0.0114,0.12195
96.921,-0.01155,0.1218
96.941,-0.01155,0.1218
96.96,-0.0117,0.1218
96.981,-0.01155,0.1221
97.001,-0.0114,0.1221
97.021,-0.01155,0.12195
97.04,-0.0117,0.12195
97.06,-0.01185,0.12195
97.08,-0.0117,0.12195
97.1,-0.0117,0.12225
97.12,-0.0117,0.1221
97.14,-0.0117,0.1221
97.161,-0.01155,0.12195
97.181,-0.01155,0.12195
97.201,-0.01155,0.12195
97.221,-0.01155,0.1221
97.241,-0.01155,0.1221
97.261,-0.01155,0.12195
97.281,-0.01155,0.1218
97.301,-0.0117,0.1218
97.32,-0.0117,0.1218
97.34,-0.01185,0.12225
97.36,-0.01185,0.1224
97.38,-0.01185,0.1221
97.4,-0.01185,0.12195
97.42,-0.0117,0.12195
97.44,-0.01185,0.12195
97.46,-0.01185,0.1218
97.481,-0.0117,0.1218
97.501,-0.0117,0.1218
97.52,-0.0117,0.1221
97.54,-0.0117,0.1221
97.561,-0.0117,0.12225
97.581,-0.0117,0.12225
97.601,-0.01185,0.1221
97.62,-0.01185,0.1221
97.64,-0.01185,0.1221
97.66,-0.01185,0.12225
97.68,-0.01185,0.12225
97.7,-0.01185,0.1218
97.72,-0.01185,0.12165
97.741,-0.0117,0.12165
97.76,-0.01185,0.1218
97.78,-0.01185,0.1218
97.8,-0.01185,0.1215
97.82,-0.01185,0.12165
97.84,-0.01185,0.1215
97.86,-0.01185,0.1215
97.88,-0.01185,0.1215
97.9,-0.01185,0.12165
97.921,-0.0117,0.1218
97.941,-0.0117,0.1218
97.961,-0.0117,0.12195
97.981,-0.01185,0.1218
98,-0.012,0.12195
98.021,-0.01185,0.1218
98.041,-0.01185,0.1218
98.061,-0.0117,0.1218
98.081,-0.0117,0.1218
98.101,-0.01185,0.1218
98.121,-0.0117,0.1218
98.141,-0.01185,0.1218
98.161,-0.01185,0.12195
98.18,-0.012,0.12195
98.2,-0.012,0.12165
98.22,-0.012,0.12165
98.24,-0.012,0.12165
98.26,-0.0117,0.12165
98.28,-0.012,0.1215
98.299,-0.01245,0.1215
98.32,-0.012,0.12135
98.34,-0.01185,0.12135
98.36,-0.012,0.12135
98.38,-0.012,0.12165
98.401,-0.0117,0.1215
98.421,-0.01185,0.1215
98.441,-0.0117,0.1215
98.461,-0.01185,0.12165
98.48,-0.012,0.12165
98.501,-0.0117,0.1218
98.521,-0.01185,0.12165
98.541,-0.01185,0.1215
98.561,-0.0117,0.1215
98.58,-0.012,0.1215
98.6,-0.012,0.12165
98.621,-0.01185,0.1218
98.641,-0.01185,0.1218
98.661,-0.01185,0.12165
98.68,-0.01215,0.12165
98.702,-0.0117,0.12165
98.72,-0.01215,0.1215
98.741,-0.01185,0.1215
98.761,-0.01185,0.1218
98.78,-0.01215,0.12165
98.8,-0.01215,0.1215
98.82,-0.01215,0.1215
98.84,-0.01215,0.12135
98.86,-0.01215,0.1215
98.879,-0.0126,0.12135
98.9,-0.01215,0.12135
98.92,-0.01215,0.12135
98.941,-0.01185,0.12135
98.96,-0.0123,0.1215
98.98,-0.0123,0.12165
99,-0.0123,0.1212
99.02,-0.0123,0.12135
99.04,-0.0123,0.12165
99.06,-0.0123,0.1215
99.08,-0.0123,0.1218
99.1,-0.0123,0.12165
99.12,-0.0123,0.1215
99.141,-0.012,0.12135
99.161,-0.012,0.1215
99.181,-0.012,0.1215
99.201,-0.012,0.12165
99.221,-0.012,0.12165
99.241,-0.012,0.12165
99.26,-0.0123,0.1218
99.281,-0.012,0.1218
99.301,-0.012,0.12165
99.321,-0.012,0.12165
99.341,-0.012,0.1218
99.361,-0.012,0.1218
99.381,-0.012,0.1218
99.401,-0.012,0.12165
99.421,-0.012,0.1215
99.44,-0.0123,0.12165
99.461,-0.012,0.12165
99.481,-0.012,0.1215
99.501,-0.012,0.12165
99.521,-0.012,0.1218
99.54,-0.01245,0.12195
99.56,-0.01245,0.1218
99.581,-0.012,0.12195
99.6,-0.01245,0.12195
99.621,-0.012,0.12195
99.64,-0.01245,0.12195
99.661,-0.012,0.12195
99.681,-0.012,0.12195
99.7,-0.0126,0.12195
99.72,-0.0126,0.1218
99.74,-0.01245,0.12165
99.761,-0.012,0.12165
99.781,-0.01215,0.12195
99.801,-0.01215,0.12195
99.821,-0.01215,0.12195
99.841,-0.01215,0.12195
99.86,-0.0126,0.12195
99.88,-0.0126,0.12195
