Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
2.92,-0.0009,0.1383
2.942,-0.00105,0.13845
2.961,-0.0009,0.13845
2.981,-0.0009,0.1383
3.001,-0.00105,0.1383
3.021,-0.00105,0.13845
3.041,-0.00105,0.13845
3.061,-0.00105,0.13815
3.08,-0.00075,0.13845
3.101,-0.00105,0.1386
3.121,-0.00105,0.13845
3.141,-0.00105,0.1386
3.161,-0.00105,0.1386
3.181,-0.00105,0.1386
3.201,-0.0009,0.13845
3.221,-0.0009,0.13845
3.24,-0.0009,0.13845
3.261,-0.00105,0.1383
3.281,-0.00105,0.13815
3.301,-0.00105,0.13845
3.321,-0.00105,0.1383
3.341,-0.00105,0.13815
3.361,-0.00105,0.13815
3.381,-0.00105,0.1383
3.401,-0.00105,0.1383
3.421,-0.00105,0.1383
3.441,-0.0009,0.1383
3.461,-0.0009,0.1383
3.481,-0.0009,0.13845
3.501,-0.00075,0.13845
3.52,-0.00075,0.1386
3.541,-0.0009,0.1386
3.561,-0.0009,0.1386
3.581,-0.0009,0.1386
3.6,-0.0006,0.1386
3.621,-0.0009,0.1386
3.641,-0.00075,0.13845
3.661,-0.00075,0.13815
3.681,-0.0009,0.1383
3.701,-0.0009,0.1383
3.721,-0.0009,0.1383
3.741,-0.00075,0.1383
3.761,-0.00075,0.13845
3.78,-0.00075,0.1386
3.801,-0.00075,0.13845
3.821,-0.0009,0.13845
3.841,-0.0009,0.1386
3.861,-0.0009,0.13875
3.881,-0.00075,0.1386
3.901,-0.0006,0.1386
3.921,-0.00075,0.13875
3.94,-0.00075,0.13875
3.961,-0.0009,0.13875
3.981,-0.0009,0.13875
4.001,-0.00075,0.13845
4.02,-0.00075,0.1383
4.04,-0.00075,0.1383
4.06,-0.00075,0.1383
4.08,-0.00075,0.13845
4.101,-0.0009,0.1383
4.121,-0.0009,0.13815
4.141,-0.0009,0.13815
4.161,-0.0009,0.13815
4.181,-0.0009,0.13815
4.201,-0.0009,0.138
4.221,-0.0009,0.13815
4.241,-0.0009,0.1383
4.26,-0.00075,0.1383
4.28,-0.00075,0.13845
4.301,-0.0009,0.13845
4.32,-0.00075,0.13845
4.341,-0.0009,0.13845
4.361,-0.0009,0.1383
4.381,-0.0009,0.13845
4.401,-0.0009,0.1383
4.421,-0.0009,0.13845
4.44,-0.00075,0.13845
4.461,-0.0009,0.13845
4.481,-0.0009,0.13845
4.501,-0.0009,0.1386
4.521,-0.0009,0.13845
4.541,-0.0009,0.13845
4.561,-0.0009,0.13845
4.581,-0.00075,0.13875
4.601,-0.00075,0.1386
4.621,-0.00075,0.1386
4.641,-0.00075,0.1389
4.661,-0.00075,0.13875
4.681,-0.00075,0.1386
4.7,-0.00075,0.1386
4.721,-0.0009,0.1386
4.741,-0.0009,0.13875
4.761,-0.0012,0.13875
4.78,-0.0009,0.1386
4.801,-0.0009,0.13875
4.821,-0.0009,0.13905
4.841,-0.0009,0.1389
4.861,-0.0009,0.13875
4.879,-0.00075,0.13875
4.9,-0.00075,0.1386
4.921,-0.0009,0.1386
4.941,-0.0009,0.13875
4.96,-0.0009,0.1386
4.981,-0.0009,0.13875
5.001,-0.00105,0.1386
5.02,-0.0009,0.1386
5.041,-0.00105,0.1386
5.061,-0.00105,0.1386
5.081,-0.0009,0.1386
5.101,-0.0012,0.13875
5.121,-0.0009,0.13875
5.141,-0.0009,0.13875
5.161,-0.0009,0.1389
5.181,-0.0009,0.13875
5.201,-0.0009,0.1386
5.22,-0.0009,0.1386
5.24,-0.0009,0.1386
5.26,-0.0009,0.1386
5.281,-0.0009,0.13875
5.301,-0.00105,0.13845
5.321,-0.0009,0.1386
5.341,-0.00105,0.13875
5.361,-0.00105,0.13875
5.381,-0.00105,0.13875
5.401,-0.00105,0.13875
5.421,-0.00105,0.13875
5.441,-0.00105,0.1386
5.461,-0.0009,0.1389
5.481,-0.0009,0.1389
5.501,-0.0009,0.1389
5.521,-0.0009,0.1389
5.541,-0.0009,0.1389
5.56,-0.0009,0.1389
5.581,-0.00105,0.13875
5.601,-0.00105,0.1386
5.621,-0.00105,0.1389
5.641,-0.0009,0.1389
5.661,-0.00105,0.13905
5.681,-0.00105,0.1392
5.7,-0.0009,0.1392
5.721,-0.00105,0.13905
5.739,-0.0009,0.13905
5.76,-0.0009,0.1392
5.781,-0.0009,0.1389
5.801,-0.00105,0.1389
5.82,-0.0009,0.1389
5.841,-0.00105,0.1386
5.861,-0.0009,0.13875
5.881,-0.0009,0.1389
5.901,-0.00105,0.1389
5.921,-0.0009,0.13905
5.941,-0.0009,0.1389
5.961,-0.0009,0.13875
5.981,-0.0009,0.1386
6,-0.0009,0.13845
6.021,-0.0009,0.13845
6.041,-0.0009,0.13845
6.061,-0.0009,0.13845
6.081,-0.0009,0.13875
6.101,-0.0009,0.1386
6.121,-0.0009,0.13875
6.141,-0.00075,0.1386
6.161,-0.00075,0.13875
6.18,-0.00075,0.1389
6.2,-0.00075,0.1389
6.22,-0.00075,0.1386
6.241,-0.00075,0.13845
6.261,-0.0006,0.13845
6.281,-0.0006,0.13845
6.301,-0.0006,0.13845
6.321,-0.00075,0.1383
6.34,-0.0006,0.13845
6.362,-0.0009,0.13845
6.381,-0.00075,0.13845
6.401,-0.00075,0.13845
6.421,-0.0006,0.13845
6.441,-0.0006,0.1383
6.46,-0.00075,0.13815
6.48,-0.0006,0.13845
6.5,-0.0006,0.13845
6.521,-0.00075,0.1386
6.541,-0.00075,0.1386
6.561,-0.00075,0.13875
6.581,-0.0009,0.1389
6.601,-0.0006,0.1389
6.62,-0.0006,0.13875
6.64,-0.0006,0.13845
6.66,-0.0006,0.13875
6.681,-0.00075,0.1386
6.701,-0.00045,0.13845
6.721,-0.00045,0.1386
6.741,-0.0006,0.13845
6.76,-0.0006,0.1383
6.78,-0.0006,0.13815
6.801,-0.00075,0.13845
6.821,-0.00075,0.1386
6.841,-0.0006,0.13905
6.861,-0.0006,0.1389
6.88,-0.00045,0.13875
6.901,-0.00075,0.1386
6.921,-0.00075,0.13875
6.941,-0.00075,0.1386
6.961,-0.0006,0.1383
6.981,-0.0006,0.1386
7.001,-0.00045,0.1386
7.021,-0.0006,0.13875
7.04,-0.0006,0.13875
7.061,-0.0006,0.1389
7.081,-0.0006,0.1392
7.101,-0.0006,0.13905
7.12,-0.00045,0.1392
7.14,-0.0006,0.13935
7.161,-0.00075,0.1395
7.181,-0.00075,0.1392
7.201,-0.00075,0.13905
7.221,-0.00075,0.1389
7.241,-0.00075,0.13875
7.261,-0.0006,0.13875
7.281,-0.00045,0.1389
7.3,-0.00045,0.1389
7.321,-0.00075,0.13875
7.341,-0.00075,0.1386
7.361,-0.00075,0.13875
7.381,-0.00075,0.13875
7.401,-0.00075,0.1389
7.421,-0.00075,0.1389
7.441,-0.00075,0.1389
7.461,-0.00075,0.13875
7.481,-0.00045,0.1386
7.501,-0.0006,0.13875
7.52,-0.0006,0.13875
7.54,-0.0006,0.13875
7.56,-0.0006,0.1386
7.581,-0.00075,0.13905
7.601,-0.00075,0.1392
7.621,-0.00075,0.13905
7.641,-0.00075,0.13905
7.661,-0.0006,0.13905
7.681,-0.0006,0.1389
7.701,-0.0006,0.1389
7.721,-0.0006,0.13905
7.74,-0.0006,0.1389
7.761,-0.00075,0.13905
7.781,-0.00075,0.1389
7.801,-0.00075,0.1389
7.821,-0.00075,0.13905
7.84,-0.0006,0.13905
7.86,-0.0006,0.13905
7.88,-0.0006,0.13905
7.9,-0.0006,0.1389
7.92,-0.0006,0.13905
7.94,-0.0006,0.13905
7.96,-0.00045,0.1392
7.981,-0.00075,0.1392
8,-0.0006,0.13905
8.02,-0.0006,0.13905
8.041,-0.00075,0.13905
8.061,-0.00075,0.1392
8.08,-0.0006,0.13935
8.1,-0.0006,0.1392
8.121,-0.00075,0.1392
8.141,-0.00075,0.13935
8.161,-0.00075,0.1395
8.18,-0.0006,0.1392
8.2,-0.0006,0.13905
8.221,-0.00075,0.1392
8.24,-0.0006,0.1392
8.261,-0.00075,0.13935
8.281,-0.00075,0.1395
8.301,-0.00075,0.13935
8.321,-0.00075,0.1392
8.341,-0.0006,0.13905
8.361,-0.0006,0.1389
8.381,-0.0006,0.13905
8.401,-0.0006,0.13905
8.42,-0.0006,0.13935
8.44,-0.0006,0.13905
8.461,-0.00075,0.13905
8.48,-0.0006,0.13905
8.5,-0.0006,0.1389
8.52,-0.0006,0.13905
8.541,-0.00075,0.13905
8.561,-0.00075,0.13935
8.581,-0.00075,0.13935
8.601,-0.00075,0.13905
8.621,-0.00075,0.13905
8.641,-0.00075,0.1389
8.661,-0.0006,0.13875
8.681,-0.0006,0.13875
8.701,-0.0006,0.13875
8.721,-0.0006,0.13875
8.741,-0.0006,0.13905
8.761,-0.0006,0.1392
8.78,-0.0006,0.1389
8.801,-0.00075,0.13905
8.821,-0.00075,0.13875
8.841,-0.00075,0.13905
8.86,-0.0006,0.13905
8.88,-0.0006,0.1392
8.901,-0.00075,0.1392
8.921,-0.00075,0.1392
8.941,-0.00075,0.1392
8.961,-0.00075,0.13935
8.981,-0.0006,0.1392
9.001,-0.0006,0.1392
9.021,-0.00075,0.13935
9.04,-0.0006,0.13935
9.061,-0.00075,0.13935
9.081,-0.00075,0.1392
9.101,-0.0006,0.1392
9.12,-0.0006,0.1392
9.141,-0.00075,0.1392
9.161,-0.00075,0.13935
9.181,-0.00075,0.13935
9.201,-0.00075,0.13935
9.221,-0.0006,0.13935
9.241,-0.0006,0.13935
9.261,-0.0006,0.13935
9.28,-0.00075,0.1392
9.299,-0.00075,0.1392
9.32,-0.00075,0.13935
9.342,-0.0009,0.1395
9.361,-0.00075,0.1392
9.381,-0.00075,0.13935
9.401,-0.00075,0.13935
9.421,-0.00075,0.13935
9.441,-0.00075,0.13965
9.461,-0.00075,0.1398
9.481,-0.0006,0.13965
9.501,-0.0006,0.1395
9.521,-0.00075,0.1395
9.541,-0.00075,0.13935
9.561,-0.00075,0.13935
9.581,-0.00075,0.13935
9.6,-0.00075,0.1392
9.62,-0.00075,0.13935
9.64,-0.0006,0.13965
9.661,-0.00075,0.13965
9.681,-0.00075,0.13995
9.701,-0.00075,0.1398
9.721,-0.00075,0.1395
9.74,-0.00075,0.1395
9.761,-0.00075,0.1395
9.781,-0.00075,0.1395
9.801,-0.00075,0.1395
9.821,-0.00075,0.13935
9.84,-0.00075,0.13935
9.861,-0.00075,0.13935
9.88,-0.00075,0.13935
9.901,-0.00075,0.13965
9.921,-0.00075,0.13965
9.94,-0.00075,0.13965
9.961,-0.00075,0.1395
9.98,-0.00075,0.13935
10.001,-0.00075,0.13935
10.021,-0.00075,0.13935
10.041,-0.00075,0.13935
10.06,-0.00075,0.13935
10.081,-0.00075,0.1392
10.101,-0.00075,0.1392
10.121,-0.00075,0.13935
10.141,-0.00075,0.1395
10.161,-0.00075,0.1395
10.181,-0.00075,0.1395
10.201,-0.00075,0.13935
10.221,-0.00075,0.13935
10.24,-0.0009,0.13935
10.261,-0.00075,0.13965
10.281,-0.00075,0.13965
10.301,-0.0009,0.13935
10.32,-0.0009,0.1392
10.341,-0.00075,0.1395
10.361,-0.00075,0.1395
10.38,-0.0009,0.1395
10.401,-0.00075,0.13935
10.421,-0.00075,0.1395
10.441,-0.0009,0.13935
10.461,-0.00075,0.13935
10.481,-0.00075,0.13935
10.501,-0.00075,0.1392
10.52,-0.00075,0.13935
10.54,-0.00075,0.13935
10.56,-0.0009,0.1395
10.581,-0.00075,0.13965
10.601,-0.00075,0.13965
10.621,-0.00075,0.1395
10.641,-0.00075,0.13905
10.66,-0.00075,0.13905
10.681,-0.00075,0.1392
10.701,-0.00075,0.1392
10.721,-0.00075,0.13905
10.74,-0.00075,0.13905
10.761,-0.00075,0.13905
10.781,-0.00075,0.13905
10.801,-0.00075,0.1389
10.821,-0.00075,0.1392
10.839,-0.0009,0.1392
10.86,-0.0009,0.1392
10.88,-0.0009,0.1392
10.9,-0.0009,0.13935
10.921,-0.00075,0.1395
10.941,-0.00075,0.1395
10.961,-0.0009,0.13935
10.98,-0.0009,0.1395
11,-0.0009,0.13935
11.021,-0.0009,0.1395
11.04,-0.0009,0.1395
11.06,-0.0009,0.13935
11.08,-0.0009,0.1395
11.101,-0.00075,0.13965
11.121,-0.00075,0.1395
11.141,-0.00075,0.13935
11.162,-0.0009,0.13935
11.181,-0.00075,0.1392
11.201,-0.0009,0.13905
11.221,-0.00075,0.1392
11.241,-0.0009,0.13935
11.26,-0.0009,0.13935
11.28,-0.0009,0.13935
11.3,-0.0009,0.13935
11.321,-0.00075,0.13905
11.341,-0.00075,0.13905
11.361,-0.00075,0.1392
11.381,-0.00075,0.13935
11.401,-0.00105,0.13935
11.42,-0.0009,0.13935
11.44,-0.0009,0.1392
11.461,-0.00075,0.1392
11.481,-0.00075,0.13905
11.502,-0.00105,0.1389
11.521,-0.00075,0.13905
11.541,-0.0009,0.13905
11.561,-0.0009,0.13875
11.581,-0.0009,0.1389
11.601,-0.0009,0.1389
11.621,-0.00105,0.1389
11.641,-0.0009,0.13875
11.66,-0.0009,0.13905
11.68,-0.0009,0.13905
11.7,-0.0009,0.1389
11.721,-0.0009,0.13905
11.742,-0.00105,0.1392
11.76,-0.0009,0.13905
11.781,-0.0009,0.1392
11.801,-0.00075,0.1392
11.821,-0.00075,0.1392
11.841,-0.00075,0.13935
11.861,-0.0009,0.1392
11.88,-0.0009,0.13905
11.901,-0.00075,0.13935
11.921,-0.0009,0.13905
11.941,-0.0009,0.13905
11.961,-0.00105,0.13905
11.981,-0.0009,0.13905
12.001,-0.0009,0.1392
12.021,-0.00105,0.1392
12.04,-0.0009,0.13935
12.06,-0.00105,0.13905
12.081,-0.0009,0.1389
12.101,-0.0009,0.13905
12.121,-0.00105,0.1392
12.14,-0.0009,0.1392
12.161,-0.0009,0.13935
12.181,-0.00105,0.13935
12.201,-0.00105,0.13935
12.221,-0.0009,0.13935
12.241,-0.0009,0.13935
12.261,-0.0009,0.1395
12.281,-0.0009,0.13935
12.301,-0.00075,0.13935
12.32,-0.00105,0.13935
12.341,-0.0009,0.13935
12.361,-0.00075,0.1392
12.381,-0.0009,0.13935
12.401,-0.00075,0.13935
12.421,-0.0009,0.1395
12.441,-0.00105,0.1392
12.461,-0.00105,0.1392
12.481,-0.0009,0.1392
12.5,-0.0009,0.13935
12.521,-0.0009,0.13935
12.541,-0.0009,0.13935
12.561,-0.0009,0.13935
12.581,-0.0009,0.13935
12.601,-0.0009,0.13935
12.621,-0.0009,0.1392
12.641,-0.00105,0.13935
12.661,-0.0009,0.13935
12.681,-0.00105,0.1392
12.701,-0.0009,0.13935
12.721,-0.00105,0.1395
12.741,-0.00105,0.1395
12.761,-0.00105,0.13935
12.78,-0.00105,0.13935
12.801,-0.00105,0.1395
12.821,-0.0009,0.1395
12.841,-0.00105,0.13935
12.86,-0.00105,0.1392
12.881,-0.00105,0.1392
12.901,-0.0009,0.1392
12.92,-0.00105,0.1392
12.94,-0.00105,0.1392
12.96,-0.00105,0.1392
12.98,-0.0009,0.1395
13.001,-0.0009,0.1395
13.021,-0.0009,0.1395
13.04,-0.00105,0.1395
13.061,-0.0009,0.13935
13.081,-0.0009,0.13935
13.101,-0.0009,0.1392
13.121,-0.0009,0.13905
13.141,-0.0009,0.13905
13.161,-0.0009,0.1392
13.181,-0.0009,0.1392
13.201,-0.0009,0.13905
13.221,-0.0009,0.1392
13.241,-0.00105,0.1392
13.261,-0.00105,0.13935
13.281,-0.00105,0.1392
13.3,-0.00105,0.1392
13.321,-0.00105,0.1392
13.341,-0.00105,0.13935
13.361,-0.00105,0.1395
13.38,-0.00105,0.13935
13.401,-0.00105,0.13935
13.421,-0.0009,0.13935
13.441,-0.00105,0.13935
13.461,-0.00105,0.13965
13.48,-0.00105,0.1395
13.501,-0.00105,0.1395
13.521,-0.00105,0.1395
13.541,-0.00105,0.1395
13.561,-0.00105,0.13965
13.581,-0.00105,0.1395
13.6,-0.00105,0.13935
13.62,-0.00105,0.1395
13.64,-0.00105,0.1395
13.66,-0.00105,0.1395
13.681,-0.0009,0.1395
13.701,-0.0009,0.1395
13.721,-0.00105,0.13935
13.741,-0.00105,0.13935
13.761,-0.00105,0.13935
13.781,-0.00105,0.13935
13.8,-0.00105,0.1395
13.82,-0.00105,0.1398
13.84,-0.00105,0.13995
13.86,-0.00105,0.1398
13.881,-0.00105,0.1398
13.901,-0.00105,0.1398
13.921,-0.00105,0.1398
13.941,-0.00105,0.1398
13.961,-0.00105,0.1398
13.981,-0.00105,0.1398
14.001,-0.00105,0.1398
14.021,-0.00105,0.1398
14.041,-0.0009,0.1398
14.061,-0.0009,0.1398
14.081,-0.00105,0.1395
14.1,-0.00105,0.13965
14.121,-0.00105,0.1395
14.141,-0.00105,0.13935
14.161,-0.00105,0.1392
14.181,-0.00105,0.1395
14.201,-0.00105,0.13965
14.221,-0.00105,0.13965
14.241,-0.00105,0.1395
14.261,-0.00105,0.13935
14.281,-0.00105,0.1395
14.301,-0.00105,0.1395
14.321,-0.00105,0.13965
14.341,-0.00105,0.1395
14.361,-0.00105,0.1395
14.381,-0.0012,0.1398
14.401,-0.0012,0.1398
14.421,-0.00105,0.1395
14.44,-0.0012,0.1395
14.46,-0.0012,0.13965
14.481,-0.00105,0.1398
14.501,-0.00105,0.13965
14.521,-0.00105,0.1398
14.541,-0.00105,0.1398
14.561,-0.00105,0.1398
14.581,-0.00105,0.13995
14.601,-0.00105,0.13995
14.621,-0.00105,0.1401
14.641,-0.00105,0.14025
14.661,-0.00105,0.1401
14.681,-0.0012,0.1401
14.7,-0.0012,0.13995
14.721,-0.00105,0.13995
14.741,-0.00105,0.1398
14.761,-0.0012,0.1398
14.781,-0.0012,0.1398
14.801,-0.00105,0.1398
14.821,-0.00105,0.1398
14.841,-0.00105,0.1398
14.861,-0.00105,0.1398
14.88,-0.0012,0.1398
14.901,-0.0012,0.1398
14.92,-0.0012,0.1398
14.94,-0.0012,0.13995
14.96,-0.0012,0.1398
14.981,-0.00105,0.13965
15.001,-0.0012,0.13965
15.02,-0.0012,0.1395
15.04,-0.0012,0.1395
15.06,-0.0012,0.1395
15.081,-0.00105,0.1395
15.101,-0.00105,0.13935
15.121,-0.00105,0.13935
15.14,-0.0012,0.13965
15.161,-0.0012,0.1398
15.181,-0.0012,0.13965
15.201,-0.0012,0.1398
15.221,-0.0012,0.1398
15.24,-0.0012,0.1398
15.26,-0.00135,0.13995
15.28,-0.0012,0.1398
15.301,-0.00105,0.1398
15.321,-0.0012,0.13995
15.341,-0.0012,0.1398
15.361,-0.0012,0.13965
15.381,-0.0012,0.13965
15.401,-0.00135,0.1395
15.421,-0.00135,0.13965
15.441,-0.0012,0.13965
15.461,-0.00135,0.13965
15.481,-0.0012,0.1395
15.5,-0.0012,0.1398
15.521,-0.0012,0.1398
15.541,-0.00105,0.1398
15.561,-0.0012,0.1398
15.581,-0.00105,0.13965
15.601,-0.00105,0.13965
15.621,-0.00135,0.13965
15.641,-0.00135,0.13965
15.661,-0.00135,0.1395
15.68,-0.00135,0.13965
15.701,-0.00135,0.13965
15.721,-0.00135,0.13965
15.741,-0.00135,0.13965
15.76,-0.00135,0.1395
15.78,-0.00135,0.13965
15.801,-0.0012,0.13965
15.821,-0.0012,0.13965
15.841,-0.0012,0.13965
15.861,-0.00135,0.13965
15.881,-0.0012,0.13965
15.901,-0.0012,0.1398
15.92,-0.00135,0.1398
15.94,-0.00135,0.1398
15.961,-0.0012,0.1395
15.981,-0.00135,0.1395
16.001,-0.00135,0.13965
16.02,-0.00135,0.13965
16.041,-0.0012,0.13965
16.061,-0.0012,0.13965
16.081,-0.00135,0.13965
16.101,-0.00135,0.13965
16.121,-0.0012,0.13935
16.141,-0.00135,0.1395
16.161,-0.00135,0.13965
16.181,-0.00135,0.1395
16.2,-0.00135,0.1395
16.221,-0.0012,0.1395
16.241,-0.0012,0.1395
16.261,-0.0012,0.1395
16.281,-0.0012,0.1395
16.3,-0.00135,0.13965
16.321,-0.0012,0.1395
16.341,-0.00135,0.1395
16.361,-0.0012,0.13935
16.38,-0.00135,0.1392
16.401,-0.0012,0.13935
16.421,-0.0012,0.1395
16.441,-0.0012,0.13965
16.461,-0.0012,0.13965
16.481,-0.0012,0.13965
16.501,-0.00135,0.13965
16.521,-0.00135,0.1395
16.541,-0.00135,0.13935
16.561,-0.00135,0.13935
16.581,-0.00135,0.1395
16.6,-0.00135,0.1395
16.62,-0.00135,0.1395
16.64,-0.00135,0.13935
16.661,-0.0012,0.13935
16.681,-0.00135,0.13935
16.701,-0.00135,0.13935
16.72,-0.00135,0.1395
16.741,-0.00135,0.13935
16.761,-0.0015,0.13905
16.781,-0.00135,0.13935
16.801,-0.00135,0.1395
16.82,-0.00135,0.1395
16.84,-0.00135,0.1395
16.86,-0.00135,0.1395
16.88,-0.00135,0.1395
16.9,-0.00135,0.13935
16.92,-0.00135,0.1395
16.94,-0.00135,0.13965
16.96,-0.00135,0.13965
16.981,-0.0012,0.1395
17.001,-0.0015,0.1395
17.021,-0.0015,0.13965
17.041,-0.0015,0.1398
17.061,-0.0015,0.1398
17.08,-0.00135,0.13965
17.1,-0.00135,0.13965
17.12,-0.00135,0.1398
17.141,-0.0012,0.13995
17.16,-0.0015,0.13965
17.181,-0.00135,0.1395
17.201,-0.0015,0.13965
17.22,-0.0015,0.13965
17.24,-0.0015,0.13965
17.26,-0.00135,0.1395
17.281,-0.00135,0.13965
17.301,-0.00135,0.13965
17.321,-0.0015,0.13965
17.34,-0.0015,0.13965
17.361,-0.00135,0.13965
17.381,-0.00135,0.1395
17.4,-0.0015,0.1395
17.42,-0.00135,0.1395
17.44,-0.0015,0.1395
17.461,-0.00135,0.13935
17.481,-0.0015,0.13905
17.501,-0.00135,0.13905
17.52,-0.0015,0.13935
17.541,-0.00135,0.1392
17.561,-0.0015,0.13935
17.581,-0.0015,0.13965
17.601,-0.0015,0.13965
17.621,-0.0015,0.13965
17.64,-0.0015,0.1395
17.66,-0.00135,0.1395
17.68,-0.0015,0.1395
17.7,-0.0015,0.1395
17.721,-0.0015,0.1398
17.741,-0.00135,0.13965
17.76,-0.0015,0.13965
17.78,-0.0015,0.1395
17.801,-0.0015,0.1398
17.821,-0.0015,0.1398
17.841,-0.0015,0.1398
17.861,-0.00135,0.13965
17.879,-0.0015,0.13965
17.9,-0.0015,0.1395
17.92,-0.0015,0.1395
17.94,-0.0015,0.13935
17.961,-0.0015,0.13935
17.981,-0.0015,0.1395
18,-0.0015,0.13935
18.02,-0.0015,0.1395
18.04,-0.0015,0.1398
18.061,-0.00135,0.13965
18.081,-0.00135,0.1395
18.101,-0.00135,0.1398
18.121,-0.00135,0.1398
18.141,-0.0015,0.1398
18.161,-0.0015,0.1398
18.181,-0.0015,0.1398
18.201,-0.0015,0.1395
18.221,-0.0015,0.1395
18.241,-0.0015,0.1395
18.26,-0.0015,0.1395
18.28,-0.0015,0.13965
18.301,-0.00135,0.13965
18.321,-0.00135,0.1398
18.341,-0.00135,0.1398
18.361,-0.00135,0.1398
18.381,-0.00135,0.1398
18.4,-0.0015,0.13965
18.421,-0.0015,0.13965
18.441,-0.00135,0.1398
18.461,-0.0015,0.1395
18.481,-0.00135,0.13935
18.501,-0.00135,0.1398
18.521,-0.00135,0.1395
18.541,-0.0015,0.1395
18.561,-0.0015,0.1395
18.58,-0.0015,0.13935
