Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
0,0.19185,0.01215
0.02,0.1923,0.01215
0.04,0.19215,0.01215
0.06,0.19215,0.012
0.08,0.19215,0.012
0.1,0.192,0.012
0.12,0.19215,0.012
0.139,0.192,0.012
0.16,0.19215,0.01185
0.18,0.19215,0.0117
0.2,0.19215,0.012
0.219,0.19185,0.012
0.24,0.19215,0.012
0.259,0.19185,0.012
0.28,0.19215,0.012
0.3,0.19215,0.01185
0.32,0.19215,0.01185
0.339,0.19185,0.012
0.36,0.19215,0.01185
0.379,0.19185,0.012
0.401,0.19215,0.01185
0.42,0.19185,0.01185
0.44,0.19185,0.012
0.461,0.19215,0.0123
0.481,0.19215,0.0123
0.5,0.19185,0.012
0.521,0.19215,0.01185
0.541,0.19215,0.01185
0.561,0.19215,0.012
0.581,0.19215,0.01215
0.601,0.19215,0.0123
0.621,0.19215,0.01215
0.641,0.19245,0.01215
0.66,0.19215,0.01215
0.68,0.19215,0.0123
0.7,0.19215,0.0123
0.72,0.19185,0.01215
0.74,0.19185,0.01185
0.761,0.19215,0.01185
0.78,0.19185,0.01185
0.8,0.19185,0.012
0.819,0.1917,0.01185
0.84,0.19185,0.0117
0.86,0.19185,0.01185
0.88,0.19185,0.01185
0.9,0.19185,0.01185
0.92,0.19185,0.01185
0.941,0.19215,0.01185
0.962,0.1926,0.01215
0.981,0.19215,0.012
1.001,0.19215,0.0117
1.02,0.19215,0.0117
1.04,0.19215,0.01185
1.061,0.19215,0.01185
1.081,0.19215,0.0117
1.101,0.192,0.01185
1.121,0.19215,0.01185
1.14,0.19215,0.012
1.16,0.19215,0.01215
1.18,0.19215,0.012
1.2,0.19185,0.0117
1.22,0.19215,0.01155
1.24,0.19215,0.0117
1.26,0.19215,0.012
1.28,0.19215,0.012
1.301,0.19215,0.01185
1.32,0.19215,0.012
1.34,0.19185,0.012
1.36,0.19215,0.0117
1.38,0.19185,0.01155
1.4,0.19185,0.0117
1.42,0.19185,0.01155
1.44,0.19185,0.01155
1.459,0.19155,0.01155
1.48,0.19185,0.0117
1.5,0.19185,0.0117
1.52,0.19185,0.0117
1.539,0.19185,0.01185
1.56,0.19215,0.01185
1.58,0.19215,0.01185
1.6,0.19215,0.01185
1.62,0.19185,0.0117
1.64,0.19185,0.01185
1.66,0.19185,0.01185
1.68,0.19185,0.01185
1.7,0.19185,0.0117
1.72,0.19185,0.01155
1.74,0.19185,0.0117
1.76,0.19185,0.01185
1.781,0.19215,0.01185
1.8,0.19185,0.0117
1.82,0.19185,0.01155
1.84,0.19185,0.0117
1.86,0.19185,0.0117
1.879,0.19185,0.0117
1.9,0.19215,0.01185
1.92,0.19215,0.0117
1.94,0.192,0.01215
1.96,0.19185,0.012
1.981,0.192,0.01215
2,0.19185,0.012
2.02,0.19185,0.012
2.04,0.19185,0.012
2.06,0.19185,0.012
2.08,0.19185,0.01185
2.1,0.19185,0.0117
2.121,0.192,0.0117
2.141,0.19215,0.0117
2.16,0.19185,0.0117
2.181,0.19215,0.01185
2.2,0.19185,0.012
2.219,0.19185,0.01185
2.24,0.19185,0.01185
2.26,0.19215,0.012
2.28,0.19215,0.012
2.3,0.19185,0.01185
2.321,0.19215,0.01185
2.341,0.19215,0.0117
2.361,0.19215,0.0117
2.38,0.19215,0.01155
2.4,0.19215,0.01155
2.42,0.19215,0.01155
2.44,0.19215,0.01155
2.46,0.19185,0.0117
2.48,0.192,0.0117
2.5,0.19185,0.01155
2.521,0.19215,0.0117
2.541,0.19215,0.0117
2.56,0.19185,0.0114
2.58,0.19185,0.01155
2.6,0.19185,0.0117
2.62,0.19185,0.0117
2.64,0.19185,0.0117
2.661,0.19215,0.01155
2.681,0.19215,0.01155
2.7,0.192,0.0117
2.72,0.19215,0.0117
2.74,0.19185,0.0117
2.76,0.19185,0.0117
2.78,0.19185,0.01185
2.8,0.1917,0.012
2.82,0.19185,0.012
2.841,0.192,0.01215
2.861,0.19215,0.012
2.88,0.192,0.01185
2.9,0.19185,0.0117
2.92,0.19185,0.0117
2.94,0.19185,0.012
2.96,0.1917,0.01215
2.98,0.19185,0.012
3.001,0.192,0.012
3.021,0.192,0.012
3.041,0.19215,0.012
3.061,0.192,0.0123
3.08,0.19215,0.01215
3.1,0.19215,0.0123
3.12,0.19215,0.01215
3.14,0.192,0.012
3.16,0.1917,0.01215
3.18,0.19215,0.012
3.2,0.192,0.01215
3.22,0.19215,0.012
3.24,0.192,0.01185
3.26,0.192,0.0117
3.28,0.19215,0.01155
3.3,0.1917,0.01155
3.32,0.1917,0.0117
3.34,0.1917,0.01185
3.36,0.1917,0.01185
3.38,0.1917,0.01185
3.4,0.1917,0.012
3.42,0.1917,0.012
3.44,0.1917,0.01185
3.46,0.1917,0.0117
3.481,0.192,0.01185
3.5,0.192,0.01185
3.52,0.192,0.0117
3.54,0.192,0.0117
3.56,0.192,0.0114
3.58,0.1917,0.0114
3.6,0.1917,0.01155
3.621,0.192,0.01155
3.641,0.19245,0.0117
3.661,0.192,0.01185
3.68,0.1917,0.01185
3.7,0.1917,0.01185
3.72,0.1917,0.01215
3.74,0.1917,0.01185
3.762,0.1923,0.01185
3.78,0.1917,0.01185
3.8,0.1917,0.01215
3.821,0.192,0.012
3.84,0.1917,0.012
3.86,0.1917,0.01215
3.88,0.1917,0.0117
3.9,0.1917,0.01185
3.92,0.1917,0.01215
3.94,0.1917,0.012
3.96,0.1917,0.01185
3.981,0.192,0.0117
4.001,0.192,0.0117
4.021,0.192,0.0117
4.041,0.192,0.0117
4.06,0.192,0.0117
4.08,0.192,0.0117
4.1,0.192,0.0117
4.12,0.192,0.01155
4.14,0.192,0.01155
4.16,0.192,0.01155
4.18,0.1917,0.01155
4.2,0.1917,0.01155
4.22,0.1917,0.01155
4.24,0.1917,0.01155
4.26,0.1917,0.01185
4.281,0.192,0.01185
4.301,0.192,0.012
4.321,0.192,0.01185
4.341,0.192,0.01185
4.36,0.192,0.01185
4.38,0.192,0.01185
4.4,0.192,0.01185
4.42,0.192,0.012
4.442,0.1923,0.012
4.46,0.19185,0.012
4.48,0.19185,0.01215
4.5,0.1917,0.01215
4.52,0.19185,0.01185
4.54,0.1917,0.0117
4.561,0.192,0.01185
4.581,0.192,0.0117
4.601,0.192,0.01185
4.62,0.192,0.0117
4.64,0.192,0.0117
4.661,0.192,0.01155
4.68,0.192,0.01155
4.699,0.19185,0.01155
4.72,0.192,0.01155
4.74,0.1917,0.0117
4.76,0.19185,0.0117
4.78,0.1917,0.0117
4.799,0.19185,0.0117
4.82,0.192,0.0117
4.84,0.19185,0.01155
4.86,0.19185,0.01155
4.88,0.19185,0.01155
4.901,0.192,0.01125
4.921,0.192,0.0114
4.94,0.192,0.0114
4.96,0.19185,0.01155
4.98,0.192,0.0117
5,0.192,0.01155
5.02,0.192,0.01155
5.04,0.192,0.0117
5.06,0.192,0.01155
5.08,0.192,0.0114
5.1,0.192,0.01125
5.12,0.19185,0.01125
5.14,0.19185,0.0111
5.16,0.19185,0.0114
5.18,0.19185,0.0114
5.2,0.19185,0.01155
5.22,0.1917,0.0114
5.239,0.1917,0.0114
5.26,0.19185,0.0114
5.28,0.19185,0.01155
5.3,0.19185,0.0117
5.32,0.19185,0.01155
5.34,0.19185,0.0114
5.361,0.19215,0.0114
5.381,0.19215,0.0114
5.401,0.19215,0.0117
5.421,0.19215,0.0117
5.44,0.19215,0.0117
5.46,0.19215,0.0117
5.48,0.192,0.0117
5.5,0.19215,0.0117
5.52,0.19215,0.01155
5.54,0.19185,0.01155
5.56,0.19185,0.0117
5.579,0.19185,0.0117
5.6,0.19185,0.0117
5.62,0.19185,0.0117
5.64,0.19185,0.01185
5.66,0.19185,0.01185
5.68,0.1917,0.0117
5.7,0.19185,0.01155
5.72,0.1917,0.01155
5.74,0.1917,0.01155
5.76,0.1917,0.01185
5.781,0.192,0.01185
5.801,0.192,0.0117
5.821,0.192,0.01185
5.84,0.1917,0.0123
5.86,0.1917,0.0123
5.88,0.1917,0.0123
5.9,0.1917,0.01245
5.92,0.192,0.01245
5.94,0.19185,0.0126
5.96,0.192,0.0126
5.98,0.19185,0.0126
6,0.1917,0.01245
6.022,0.19215,0.0126
6.041,0.19185,0.01275
6.061,0.19185,0.0129
6.08,0.19185,0.0132
6.1,0.19185,0.01335
6.12,0.19185,0.0135
6.141,0.19185,0.01365
6.16,0.19185,0.01335
6.18,0.1917,0.01335
6.2,0.1917,0.0135
6.22,0.19155,0.01335
6.24,0.1914,0.0135
6.26,0.1914,0.0138
6.279,0.19125,0.01365
6.3,0.1914,0.0138
6.32,0.1914,0.0135
6.34,0.1914,0.0135
6.36,0.1914,0.0135
6.38,0.1914,0.0138
6.401,0.19155,0.01365
6.421,0.19155,0.0138
6.44,0.19125,0.0138
6.46,0.19125,0.0141
6.48,0.19125,0.0144
6.5,0.19125,0.01455
6.52,0.1911,0.01485
6.54,0.19125,0.01485
6.56,0.1911,0.01515
6.581,0.1914,0.01485
6.601,0.1914,0.0147
6.621,0.1914,0.0147
6.64,0.1914,0.0147
6.66,0.1914,0.01485
6.68,0.19125,0.0147
6.7,0.19125,0.0147
6.72,0.19125,0.01485
6.74,0.1911,0.0147
6.76,0.19095,0.015
6.78,0.19095,0.015
6.8,0.19095,0.015
6.82,0.19095,0.015
6.84,0.1908,0.01485
6.86,0.1908,0.01515
6.88,0.1908,0.0153
6.9,0.1908,0.0153
6.92,0.19125,0.0153
6.94,0.19065,0.01515
6.96,0.19065,0.01515
6.98,0.19065,0.0153
7,0.19065,0.0153
7.021,0.1908,0.0153
7.041,0.1908,0.0153
7.061,0.1908,0.01515
7.08,0.19065,0.0153
7.1,0.19065,0.01515
7.12,0.19065,0.0156
7.14,0.1905,0.01575
7.16,0.19065,0.0159
7.18,0.19035,0.0162
7.2,0.1905,0.0162
7.221,0.1905,0.01635
7.241,0.19035,0.01695
7.261,0.19035,0.01695
7.28,0.19035,0.0171
7.3,0.19005,0.0171
7.32,0.19005,0.01755
7.34,0.1899,0.01785
7.36,0.1899,0.018
7.38,0.18975,0.01845
7.4,0.1899,0.0186
7.42,0.1899,0.0189
7.44,0.18945,0.01905
7.459,0.189,0.01905
7.48,0.18915,0.0192
7.5,0.189,0.0192
7.52,0.1887,0.01935
7.54,0.18855,0.0195
7.56,0.18825,0.01965
7.581,0.18825,0.0198
7.601,0.18825,0.02025
7.621,0.1881,0.02025
7.64,0.18795,0.02025
7.66,0.18795,0.02025
7.68,0.1878,0.0204
7.7,0.1878,0.0204
7.72,0.18765,0.0207
7.741,0.18765,0.021
7.761,0.18765,0.02115
7.781,0.1875,0.0213
7.801,0.1875,0.0213
7.82,0.18735,0.0213
7.84,0.18735,0.0213
7.86,0.1872,0.02145
7.88,0.18705,0.0216
7.899,0.18645,0.02145
7.92,0.18675,0.0216
7.94,0.1866,0.0216
7.96,0.1866,0.0216
7.979,0.1866,0.02175
8,0.1866,0.02205
8.02,0.1866,0.0222
8.04,0.1866,0.0225
8.06,0.1866,0.0225
8.08,0.18645,0.0228
8.1,0.18645,0.0228
8.12,0.1863,0.0228
8.14,0.18615,0.02295
8.16,0.18615,0.0231
8.18,0.18615,0.02295
8.2,0.18615,0.02295
8.22,0.18615,0.0231
8.241,0.1863,0.0231
8.261,0.18615,0.02325
8.281,0.18615,0.0231
8.301,0.18615,0.0231
8.321,0.18615,0.0231
8.34,0.186,0.02355
8.36,0.186,0.0237
8.38,0.1863,0.02355
8.4,0.18585,0.02355
8.42,0.18555,0.0237
8.44,0.1851,0.02385
8.46,0.18495,0.024
8.48,0.18495,0.024
8.499,0.18465,0.024
8.52,0.18465,0.02415
8.54,0.18435,0.02445
8.56,0.18435,0.0243
8.58,0.18405,0.02445
8.6,0.1842,0.02445
8.62,0.1842,0.0246
8.64,0.1842,0.0246
8.66,0.18405,0.0246
8.681,0.18435,0.02475
8.701,0.1842,0.0249
8.721,0.18405,0.02475
8.74,0.18405,0.0246
8.76,0.1839,0.02475
8.781,0.18405,0.0249
8.8,0.18405,0.02505
8.82,0.18405,0.02475
8.84,0.18405,0.02475
8.86,0.18405,0.02505
8.88,0.18405,0.02505
8.9,0.1839,0.0249
8.919,0.1839,0.0249
8.94,0.1839,0.02505
8.96,0.18375,0.0252
8.98,0.1836,0.02505
9,0.1833,0.0249
9.02,0.1833,0.0249
9.04,0.18315,0.0252
9.06,0.18315,0.0252
9.08,0.183,0.0255
9.1,0.183,0.0255
9.12,0.18285,0.0255
9.14,0.18285,0.02535
9.161,0.183,0.0255
9.181,0.18285,0.0255
9.201,0.18285,0.02535
9.22,0.1827,0.02535
9.24,0.1827,0.02565
9.26,0.1827,0.0255
9.28,0.1827,0.02535
9.3,0.18285,0.0255
9.32,0.1827,0.0255
9.34,0.18225,0.0255
9.36,0.1821,0.02565
9.38,0.18195,0.02565
9.4,0.1818,0.02565
9.42,0.1818,0.02565
9.439,0.18195,0.02565
9.46,0.18225,0.02565
9.48,0.18225,0.02565
9.5,0.18225,0.0258
9.52,0.1821,0.02595
9.54,0.18165,0.02595
9.56,0.1818,0.0261
9.58,0.1818,0.0264
9.6,0.1818,0.0264
9.62,0.1818,0.0264
9.64,0.18195,0.02625
9.66,0.1818,0.0264
9.68,0.1818,0.02625
9.7,0.1815,0.0261
9.72,0.18135,0.0261
9.741,0.18195,0.02625
9.761,0.1815,0.0264
9.781,0.1815,0.0264
9.8,0.1812,0.02655
9.821,0.18135,0.0267
9.841,0.18135,0.02685
9.861,0.1812,0.027
9.88,0.1809,0.027
9.9,0.1809,0.02685
9.92,0.18075,0.027
9.94,0.18075,0.027
9.959,0.18015,0.027
9.98,0.18045,0.02685
10,0.1803,0.027
10.02,0.1803,0.0273
10.039,0.17985,0.02745
10.06,0.1803,0.02745
10.08,0.1803,0.0273
10.101,0.1806,0.02745
10.121,0.18045,0.02745
10.14,0.18045,0.02745
10.16,0.1803,0.02775
10.18,0.17985,0.02775
10.2,0.1797,0.02775
10.219,0.1797,0.0279
10.24,0.17985,0.0282
10.26,0.1797,0.02835
10.28,0.1791,0.02835
10.3,0.1791,0.0285
10.32,0.1794,0.0285
10.34,0.17925,0.02865
10.36,0.1791,0.02865
10.38,0.17895,0.0285
10.4,0.17865,0.02865
10.421,0.17895,0.0288
10.441,0.1791,0.02865
10.461,0.1791,0.0288
10.48,0.1791,0.0288
10.5,0.17895,0.0285
10.52,0.17895,0.02835
10.54,0.1788,0.0285
10.559,0.17835,0.02865
10.58,0.17865,0.0285
10.6,0.1785,0.0285
10.62,0.1785,0.0285
10.64,0.17835,0.02865
10.66,0.17835,0.02895
10.68,0.1779,0.02895
10.7,0.1776,0.0288
10.72,0.17745,0.02895
10.739,0.1773,0.02895
10.76,0.1773,0.0288
10.78,0.17715,0.02895
10.8,0.1773,0.0288
10.82,0.17715,0.02895
10.84,0.17715,0.02895
10.86,0.17715,0.02895
10.881,0.17745,0.0288
10.9,0.17685,0.02895
10.92,0.17685,0.0291
10.941,0.177,0.02895
10.96,0.17655,0.02895
10.981,0.17685,0.0291
11,0.1764,0.0291
11.021,0.17685,0.0294
11.041,0.1767,0.02955
11.061,0.1767,0.02955
11.08,0.17625,0.0294
11.1,0.17625,0.0294
11.12,0.17625,0.0294
11.14,0.17625,0.02955
11.16,0.1761,0.0297
11.18,0.17595,0.0297
11.2,0.17565,0.03
11.22,0.1755,0.03
11.24,0.17535,0.02985
11.26,0.17535,0.02985
11.28,0.17535,0.02985
11.3,0.1752,0.0303
11.32,0.1752,0.03015
11.34,0.1752,0.0303
11.36,0.17505,0.03045
11.38,0.17505,0.0303
11.401,0.1752,0.03045
11.421,0.17535,0.0306
11.441,0.1752,0.03045
11.46,0.1752,0.0306
11.48,0.17505,0.0309
11.5,0.1752,0.0309
11.519,0.17475,0.0312
11.54,0.17505,0.0312
11.56,0.1749,0.0312
11.58,0.1749,0.03135
11.6,0.17445,0.03135
11.62,0.17445,0.03135
11.64,0.1743,0.03135
11.66,0.1743,0.03135
11.68,0.1743,0.0315
11.7,0.1743,0.0315
11.72,0.174,0.0315
11.74,0.17415,0.03135
11.761,0.1743,0.03165
11.78,0.1743,0.0315
11.8,0.17385,0.03165
11.82,0.17415,0.03165
11.84,0.17355,0.03165
11.86,0.1734,0.0318
11.881,0.17385,0.03195
11.901,0.1737,0.0318
11.921,0.1737,0.0321
11.94,0.17355,0.03225
11.96,0.17295,0.03225
11.981,0.1734,0.0324
12.001,0.1734,0.0324
12.02,0.17325,0.0324
12.04,0.17325,0.0324
12.06,0.1731,0.0324
12.08,0.1725,0.03225
12.1,0.1725,0.0324
12.12,0.1725,0.0324
12.14,0.17235,0.03255
12.16,0.17235,0.03255
12.181,0.1728,0.0327
12.201,0.17265,0.03285
12.22,0.1722,0.03285
12.24,0.1719,0.03285
12.26,0.1719,0.03285
12.28,0.17175,0.0327
12.3,0.17175,0.03285
12.32,0.1719,0.03285
12.34,0.1719,0.033
12.36,0.1719,0.0333
12.38,0.17175,0.0333
12.399,0.1713,0.03345
12.42,0.17145,0.0336
12.44,0.17145,0.0339
12.46,0.1713,0.0339
12.48,0.1707,0.0339
12.5,0.1707,0.03375
12.52,0.1707,0.0339
12.54,0.17055,0.0339
12.559,0.17025,0.0339
12.58,0.1704,0.03375
12.6,0.1704,0.03375
12.62,0.17025,0.03375
12.64,0.1701,0.03405
12.66,0.1701,0.0342
12.68,0.16995,0.0342
12.701,0.1701,0.03435
12.721,0.1701,0.03435
12.74,0.16965,0.0345
12.76,0.16965,0.03435
12.78,0.1695,0.03465
12.8,0.1695,0.03465
12.82,0.1695,0.0348
12.84,0.1695,0.03465
12.86,0.16935,0.03465
12.88,0.16935,0.0348
12.9,0.16905,0.0348
12.921,0.16935,0.0348
12.941,0.1692,0.03495
12.961,0.1692,0.0351
12.98,0.1692,0.03495
13,0.1689,0.0351
13.02,0.1689,0.03525
13.04,0.1689,0.03525
13.06,0.16875,0.0354
13.079,0.16845,0.03555
13.1,0.16875,0.0354
13.12,0.1686,0.03555
13.14,0.1686,0.0354
13.16,0.1686,0.0354
13.18,0.1683,0.0354
13.2,0.16815,0.0354
13.221,0.16845,0.0354
13.241,0.1683,0.0357
13.26,0.16815,0.03585
13.281,0.16815,0.0357
13.301,0.16815,0.0357
13.32,0.168,0.03585
13.34,0.16785,0.036
13.361,0.16785,0.03615
13.38,0.16785,0.03615
13.4,0.1677,0.036
13.42,0.16755,0.036
13.44,0.16755,0.036
13.46,0.1671,0.036
13.48,0.1671,0.0363
13.5,0.1671,0.0363
13.52,0.1668,0.0363
13.54,0.16695,0.0363
13.56,0.1668,0.03645
13.579,0.1668,0.0366
13.601,0.1668,0.0366
13.62,0.1665,0.03645
13.64,0.1665,0.0366
13.66,0.1662,0.03675
13.68,0.16605,0.0369
13.702,0.1665,0.03675
13.721,0.16605,0.0369
13.741,0.16605,0.03705
13.76,0.1656,0.0369
13.781,0.1659,0.0369
13.801,0.16575,0.03705
13.821,0.1659,0.03705
13.84,0.1659,0.0372
13.86,0.1653,0.03735
13.88,0.16545,0.0375
13.9,0.1653,0.03735
13.919,0.16545,0.0375
13.94,0.1656,0.0375
13.96,0.16545,0.0375
13.98,0.1653,0.0375
14,0.165,0.03765
14.02,0.165,0.03765
14.04,0.16485,0.0378
14.06,0.1647,0.03795
14.08,0.16485,0.03795
14.1,0.16455,0.03825
14.121,0.16485,0.03825
14.14,0.16485,0.03825
14.16,0.1647,0.03825
14.18,0.16455,0.0381
14.2,0.16425,0.03825
14.22,0.1641,0.0384
14.24,0.1641,0.03855
14.261,0.16425,0.03855
14.28,0.16395,0.0387
14.3,0.1641,0.0387
14.32,0.1641,0.03855
14.34,0.1641,0.03855
14.36,0.16395,0.03855
14.38,0.1638,0.0387
14.4,0.1638,0.03885
14.42,0.16365,0.03885
14.44,0.16335,0.03885
14.46,0.1632,0.039
14.48,0.1632,0.039
14.5,0.16305,0.0387
14.52,0.1629,0.039
14.54,0.1629,0.039
14.56,0.1629,0.039
14.58,0.1632,0.03915
14.6,0.16305,0.0393
14.619,0.16275,0.039
14.64,0.1629,0.039
14.66,0.16275,0.03915
14.68,0.16275,0.03915
14.7,0.1626,0.039
14.72,0.16245,0.03915
14.74,0.1623,0.03945
14.76,0.1623,0.0396
14.781,0.16245,0.03945
14.8,0.162,0.03945
14.82,0.16215,0.0396
14.841,0.1623,0.0396
14.861,0.16215,0.0396
14.88,0.162,0.03975
14.9,0.162,0.03975
14.92,0.162,0.0399
14.94,0.16185,0.0399
14.96,0.1617,0.0399
14.98,0.1617,0.04005
15,0.1614,0.0402
15.02,0.16155,0.0402
15.04,0.1614,0.0402
15.059,0.16185,0.0402
15.08,0.16125,0.04035
15.1,0.16125,0.04035
15.12,0.1614,0.04035
15.14,0.16125,0.0402
15.16,0.1611,0.0402
15.18,0.1611,0.04035
15.2,0.1611,0.0402
15.22,0.16095,0.0402
15.24,0.1608,0.04035
15.26,0.16065,0.04035
15.28,0.1605,0.0402
15.3,0.16035,0.04065
15.32,0.1602,0.0405
15.34,0.16005,0.04065
15.361,0.16005,0.04065
15.381,0.16005,0.04035
15.401,0.16005,0.04035
15.421,0.16005,0.0405
15.44,0.1599,0.04065
15.46,0.1599,0.04065
15.48,0.15975,0.0405
15.5,0.1596,0.0405
15.52,0.1596,0.0408
15.54,0.1596,0.0408
15.56,0.1593,0.0408
15.58,0.1596,0.0408
15.6,0.15945,0.0408
15.62,0.1593,0.04095
15.64,0.15915,0.04095
15.66,0.159,0.04095
15.68,0.15885,0.04095
15.7,0.1587,0.04095
15.72,0.15855,0.04095
15.74,0.15855,0.0408
15.76,0.15855,0.0411
15.781,0.15855,0.04125
15.801,0.1584,0.04155
15.82,0.1584,0.04155
15.84,0.15825,0.0417
15.86,0.1584,0.0417
15.88,0.15825,0.04185
15.9,0.15825,0.04185
15.919,0.15915,0.04215
15.94,0.1581,0.0423
15.96,0.1581,0.04215
15.98,0.15795,0.042
16,0.15795,0.0423
16.02,0.15795,0.04245
16.041,0.15765,0.0423
16.061,0.15765,0.0423
16.081,0.15765,0.0423
16.1,0.15735,0.0423
16.12,0.15735,0.0423
16.14,0.1572,0.04245
16.16,0.1572,0.0426
16.18,0.15705,0.0426
16.2,0.15705,0.0426
16.22,0.1572,0.0423
16.24,0.15705,0.0423
16.259,0.15705,0.04275
16.28,0.15705,0.0426
16.3,0.1569,0.0426
16.32,0.15675,0.04275
16.34,0.1569,0.04275
16.36,0.15675,0.04275
16.38,0.1566,0.04275
16.4,0.1566,0.0426
16.42,0.1563,0.04275
16.44,0.15645,0.04275
16.461,0.15615,0.0429
16.48,0.15615,0.0429
16.5,0.1563,0.04305
16.52,0.15615,0.04305
16.54,0.1563,0.0429
16.56,0.15585,0.0429
16.58,0.15585,0.0432
16.6,0.1557,0.04305
16.62,0.15555,0.0432
16.64,0.15555,0.04335
16.66,0.15555,0.0432
16.68,0.1554,0.04305
16.7,0.15555,0.0432
16.72,0.1554,0.04335
16.74,0.1554,0.04335
16.76,0.15525,0.0435
16.779,0.15675,0.04335
16.8,0.15525,0.04365
16.82,0.1551,0.04365
16.84,0.1551,0.04365
16.859,0.1566,0.0438
16.88,0.1551,0.04395
16.9,0.1551,0.04395
16.921,0.1548,0.0438
16.94,0.15465,0.04395
16.96,0.15495,0.0438
16.98,0.15495,0.0438
17,0.15495,0.04365
17.02,0.1548,0.04395
17.039,0.1548,0.0441
17.06,0.1545,0.0441
17.08,0.15435,0.0441
17.1,0.15435,0.0441
17.12,0.1542,0.04425
17.14,0.15465,0.04425
17.16,0.1545,0.0444
17.18,0.15435,0.0444
17.2,0.15435,0.04425
17.22,0.15435,0.04455
17.24,0.1542,0.04455
17.26,0.1542,0.0444
17.281,0.1539,0.04455
17.3,0.15375,0.04455
17.32,0.15375,0.04455
17.34,0.15375,0.04455
17.36,0.1536,0.04455
17.38,0.1536,0.0447
17.399,0.1539,0.04485
17.42,0.15345,0.04485
17.44,0.1539,0.0447
17.46,0.15345,0.045
17.479,0.15375,0.045
17.5,0.1533,0.04485
17.52,0.15375,0.045
17.54,0.1536,0.045
17.56,0.1536,0.045
17.579,0.1551,0.04515
17.6,0.1533,0.0453
17.62,0.15345,0.0453
17.64,0.1533,0.0453
17.66,0.1533,0.0453
17.679,0.1548,0.04545
17.7,0.15315,0.0453
17.72,0.153,0.04545
17.74,0.15315,0.04545
17.76,0.15285,0.0456
17.78,0.153,0.0456
17.8,0.15285,0.04575
17.82,0.15285,0.0459
17.84,0.1527,0.04605
17.86,0.1527,0.04575
17.88,0.15255,0.0459
17.9,0.15255,0.0459
17.92,0.1524,0.04605
17.939,0.1524,0.0462
17.96,0.15225,0.0462
17.98,0.15165,0.0462
18,0.15225,0.0462
18.02,0.1521,0.0462
18.04,0.1521,0.0462
18.06,0.1521,0.0462
18.081,0.15135,0.04635
18.101,0.15135,0.04635
18.121,0.1512,0.04635
18.14,0.15135,0.0462
18.16,0.1512,0.04635
18.18,0.15105,0.04635
18.199,0.1518,0.0462
18.22,0.15105,0.04665
18.24,0.1509,0.04665
18.26,0.1509,0.04665
18.28,0.15075,0.0465
18.3,0.15075,0.0465
18.32,0.15135,0.0465
18.34,0.1506,0.04665
18.36,0.15135,0.04665
18.38,0.1512,0.04695
18.401,0.1506,0.04695
18.42,0.15045,0.0471
18.44,0.1503,0.0468
18.46,0.15045,0.04695
18.48,0.1509,0.04695
18.5,0.15105,0.04695
18.52,0.15105,0.04695
18.539,0.1524,0.0471
18.56,0.1509,0.04725
18.58,0.1509,0.0471
18.6,0.1509,0.04725
18.62,0.1509,0.0474
18.639,0.1521,0.0474
18.66,0.15075,0.0474
18.68,0.15075,0.04725
18.7,0.1506,0.04725
18.719,0.15195,0.0474
18.74,0.1506,0.04725
18.76,0.1506,0.0474
18.78,0.1506,0.0474
18.8,0.15045,0.04725
18.82,0.15045,0.0474
18.841,0.14925,0.04755
18.861,0.1494,0.04755
18.881,0.1494,0.0477
18.9,0.15015,0.0477
18.92,0.1503,0.0477
18.94,0.15015,0.048
18.96,0.15015,0.04785
18.98,0.15,0.04785
19,0.15,0.04785
19.02,0.14985,0.048
19.041,0.1488,0.048
19.061,0.14865,0.048
19.079,0.1509,0.048
19.1,0.1497,0.04815
19.121,0.14865,0.04815
19.141,0.1485,0.04815
19.16,0.1497,0.0483
19.18,0.14955,0.04815
19.2,0.14955,0.04815
19.22,0.14955,0.0483
19.24,0.14925,0.04815
19.26,0.14925,0.04815
19.28,0.14925,0.0483
19.3,0.1491,0.04845
19.32,0.1491,0.0486
19.341,0.1479,0.04875
19.361,0.14775,0.04875
19.381,0.1479,0.04845
19.4,0.14775,0.0486
19.42,0.14775,0.04875
19.44,0.14775,0.0486
19.46,0.1479,0.04845
19.48,0.14775,0.04845
19.5,0.1476,0.0486
19.52,0.1476,0.0486
19.54,0.14895,0.0486
19.56,0.1488,0.04875
19.58,0.1488,0.04875
19.599,0.1488,0.0492
19.62,0.1473,0.04905
19.64,0.1473,0.04875
19.66,0.1473,0.04875
19.68,0.1485,0.0489
19.7,0.1485,0.0492
19.72,0.1485,0.0492
19.74,0.14835,0.0492
19.76,0.14835,0.04905
19.78,0.14835,0.04935
19.8,0.14835,0.0492
19.821,0.147,0.04905
19.84,0.1467,0.0492
19.86,0.14685,0.04905
19.88,0.1467,0.04905
19.9,0.1482,0.04905
19.92,0.14805,0.04905
19.94,0.1482,0.04905
19.96,0.14805,0.0492
19.98,0.14805,0.04935
20,0.14805,0.04935
20.019,0.1488,0.0492
20.04,0.1479,0.0495
20.06,0.1479,0.0495
20.08,0.14775,0.0495
20.1,0.14775,0.0495
20.12,0.14775,0.0498
20.141,0.1461,0.0498
20.161,0.14595,0.0498
20.181,0.1461,0.0498
20.2,0.1476,0.0498
20.22,0.14745,0.0498
20.24,0.1476,0.0498
