Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
16.8,-0.01,0,1,-0.0021
17,-0.01,0,1,-0.0021
17.2,-0.005,0,1,-0.0021
17.399,-0.005,0,1,-0.0021
17.6,-0.005,0,1,-0.00225
17.801,-0.005,0,1,-0.00225
18,-0.01,0,1,-0.00225
18.2,-0.005,0,1,-0.00225
18.4,-0.01,0,1,-0.00225
18.6,-0.01,0,1,-0.00225
18.8,-0.005,0,1,-0.00225
18.999,-0.01,0,1,-0.0024
19.2,-0.01,0,1,-0.0024
19.4,-0.005,0,1,-0.0024
19.6,-0.005,0,1,-0.0024
19.8,-0.01,0,1,-0.0024
20,-0.005,0,1,-0.0024
20.2,-0.01,0,1,-0.0024
20.4,-0.005,0,1,-0.0024
20.599,-0.005,0,1,-0.0024
20.799,-0.01,0,1,-0.0024
21,-0.005,0,1,-0.0024
21.2,-0.005,0,1,-0.00255
21.399,-0.005,0,1,-0.00255
21.599,-0.01,0,1,-0.00255
21.799,-0.005,0,1,-0.00255
22,-0.005,0,1,-0.00255
22.2,-0.005,0,1,-0.00255
22.4,-0.01,0,1,-0.00255
22.6,-0.005,0,1,-0.0027
22.799,-0.005,0,1,-0.0027
23,-0.01,0,1,-0.0027
23.2,-0.005,0,1,-0.0027
23.4,-0.005,0,1,-0.0027
23.6,-0.005,0,1,-0.0027
23.8,-0.005,0,1,-0.0027
23.999,-0.005,0,1,-0.0027
24.2,-0.005,0,1,-0.0027
24.4,-0.005,0,1,-0.0027
24.6,-0.005,0,1,-0.00285
24.799,-0.005,0,1,-0.00285
25,-0.005,0,1,-0.00285
25.201,-0.01,0,1,-0.00285
25.401,-0.005,0,1,-0.00285
25.6,-0.005,0,1,-0.00285
25.8,-0.005,0,1,-0.00285
25.999,-0.005,0,1,-0.00285
26.199,-0.005,0,1,-0.00285
26.4,-0.005,0,1,-0.00285
26.601,-0.005,0,1,-0.00285
26.8,-0.005,0,1,-0.00285
26.999,-0.005,0,1,-0.003
27.199,-0.01,0,1,-0.003
27.403,-0.005,0,1,-0.003
27.6,-0.005,0,1,-0.003
27.8,-0.005,0,1,-0.003
28,-0.005,0,1,-0.003
28.199,-0.005,0,1,-0.003
28.4,-0.005,0,1,-0.003
28.599,-0.005,0,1,-0.003
28.8,-0.005,0,1,-0.003
28.999,-0.005,0,1,-0.003
29.199,-0.005,0,1,-0.003
29.399,-0.005,0,1,-0.00315
29.6,-0.005,0,1,-0.00315
29.8,-0.005,0,1,-0.00315
30,-0.005,0,1,-0.00315
30.199,-0.005,0,1,-0.00315
30.4,-0.005,0,1,-0.0033
30.601,-0.005,0,1,-0.0033
30.8,-0.005,0,1,-0.00315
31,-0.005,0,1,-0.00315
31.199,-0.005,0,1,-0.00315
31.399,-0.005,0,1,-0.0033
31.6,-0.005,0,1,-0.0033
31.8,-0.005,0,1,-0.0033
32,-0.005,0,1,-0.0033
32.199,-0.005,0,1,-0.0033
32.399,-0.005,0,1,-0.0033
32.6,-0.005,0,1,-0.0033
32.8,-0.005,0,1,-0.0033
33,-0.005,0,1,-0.0033
33.2,-0.005,0,1,-0.0033
33.399,-0.005,0,1,-0.0033
33.601,-0.005,0,1,-0.0033
33.8,-0.005,0,1,-0.00345
34,-0.005,0,1,-0.00345
34.199,-0.005,0,1,-0.00345
34.4,-0.005,0,1,-0.00345
34.6,-0.005,0,1,-0.00345
34.8,-0.005,0,1,-0.00345
35,-0.005,0,1,-0.0036
35.2,-0.005,0,1,-0.0036
35.399,-0.005,0,1,-0.0036
35.6,-0.005,0,1,-0.0036
35.799,-0.005,0,1,-0.0036
36.001,-0.005,0,1,-0.0036
36.2,-0.005,0,1,-0.0036
36.4,-0.005,0,1,-0.0036
36.6,-0.005,0,1,-0.0036
36.799,-0.005,0,1,-0.0036
37,-0.005,0,1,-0.00375
37.2,-0.005,0,1,-0.00375
37.4,-0.005,0,1,-0.00375
37.599,-0.005,0,1,-0.00375
37.8,-0.005,0,1,-0.00375
38,-0.005,0,1,-0.00375
38.199,-0.005,0,1,-0.00375
38.4,-0.005,0,1,-0.00375
38.6,-0.005,0,1,-0.00375
38.8,-0.005,0,1,-0.00375
38.999,-0.005,0,1,-0.00375
39.199,-0.005,0,1,-0.00375
39.4,-0.005,0,1,-0.00375
39.6,-0.005,0,1,-0.00375
39.801,-0.005,0,1,-0.00375
40,-0.005,0,1,-0.00375
40.199,-0.005,0,1,-0.0039
40.4,-0.005,0,1,-0.0039
40.6,-0.005,0,1,-0.0039
40.8,-0.005,0,1,-0.0039
41.001,-0.005,0,1,-0.0039
41.201,-0.005,0,1,-0.0039
41.4,-0.005,0,1,-0.0039
41.6,-0.005,0,1,-0.0039
41.801,-0.005,0,1,-0.00405
42,-0.01,0,1,-0.00405
42.2,-0.005,0,1,-0.00405
42.4,-0.01,0,1,-0.00405
42.599,-0.005,0,1,-0.00405
42.799,-0.005,0,1,-0.00405
42.999,-0.005,0,1,-0.00405
43.199,-0.005,0,1,-0.00405
43.4,-0.005,0,1,-0.00405
43.599,-0.005,0,1,-0.0042
43.8,-0.005,0,1,-0.0042
44.001,-0.01,0,1,-0.0042
44.2,-0.01,0,1,-0.0042
44.4,-0.005,0,1,-0.0042
44.599,-0.005,0,1,-0.0042
44.8,-0.005,0,1,-0.0042
45.001,-0.005,0,1,-0.0042
45.2,-0.005,0,1,-0.0042
45.399,-0.005,0,1,-0.0042
45.6,-0.005,0,1,-0.0042
45.8,-0.005,0,1,-0.0042
46.001,-0.005,0,1,-0.0042
46.2,-0.005,0,1,-0.0042
46.4,-0.005,0,1,-0.0042
46.6,-0.005,0,1,-0.0042
46.8,-0.005,0,1,-0.0042
46.999,-0.005,0,1,-0.0042
47.199,-0.005,0,1,-0.0042
47.401,-0.005,0,1,-0.0042
47.6,-0.005,0,1,-0.00435
47.8,-0.005,0,1,-0.00435
48,-0.005,0,1,-0.00435
48.199,-0.005,0,1,-0.00435
48.4,-0.005,0,1,-0.00435
48.599,-0.005,0,1,-0.00435
48.799,-0.005,0,1,-0.00435
49,-0.005,0,1,-0.00435
49.2,-0.01,0,1,-0.00435
49.4,-0.005,0,1,-0.00435
49.601,-0.01,0,1,-0.00435
49.8,-0.005,0,1,-0.0045
50,-0.005,0,1,-0.0045
50.2,-0.005,0,1,-0.0045
50.4,-0.005,0,1,-0.0045
50.6,-0.005,0,1,-0.0045
50.8,-0.005,0,1,-0.0045
50.999,-0.005,0,1,-0.0045
51.201,-0.005,0,1,-0.0045
51.401,-0.005,0,1,-0.0045
51.6,-0.005,0,1,-0.0045
51.8,-0.005,0,1,-0.0045
52,-0.01,0,1,-0.00465
52.2,-0.005,0,1,-0.00465
52.4,-0.005,0,1,-0.00465
52.601,-0.005,0,1,-0.00465
52.8,-0.005,0,1,-0.00465
52.999,-0.005,0,1,-0.00465
53.2,-0.005,0,1,-0.00465
53.401,-0.01,0,1,-0.00465
53.6,-0.005,0,1,-0.00465
53.8,-0.01,0,1,-0.00465
54,-0.01,0,1,-0.00465
54.2,-0.01,0,1,-0.00465
54.4,-0.01,0,1,-0.00465
54.6,-0.005,0,1,-0.0048
54.8,-0.01,0,1,-0.0048
54.999,-0.005,0,1,-0.0048
55.2,-0.01,0,1,-0.0048
55.4,-0.005,0,1,-0.0048
55.6,-0.01,0,1,-0.0048
55.801,-0.01,0,1,-0.0048
55.999,-0.005,0,1,-0.0048
56.199,-0.005,0,1,-0.0048
56.4,-0.01,0,1,-0.0048
56.6,-0.01,0,1,-0.0048
56.8,-0.01,0,1,-0.0048
57,-0.01,0,1,-0.0048
57.199,-0.01,0,1,-0.0048
57.4,-0.01,0,1,-0.00495
57.599,-0.01,0,1,-0.00495
57.8,-0.01,0,1,-0.00495
58,-0.01,0,1,-0.00495
58.2,-0.01,0,1,-0.00495
58.4,-0.01,0,1,-0.00495
58.6,-0.01,0,1,-0.00495
58.8,-0.01,0,1,-0.00495
59,-0.01,0,1,-0.0051
59.2,-0.01,0,1,-0.0051
59.399,-0.01,0,1,-0.0051
59.601,-0.01,0,1,-0.0051
59.799,-0.01,0,1,-0.0051
60,-0.01,0,1,-0.0051
60.2,-0.01,0,1,-0.0051
60.4,-0.01,0,1,-0.0051
60.599,-0.01,0,1,-0.0051
60.8,-0.01,0,1,-0.0051
61,-0.01,0,1,-0.0051
61.199,-0.01,0,1,-0.0051
61.399,-0.01,0,1,-0.0051
61.6,-0.01,0,1,-0.00525
61.8,-0.01,0,1,-0.00525
62,-0.01,0,1,-0.00525
62.201,-0.01,0,1,-0.00525
62.4,-0.01,0,1,-0.00525
62.6,-0.01,0,1,-0.00525
62.8,-0.01,0,1,-0.00525
63,-0.01,0,1,-0.00525
63.2,-0.01,0,1,-0.00525
63.399,-0.01,0,1,-0.00525
63.599,-0.01,0,1,-0.00525
63.8,-0.01,0,1,-0.00525
64,-0.01,0,1,-0.00525
64.2,-0.01,0,1,-0.00525
64.399,-0.01,0,1,-0.00525
64.599,-0.01,0,1,-0.00525
64.8,-0.01,0,1,-0.00525
65,-0.01,0,1,-0.00525
65.2,-0.01,0,1,-0.00525
65.4,-0.01,0,1,-0.00525
65.6,-0.01,0,1,-0.0054
65.801,-0.01,0,1,-0.0054
66,-0.01,0,1,-0.0054
66.2,-0.01,0,1,-0.0054
66.4,-0.01,0,1,-0.0054
66.599,-0.01,0,1,-0.0054
66.799,-0.01,0,1,-0.0054
67,-0.01,0,1,-0.0054
67.2,-0.01,0,1,-0.0054
67.4,-0.01,0,1,-0.0054
67.6,-0.01,0,1,-0.0054
67.8,-0.01,0,1,-0.0054
68,-0.01,0,1,-0.00555
68.2,-0.01,0,1,-0.00555
68.4,-0.01,0,1,-0.00555
68.6,-0.01,0,1,-0.00555
68.8,-0.01,0,1,-0.00555
69,-0.01,0,1,-0.00555
69.2,-0.01,0,1,-0.00555
69.399,-0.01,0,1,-0.00555
69.599,-0.01,0,1,-0.00555
69.799,-0.01,0,1,-0.00555
70,-0.01,0,1,-0.00555
70.201,-0.01,0,1,-0.0057
70.4,-0.01,0,1,-0.0057
70.6,-0.01,0,1,-0.0057
70.799,-0.01,0,1,-0.0057
71,-0.01,0,1,-0.0057
71.2,-0.01,0,1,-0.0057
71.399,-0.01,0,1,-0.0057
71.6,-0.01,0,1,-0.0057
71.8,-0.01,0,1,-0.0057
71.999,-0.01,0,1,-0.0057
72.199,-0.01,0,1,-0.0057
72.4,-0.01,0,1,-0.0057
72.6,-0.01,0,1,-0.0057
72.8,-0.01,0,1,-0.0057
73,-0.01,0,1,-0.0057
73.199,-0.01,0,1,-0.00585
73.399,-0.01,0,1,-0.00585
73.6,-0.01,0,1,-0.00585
73.8,-0.01,0,1,-0.00585
74,-0.01,0,1,-0.00585
74.2,-0.01,0,1,-0.00585
74.401,-0.01,0,1,-0.00585
74.599,-0.01,0,1,-0.00585
74.8,-0.01,0,1,-0.00585
74.999,-0.01,0,1,-0.00585
75.202,-0.01,0,1,-0.00585
75.4,-0.01,0,1,-0.00585
75.6,-0.01,0,1,-0.006
75.8,-0.01,0,1,-0.006
76,-0.01,0,1,-0.006
76.2,-0.01,0,1,-0.006
76.401,-0.01,0,1,-0.006
76.599,-0.01,0,1,-0.006
76.8,-0.01,0,1,-0.006
77,-0.01,0,1,-0.006
77.199,-0.01,0,1,-0.006
77.399,-0.01,0,1,-0.00615
77.599,-0.01,0,1,-0.00615
77.8,-0.01,0,1,-0.00615
78,-0.01,0,1,-0.00615
78.199,-0.01,0,1,-0.00615
78.4,-0.01,0,1,-0.00615
78.6,-0.01,0,1,-0.00615
78.799,-0.01,0,1,-0.00615
79,-0.01,0,1,-0.00615
79.201,-0.01,0,1,-0.00615
79.399,-0.01,0,1,-0.00615
79.6,-0.01,0,1,-0.00615
79.799,-0.01,0,1,-0.00615
79.999,-0.01,0,1,-0.00615
80.2,-0.01,0,1,-0.00615
80.401,-0.005,0,1,-0.00615
80.6,-0.01,0,1,-0.00615
80.8,-0.01,0,1,-0.00615
81,-0.01,0,1,-0.00615
81.199,-0.01,0,1,-0.00615
81.401,-0.01,0,1,-0.00615
81.6,-0.01,0,1,-0.00615
81.799,-0.01,0,1,-0.0063
82,-0.01,0,1,-0.0063
82.2,-0.01,0,1,-0.00615
82.4,-0.01,0,1,-0.00615
82.6,-0.01,0,1,-0.0063
82.8,-0.01,0,1,-0.0063
83,-0.01,0,1,-0.0063
83.2,-0.01,0,1,-0.0063
83.4,-0.01,0,1,-0.0063
83.601,-0.01,0,1,-0.0063
83.8,-0.005,0,1,-0.0063
84.001,-0.005,0,1,-0.0063
84.2,-0.01,0,1,-0.0063
84.4,-0.005,0,1,-0.0063
84.6,-0.01,0,1,-0.0063
84.8,-0.005,0,1,-0.00645
84.999,-0.01,0,1,-0.00645
85.2,-0.005,0,1,-0.00645
85.401,-0.01,0,1,-0.00645
85.6,-0.005,0,1,-0.00645
85.8,-0.01,0,1,-0.00645
85.999,-0.005,0,1,-0.00645
86.2,-0.005,0,1,-0.00645
86.4,-0.005,0,1,-0.00645
86.6,-0.005,0,1,-0.00645
86.8,-0.005,0,1,-0.00645
87,-0.005,0,1,-0.00645
87.2,-0.005,0,1,-0.00645
87.4,-0.005,0,1,-0.00645
87.6,-0.01,0,1,-0.00645
87.8,-0.005,0,1,-0.00645
88,-0.005,0,1,-0.00645
88.2,-0.005,0,1,-0.00645
88.399,-0.005,0,1,-0.0066
88.599,-0.01,0,1,-0.0066
88.8,-0.005,0,1,-0.0066
88.999,-0.005,0,1,-0.0066
89.199,-0.01,0,1,-0.0066
89.4,-0.005,0,1,-0.0066
89.6,-0.005,0,1,-0.0066
89.799,-0.005,0,1,-0.0066
90,-0.005,0,1,-0.0066
90.2,-0.005,0,1,-0.0066
90.4,-0.005,0,1,-0.0066
90.6,-0.005,0,1,-0.0066
90.8,-0.005,0,1,-0.00675
91,-0.005,0,1,-0.00675
91.2,-0.005,0,1,-0.00675
91.4,-0.005,0,1,-0.00675
91.6,-0.005,0,1,-0.00675
91.8,-0.005,0,1,-0.00675
92,-0.01,0,1,-0.00675
92.199,-0.005,0,1,-0.00675
92.4,-0.005,0,1,-0.00675
92.599,-0.005,0,1,-0.00675
92.8,-0.01,0,1,-0.00675
93,-0.01,0,1,-0.00675
93.199,-0.01,0,1,-0.00675
93.399,-0.01,0,1,-0.00675
93.6,-0.005,0,1,-0.00675
93.799,-0.005,0,1,-0.00675
93.999,-0.005,0,1,-0.00675
94.199,-0.01,0,1,-0.00675
94.4,-0.005,0,1,-0.00675
94.599,-0.01,0,1,-0.00675
94.799,-0.005,0,1,-0.00675
95,-0.005,0,1,-0.00675
95.2,-0.005,0,1,-0.00675
95.399,-0.005,0,1,-0.00675
95.6,-0.005,0,1,-0.00675
95.799,-0.005,0,1,-0.00675
95.999,-0.005,0,1,-0.00675
96.2,-0.005,0,1,-0.0069
96.399,-0.005,0,1,-0.0069
96.6,-0.005,0,1,-0.0069
96.8,-0.005,0,1,-0.0069
97,-0.005,0,1,-0.0069
97.2,-0.005,0,1,-0.0069
97.401,-0.005,0,1,-0.0069
97.6,-0.005,0,1,-0.0069
97.8,-0.005,0,1,-0.0069
98,-0.005,0,1,-0.0069
98.201,-0.005,0,1,-0.0069
98.401,-0.005,0,1,-0.0069
98.599,-0.005,0,1,-0.0069
98.799,-0.005,0,1,-0.00705
98.999,-0.005,0,1,-0.00705
99.2,-0.005,0,1,-0.00705
99.399,-0.005,0,1,-0.00705
99.6,-0.005,0,1,-0.00705
99.8,-0.005,0,1,-0.00705
99.999,-0.005,0,1,-0.00705
100.199,-0.005,0,1,-0.00705
100.4,-0.005,0,1,-0.00705
100.6,-0.005,0,1,-0.00705
100.799,-0.005,0,1,-0.00705
101,-0.005,0,1,-0.00705
101.2,-0.005,0,1,-0.00705
101.4,-0.005,0,1,-0.00705
101.6,-0.005,0,1,-0.00705
101.799,-0.005,0,1,-0.00705
101.999,-0.005,0,1,-0.00705
102.199,-0.005,0,1,-0.00705
102.401,-0.005,0,1,-0.00705
102.6,-0.005,0,1,-0.00705
102.8,-0.005,0,1,-0.0072
103.001,-0.01,0,1,-0.0072
103.2,-0.005,0,1,-0.0072
103.399,-0.005,0,1,-0.0072
103.6,-0.01,0,1,-0.0072
103.8,-0.005,0,1,-0.0072
104,-0.005,0,1,-0.0072
104.2,-0.005,0,1,-0.0072
104.4,-0.005,0,1,-0.0072
104.599,-0.005,0,1,-0.0072
104.799,-0.005,0,1,-0.0072
105,-0.005,0,1,-0.0072
105.2,-0.005,0,1,-0.0072
105.4,-0.005,0,1,-0.0072
105.6,-0.005,0,1,-0.0072
105.799,-0.005,0,1,-0.0072
106,-0.005,0,1,-0.0072
106.201,-0.005,0,1,-0.0072
106.4,-0.01,0,1,-0.00735
106.6,-0.005,0,1,-0.00735
106.799,-0.005,0,1,-0.00735
107,-0.005,0,1,-0.00735
107.2,-0.005,0,1,-0.00735
107.4,-0.005,0,1,-0.00735
107.6,-0.005,0,1,-0.00735
107.8,-0.005,0,1,-0.00735
108,-0.005,0,1,-0.00735
108.199,-0.005,0,1,-0.00735
108.4,-0.005,0,1,-0.00735
108.6,-0.005,0,1,-0.00735
108.799,-0.005,0,1,-0.00735
109,-0.005,0,1,-0.00735
109.2,-0.005,0,1,-0.00735
109.4,-0.005,0,1,-0.00735
109.6,-0.005,0,1,-0.00735
109.799,-0.005,0,1,-0.0075
110,-0.005,0,1,-0.0075
110.201,-0.005,0,1,-0.0075
110.399,-0.01,0,1,-0.0075
110.6,-0.005,0,1,-0.0075
110.799,-0.005,0,1,-0.0075
111,-0.005,0,1,-0.0075
111.199,-0.005,0,1,-0.0075
111.399,-0.005,0,1,-0.0075
111.599,-0.005,0,1,-0.0075
111.8,-0.005,0,1,-0.0075
111.999,-0.005,0,1,-0.0075
112.199,-0.005,0,1,-0.0075
112.4,-0.01,0,1,-0.0075
112.6,-0.005,0,1,-0.0075
112.799,-0.005,0,1,-0.0075
112.999,-0.005,0,1,-0.0075
113.2,-0.01,0,1,-0.0075
113.399,-0.005,0,1,-0.0075
113.601,-0.005,0,1,-0.0075
113.799,-0.005,0,1,-0.0075
114,-0.005,0,1,-0.0075
114.2,-0.005,0,1,-0.0075
114.399,-0.005,0,1,-0.0075
114.599,-0.005,0,1,-0.00765
114.8,-0.005,0,1,-0.00765
115,-0.005,0,1,-0.00765
115.199,-0.005,0,1,-0.00765
115.399,-0.005,0,1,-0.00765
115.6,-0.005,0,1,-0.00765
115.8,-0.005,0,1,-0.00765
116,-0.005,0,1,-0.00765
116.2,-0.005,0,1,-0.00765
116.4,-0.005,0,1,-0.00765
116.6,-0.005,0,1,-0.00765
116.8,-0.005,0,1,-0.00765
116.999,-0.005,0,1,-0.00765
117.199,-0.005,0,1,-0.00765
117.4,-0.005,0,1,-0.00765
117.599,-0.005,0,1,-0.00765
117.8,-0.01,0,1,-0.00765
118,-0.005,0,1,-0.00765
118.2,-0.005,0,1,-0.00765
118.4,-0.005,0,1,-0.0078
118.6,-0.005,0,1,-0.0078
118.8,-0.005,0,1,-0.0078
119,-0.005,0,1,-0.0078
119.2,-0.005,0,1,-0.0078
119.4,-0.005,0,1,-0.0078
119.6,-0.005,0,1,-0.0078
119.8,-0.005,0,1,-0.0078
119.999,-0.005,0,1,-0.0078
120.2,-0.005,0,1,-0.0078
120.4,-0.005,0,1,-0.0078
120.6,-0.005,0,1,-0.0078
120.8,-0.005,0,1,-0.0078
121,-0.005,0,1,-0.0078
121.2,-0.005,0,1,-0.0078
121.4,-0.005,0,1,-0.0078
121.6,-0.005,0,1,-0.0078
121.801,-0.005,0,1,-0.00795
122,-0.005,0,1,-0.00795
122.2,-0.01,0,1,-0.00795
122.4,-0.005,0,1,-0.00795
122.599,-0.005,0,1,-0.00795
122.8,-0.005,0,1,-0.00795
122.999,-0.01,0,1,-0.00795
123.2,-0.01,0,1,-0.00795
123.4,-0.005,0,1,-0.00795
123.6,-0.005,0,1,-0.00795
123.799,-0.005,0,1,-0.00795
124,-0.01,0,1,-0.00795
124.201,-0.005,0,1,-0.00795
124.399,-0.005,0,1,-0.00795
124.601,-0.01,0,1,-0.00795
124.8,-0.005,0,1,-0.00795
124.999,-0.005,0,1,-0.00795
125.2,-0.005,0,1,-0.00795
125.4,-0.005,0,1,-0.00795
125.6,-0.005,0,1,-0.00795
125.8,-0.005,0,1,-0.00795
126,-0.01,0,1,-0.00795
126.2,-0.005,0,1,-0.0081
126.4,-0.005,0,1,-0.0081
126.6,-0.005,0,1,-0.0081
126.8,-0.005,0,1,-0.0081
126.999,-0.005,0,1,-0.0081
127.2,-0.005,0,1,-0.0081
127.4,-0.005,0,1,-0.0081
127.6,-0.005,0,1,-0.0081
127.8,-0.005,0,1,-0.0081
128,-0.005,0,1,-0.0081
128.2,-0.005,0,1,-0.0081
128.4,-0.005,0,1,-0.0081
128.6,-0.005,0,1,-0.0081
128.8,-0.005,0,1,-0.0081
129,-0.005,0,1,-0.0081
129.199,-0.01,0,1,-0.0081
129.401,-0.005,0,1,-0.0081
129.6,-0.01,0,1,-0.0081
129.8,-0.005,0,1,-0.0081
129.999,-0.01,0,1,-0.0081
130.2,-0.005,0,1,-0.0081
130.4,-0.005,0,1,-0.0081
130.599,-0.005,0,1,-0.0081
130.8,-0.005,0,1,-0.0081
130.999,-0.005,0,1,-0.0081
131.2,-0.005,0,1,-0.0081
131.4,-0.01,0,1,-0.0081
131.6,-0.005,0,1,-0.00825
131.8,-0.005,0,1,-0.00825
132,-0.005,0,1,-0.00825
132.201,-0.005,0,1,-0.00825
132.4,-0.005,0,1,-0.00825
132.6,-0.01,0,1,-0.00825
132.801,-0.005,0,1,-0.00825
133,-0.005,0,1,-0.00825
133.2,-0.005,0,1,-0.00825
133.4,-0.005,0,1,-0.00825
133.599,-0.005,0,1,-0.00825
133.8,-0.005,0,1,-0.00825
134,-0.005,0,1,-0.00825
134.2,-0.005,0,1,-0.00825
134.401,-0.005,0,1,-0.00825
134.6,-0.01,0,1,-0.00825
134.8,-0.005,0,1,-0.00825
134.999,-0.005,0,1,-0.00825
135.199,-0.005,0,1,-0.00825
135.399,-0.005,0,1,-0.00825
135.6,-0.005,0,1,-0.00825
135.8,-0.005,0,1,-0.00825
136,-0.005,0,1,-0.00825
136.2,-0.005,0,1,-0.00825
136.4,-0.01,0,1,-0.00825
136.6,-0.005,0,1,-0.0084
136.8,-0.005,0,1,-0.0084
136.999,-0.01,0,1,-0.0084
137.201,-0.005,0,1,-0.0084
137.4,-0.005,0,1,-0.0084
137.6,-0.005,0,1,-0.0084
137.8,-0.005,0,1,-0.0084
138.001,-0.005,0,1,-0.0084
138.2,-0.005,0,1,-0.0084
138.401,-0.005,0,1,-0.0084
138.6,-0.005,0,1,-0.0084
138.8,-0.005,0,1,-0.0084
138.999,-0.005,0,1,-0.0084
139.201,-0.005,0,1,-0.0084
139.4,-0.005,0,1,-0.0084
139.599,-0.005,0,1,-0.0084
139.8,-0.005,0,1,-0.0084
139.999,-0.005,0,1,-0.00855
140.2,-0.005,0,1,-0.00855
140.401,-0.005,0,1,-0.00855
140.599,-0.01,0,1,-0.00855
140.8,-0.005,0,1,-0.00855
141,-0.005,0,1,-0.00855
141.2,-0.005,0,1,-0.00855
141.401,-0.005,0,1,-0.00855
141.6,-0.005,0,1,-0.00855
141.8,-0.005,0,1,-0.00855
142,-0.005,0,1,-0.00855
142.2,-0.01,0,1,-0.00855
142.4,-0.005,0,1,-0.00855
142.6,-0.005,0,1,-0.00855
142.799,-0.005,0,1,-0.00855
143,-0.005,0,1,-0.00855
143.2,-0.005,0,1,-0.00855
143.4,-0.005,0,1,-0.00855
143.6,-0.005,0,1,-0.00855
143.799,-0.005,0,1,-0.00855
144,-0.005,0,1,-0.00855
144.199,-0.005,0,1,-0.00855
144.4,-0.005,0,1,-0.00855
144.599,-0.005,0,1,-0.00855
144.801,-0.005,0,1,-0.00855
145,-0.005,0,1,-0.00855
145.2,-0.005,0,1,-0.0087
145.4,-0.005,0,1,-0.0087
145.6,-0.005,0,1,-0.0087
145.8,-0.005,0,1,-0.0087
145.999,-0.005,0,1,-0.0087
146.199,-0.005,0,1,-0.0087
146.4,-0.005,0,1,-0.0087
146.6,-0.005,0,1,-0.0087
146.8,-0.005,0,1,-0.0087
146.999,-0.005,0,1,-0.0087
147.2,-0.01,0,1,-0.0087
147.4,-0.005,0,1,-0.0087
147.6,-0.005,0,1,-0.0087
147.799,-0.005,0,1,-0.0087
148,-0.005,0,1,-0.0087
148.2,-0.005,0,1,-0.0087
