Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
3.299,0.30705,0,1,-0.01635
3.321,0.30705,0,1,-0.01635
3.341,0.30705,0,1,-0.01635
3.361,0.30705,0,1,-0.01635
3.381,0.30705,0,1,-0.01635
3.401,0.30705,0,1,-0.01635
3.421,0.30705,0,1,-0.01635
3.441,0.30705,0,1,-0.01635
3.461,0.30705,0,1,-0.01635
3.481,0.30705,0,1,-0.01635
3.501,0.30705,0,1,-0.01635
3.521,0.30705,0,1,-0.01635
3.541,0.30705,0,1,-0.01635
3.561,0.30705,0,1,-0.01635
3.581,0.30705,0,1,-0.01635
3.601,0.30705,0,1,-0.01635
3.621,0.30705,0,1,-0.01635
3.641,0.30705,0,1,-0.01635
3.661,0.30705,0,1,-0.01635
3.681,0.30705,0,1,-0.01635
3.7,0.30705,0,1,-0.01635
3.721,0.30705,0,1,-0.01635
3.74,0.30705,0,1,-0.01635
3.761,0.30705,0,1,-0.01635
3.781,0.30705,0,1,-0.01635
3.8,0.30705,0,1,-0.01635
3.821,0.30705,0,1,-0.01635
3.841,0.30705,0,1,-0.01635
3.861,0.30705,0,1,-0.01635
3.881,0.30705,0,1,-0.01635
3.9,0.30705,0,1,-0.01635
3.92,0.30705,0,1,-0.01635
3.94,0.30705,0,1,-0.01635
3.962,0.30705,0,1,-0.01635
3.98,0.30705,0,1,-0.01635
4.001,0.30705,0,1,-0.01635
4.021,0.30705,0,1,-0.01635
4.041,0.30705,0,1,-0.01635
4.06,0.30705,0,1,-0.01635
4.081,0.30705,0,1,-0.01635
4.1,0.30705,0,1,-0.01635
4.121,0.30705,0,1,-0.01635
4.141,0.30705,0,1,-0.01635
4.161,0.30705,0,1,-0.01635
4.179,0.30705,0,1,-0.01635
4.201,0.30705,0,1,-0.01635
4.221,0.30705,0,1,-0.01635
4.241,0.30705,0,1,-0.01635
4.261,0.30705,0,1,-0.01635
4.281,0.30705,0,1,-0.01635
4.299,0.30705,0,1,-0.01635
4.32,0.30705,0,1,-0.01635
4.34,0.30705,0,1,-0.01635
4.361,0.30705,0,1,-0.01635
4.38,0.30705,0,1,-0.01635
4.401,0.30705,0,1,-0.01635
4.42,0.30705,0,1,-0.01635
4.439,0.30705,0,1,-0.01635
4.461,0.30705,0,1,-0.01635
4.48,0.30705,0,1,-0.01635
4.5,0.30705,0,1,-0.01635
4.521,0.30705,0,1,-0.01635
4.541,0.30705,0,1,-0.01635
4.561,0.30705,0,1,-0.01635
4.581,0.30705,0,1,-0.01635
4.601,0.30705,0,1,-0.01635
4.62,0.30705,0,1,-0.01635
4.641,0.30705,0,1,-0.01635
4.661,0.30705,0,1,-0.01635
4.68,0.30705,0,1,-0.01635
4.7,0.30705,0,1,-0.0162
4.721,0.30705,0,1,-0.01635
4.739,0.30705,0,1,-0.0162
4.76,0.30705,0,1,-0.0162
4.781,0.30705,0,1,-0.0162
4.801,0.30705,0,1,-0.0162
4.82,0.30705,0,1,-0.0162
4.841,0.30705,0,1,-0.01635
4.86,0.30705,0,1,-0.0162
4.881,0.30705,0,1,-0.0162
4.901,0.30705,0,1,-0.0162
4.921,0.30705,0,1,-0.0162
4.94,0.30705,0,1,-0.0162
4.961,0.30705,0,1,-0.0162
4.981,0.30705,0,1,-0.0162
5.001,0.30705,0,1,-0.0162
5.02,0.30705,0,1,-0.0162
5.041,0.30705,0,1,-0.0162
5.06,0.30705,0,1,-0.0162
5.079,0.30705,0,1,-0.0162
5.1,0.30705,0,1,-0.0162
5.121,0.30705,0,1,-0.0162
5.141,0.30705,0,1,-0.0162
5.161,0.30705,0,1,-0.0162
5.181,0.30705,0,1,-0.0162
5.201,0.30705,0,1,-0.0162
5.22,0.30705,0,1,-0.0162
5.241,0.30705,0,1,-0.0162
5.26,0.30705,0,1,-0.0162
5.281,0.30705,0,1,-0.0162
5.301,0.30705,0,1,-0.0162
5.32,0.30705,0,1,-0.0162
5.341,0.30705,0,1,-0.0162
5.361,0.30705,0,1,-0.0162
5.38,0.30705,0,1,-0.0162
5.401,0.30705,0,1,-0.0162
5.42,0.30705,0,1,-0.0162
5.441,0.30705,0,1,-0.0162
5.461,0.30705,0,1,-0.0162
5.481,0.30705,0,1,-0.0162
5.5,0.30705,0,1,-0.0162
5.521,0.30705,0,1,-0.0162
5.541,0.30705,0,1,-0.0162
5.561,0.30705,0,1,-0.0162
5.579,0.30705,0,1,-0.0162
5.601,0.30705,0,1,-0.0162
5.62,0.30705,0,1,-0.0162
5.641,0.30705,0,1,-0.0162
5.661,0.30705,0,1,-0.0162
5.681,0.30705,0,1,-0.0162
5.7,0.30705,0,1,-0.0162
5.721,0.30705,0,1,-0.0162
5.741,0.30705,0,1,-0.0162
5.761,0.30705,0,1,-0.0162
5.78,0.30705,0,1,-0.0162
5.801,0.30705,0,1,-0.0162
5.82,0.30705,0,1,-0.01605
5.841,0.30705,0,1,-0.0162
5.861,0.30705,0,1,-0.0162
5.88,0.30705,0,1,-0.0162
5.901,0.30705,0,1,-0.01605
5.921,0.30705,0,1,-0.01605
5.941,0.30705,0,1,-0.01605
5.961,0.30705,0,1,-0.01605
5.981,0.30705,0,1,-0.01605
6.001,0.30705,0,1,-0.01605
6.02,0.30705,0,1,-0.01605
6.041,0.30705,0,1,-0.01605
6.06,0.30705,0,1,-0.01605
6.08,0.30705,0,1,-0.01605
6.1,0.30705,0,1,-0.01605
6.121,0.30705,0,1,-0.01605
6.14,0.30705,0,1,-0.01605
6.16,0.30705,0,1,-0.01605
6.181,0.30705,0,1,-0.01605
6.2,0.30705,0,1,-0.01605
6.221,0.30705,0,1,-0.01605
6.241,0.30705,0,1,-0.01605
6.261,0.30705,0,1,-0.01605
6.281,0.30705,0,1,-0.01605
6.3,0.30705,0,1,-0.01605
6.321,0.30705,0,1,-0.01605
6.341,0.30705,0,1,-0.01605
6.361,0.30705,0,1,-0.01605
6.38,0.30705,0,1,-0.01605
6.401,0.30705,0,1,-0.01605
6.421,0.30705,0,1,-0.01605
6.441,0.30705,0,1,-0.01605
6.459,0.30705,0,1,-0.01605
6.481,0.30705,0,1,-0.01605
6.501,0.30705,0,1,-0.01605
6.521,0.30705,0,1,-0.01605
6.541,0.30705,0,1,-0.01605
6.56,0.30705,0,1,-0.01605
6.58,0.30705,0,1,-0.01605
6.601,0.30705,0,1,-0.01605
6.62,0.30705,0,1,-0.01605
6.641,0.30705,0,1,-0.01605
6.66,0.30705,0,1,-0.01605
6.681,0.30705,0,1,-0.01605
6.701,0.30705,0,1,-0.0159
6.721,0.30705,0,1,-0.01605
6.741,0.30705,0,1,-0.0159
6.761,0.30705,0,1,-0.0159
6.781,0.30705,0,1,-0.0159
6.801,0.30705,0,1,-0.0159
6.821,0.30705,0,1,-0.0159
6.84,0.30705,0,1,-0.0159
6.861,0.30705,0,1,-0.0159
6.881,0.30705,0,1,-0.0159
6.9,0.30705,0,1,-0.0159
6.921,0.30705,0,1,-0.0159
6.941,0.30705,0,1,-0.0159
6.961,0.30705,0,1,-0.0159
6.979,0.30705,0,1,-0.0159
7.001,0.30705,0,1,-0.0159
7.02,0.30705,0,1,-0.0159
7.041,0.30705,0,1,-0.0159
7.061,0.30705,0,1,-0.0159
7.081,0.30705,0,1,-0.0159
7.099,0.30705,0,1,-0.0159
7.121,0.30705,0,1,-0.0159
7.141,0.30705,0,1,-0.0159
7.161,0.30705,0,1,-0.0159
7.181,0.30705,0,1,-0.0159
7.201,0.30705,0,1,-0.0159
7.219,0.30705,0,1,-0.0159
7.24,0.30705,0,1,-0.0159
7.261,0.30705,0,1,-0.0159
7.281,0.30705,0,1,-0.0159
7.301,0.30705,0,1,-0.0159
7.321,0.30705,0,1,-0.0159
7.341,0.30705,0,1,-0.0159
7.36,0.30705,0,1,-0.0159
7.381,0.30705,0,1,-0.01575
