Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
4.06,-0.01,0,1,-0.0132
4.081,-0.005,0,1,-0.0132
4.1,-0.01,0,1,-0.0132
4.121,-0.005,0,1,-0.0132
4.14,-0.01,0,1,-0.0132
4.16,-0.01,0,1,-0.0132
4.181,-0.005,0,1,-0.0132
4.201,-0.01,0,1,-0.0132
4.221,-0.005,0,1,-0.0132
4.24,-0.005,0,1,-0.0132
4.261,-0.005,0,1,-0.0132
4.281,-0.01,0,1,-0.0132
4.301,-0.005,0,1,-0.0132
4.321,-0.005,0,1,-0.0132
4.341,-0.01,0,1,-0.0132
4.36,-0.005,0,1,-0.0132
4.381,-0.01,0,1,-0.0132
4.401,-0.005,0,1,-0.0132
4.419,-0.01,0,1,-0.0132
4.441,-0.01,0,1,-0.0132
4.46,-0.01,0,1,-0.0132
4.48,-0.005,0,1,-0.0132
4.5,-0.005,0,1,-0.0132
4.521,-0.005,0,1,-0.0132
4.541,-0.01,0,1,-0.0132
4.561,-0.01,0,1,-0.0132
4.58,-0.01,0,1,-0.0132
4.6,-0.005,0,1,-0.0132
4.621,-0.005,0,1,-0.0132
4.641,-0.01,0,1,-0.01305
4.661,-0.005,0,1,-0.01305
4.681,-0.005,0,1,-0.01305
4.701,-0.01,0,1,-0.01305
4.721,-0.01,0,1,-0.01305
4.741,-0.01,0,1,-0.01305
4.761,-0.01,0,1,-0.01305
4.781,-0.01,0,1,-0.01305
4.8,-0.01,0,1,-0.01305
4.821,-0.01,0,1,-0.01305
4.841,-0.01,0,1,-0.01305
4.86,-0.005,0,1,-0.01305
4.881,-0.005,0,1,-0.01305
4.9,-0.01,0,1,-0.01305
4.92,-0.005,0,1,-0.01305
4.94,-0.005,0,1,-0.0129
4.961,-0.005,0,1,-0.0129
4.981,-0.01,0,1,-0.0129
5.001,-0.01,0,1,-0.0129
5.021,-0.01,0,1,-0.0129
5.04,-0.01,0,1,-0.0129
5.061,-0.005,0,1,-0.0129
5.081,-0.01,0,1,-0.0129
5.101,-0.01,0,1,-0.0129
5.121,-0.005,0,1,-0.0129
5.14,-0.01,0,1,-0.01275
5.161,-0.005,0,1,-0.01275
5.181,-0.005,0,1,-0.01275
5.2,-0.005,0,1,-0.01275
5.22,-0.005,0,1,-0.01275
5.24,-0.01,0,1,-0.0126
5.261,-0.01,0,1,-0.0126
5.28,-0.005,0,1,-0.0126
5.301,-0.005,0,1,-0.0126
5.321,-0.005,0,1,-0.0126
5.341,-0.01,0,1,-0.0123
5.36,-0.005,0,1,-0.0123
5.381,-0.005,0,1,-0.0123
5.4,-0.01,0,1,-0.0123
5.421,-0.005,0,1,-0.0123
5.44,-0.005,0,1,-0.01215
5.46,-0.005,0,1,-0.01215
5.48,-0.005,0,1,-0.01215
5.501,-0.005,0,1,-0.01215
5.52,-0.01,0,1,-0.01215
5.54,-0.005,0,1,-0.01185
5.561,-0.005,0,1,-0.01185
5.581,-0.005,0,1,-0.01185
5.601,-0.005,0,1,-0.01185
5.621,-0.005,0,1,-0.01185
5.641,-0.005,0,1,-0.0117
5.66,-0.01,0,1,-0.0117
5.681,-0.005,0,1,-0.0117
5.701,-0.01,0,1,-0.0117
5.721,-0.01,0,1,-0.0117
5.74,-0.005,0,1,-0.0114
5.759,-0.005,0,1,-0.0114
5.781,-0.005,0,1,-0.0114
5.801,-0.01,0,1,-0.0114
5.82,-0.005,0,1,-0.0114
5.841,-0.01,0,1,-0.0111
5.86,-0.005,0,1,-0.0111
5.879,-0.005,0,1,-0.0111
5.901,-0.005,0,1,-0.0111
5.921,-0.005,0,1,-0.0111
5.941,-0.01,0,1,-0.0108
5.96,-0.01,0,1,-0.0108
5.979,-0.005,0,1,-0.0108
6,-0.005,0,1,-0.0108
6.021,-0.005,0,1,-0.0108
6.04,-0.005,0,1,-0.0105
6.061,-0.01,0,1,-0.0105
6.081,-0.01,0,1,-0.0105
6.1,-0.005,0,1,-0.0105
6.121,-0.005,0,1,-0.0105
6.14,-0.005,0,1,-0.0102
6.161,-0.01,0,1,-0.0102
6.18,-0.005,0,1,-0.0102
6.201,-0.01,0,1,-0.0102
6.221,-0.005,0,1,-0.0102
6.239,-0.005,0,1,-0.0096
6.261,-0.01,0,1,-0.0096
6.28,-0.005,0,1,-0.0096
6.3,-0.005,0,1,-0.0096
6.321,-0.01,0,1,-0.0096
6.341,-0.01,0,1,-0.00915
6.36,-0.005,0,1,-0.00915
6.38,-0.005,0,1,-0.00915
6.4,-0.01,0,1,-0.00915
6.421,-0.005,0,1,-0.00915
6.44,-0.01,0,1,-0.0084
6.461,-0.01,0,1,-0.0084
6.481,-0.005,0,1,-0.0084
6.5,-0.005,0,1,-0.0084
6.521,-0.005,0,1,-0.0084
6.541,-0.01,0,1,-0.0078
6.56,-0.005,0,1,-0.0078
6.581,-0.005,0,1,-0.0078
6.601,-0.005,0,1,-0.0078
6.62,-0.01,0,1,-0.0078
6.64,-0.005,0,1,-0.0069
6.661,-0.01,0,1,-0.0069
6.681,-0.01,0,1,-0.0069
6.701,-0.01,0,1,-0.0069
6.72,-0.005,0,1,-0.0069
6.741,-0.01,0,1,-0.006
6.761,-0.005,0,1,-0.006
6.78,-0.005,0,1,-0.006
6.801,-0.005,0,1,-0.006
6.82,-0.005,0,1,-0.006
6.84,-0.01,0,1,-0.00495
6.861,-0.005,0,1,-0.00495
6.881,-0.01,0,1,-0.00495
6.901,-0.005,0,1,-0.00495
6.92,-0.005,0,1,-0.00495
6.94,-0.005,0,1,-0.00405
6.96,-0.005,0,1,-0.00405
6.981,-0.005,0,1,-0.00405
7.001,-0.005,0,1,-0.00405
7.02,-0.01,0,1,-0.00405
7.04,-0.005,0,1,-0.003
7.061,-0.005,0,1,-0.003
7.081,-0.01,0,1,-0.003
7.101,-0.01,0,1,-0.003
7.12,-0.005,0,1,-0.003
7.14,-0.01,0,1,-0.0021
7.161,-0.005,0,1,-0.0021
7.18,-0.005,0,1,-0.0021
7.2,-0.01,0,1,-0.0021
7.221,-0.01,0,1,-0.0021
7.24,-0.005,0,1,-0.0009
7.26,-0.005,0,1,-0.0009
7.28,-0.005,0,1,-0.0009
7.301,-0.005,0,1,-0.0009
7.32,-0.01,0,1,-0.0009
7.341,-0.005,0,1,0.0012
7.36,-0.005,0,1,0.0012
7.381,-0.01,0,1,0.0012
7.403,-0.01,0,1,0.0012
7.42,-0.005,0,1,0.0012
7.44,-0.01,0,1,0.00555
7.461,-0.005,0,1,0.00555
7.481,-0.005,0,1,0.00555
7.501,-0.01,0,1,0.00555
7.521,-0.01,0,1,0.00555
7.54,-0.005,0,1,0.01035
7.56,-0.005,0,1,0.01035
7.581,-0.005,0,1,0.01035
7.6,-0.005,0,1,0.01035
7.621,-0.01,0,1,0.01035
7.64,-0.005,0,1,0.0147
7.659,-0.005,0,1,0.0147
7.681,-0.01,0,1,0.0147
7.699,-0.005,0,1,0.0147
7.721,-0.005,0,1,0.0147
7.739,-0.01,0,1,0.0204
7.761,-0.005,0,1,0.0204
7.781,-0.005,0,1,0.0204
7.8,-0.01,0,1,0.0204
7.82,-0.005,0,1,0.0204
7.841,-0.01,0,1,0.02505
7.86,-0.01,0,1,0.02505
7.88,-0.01,0,1,0.02505
7.901,-0.01,0,1,0.02505
7.92,-0.005,0,1,0.02505
7.94,-0.01,0,1,0.03
7.96,-0.01,0,1,0.03
7.98,-0.01,0,1,0.03
8.001,-0.01,0,1,0.03
8.021,-0.01,0,1,0.03
8.04,-0.005,0,1,0.0354
8.06,-0.005,0,1,0.0354
8.081,-0.005,0,1,0.0354
8.101,-0.005,0,1,0.0354
8.12,-0.01,0,1,0.0354
8.141,-0.01,0,1,0.04035
8.16,-0.005,0,1,0.04035
8.18,-0.005,0,1,0.04035
8.201,-0.005,0,1,0.04035
8.22,-0.01,0,1,0.04035
8.24,-0.005,0,1,0.04425
8.261,-0.01,0,1,0.04425
8.281,-0.005,0,1,0.04425
8.301,-0.005,0,1,0.04425
8.32,-0.005,0,1,0.04425
8.341,-0.01,0,1,0.0477
8.36,-0.01,0,1,0.0477
8.381,-0.01,0,1,0.0477
8.401,-0.005,0,1,0.0477
8.421,-0.01,0,1,0.0477
8.44,-0.005,0,1,0.05205
8.461,-0.01,0,1,0.05205
8.481,-0.01,0,1,0.05205
8.501,-0.01,0,1,0.05205
8.519,-0.005,0,1,0.05205
8.541,-0.005,0,1,0.05625
8.561,-0.01,0,1,0.05625
8.581,-0.005,0,1,0.05625
8.599,-0.01,0,1,0.05625
8.621,-0.01,0,1,0.05625
8.64,-0.01,0,1,0.05985
8.661,-0.01,0,1,0.05985
8.68,-0.005,0,1,0.05985
8.701,-0.01,0,1,0.05985
8.721,-0.01,0,1,0.05985
8.74,-0.005,0,1,0.06435
8.76,-0.01,0,1,0.06435
8.781,-0.01,0,1,0.06435
8.801,-0.005,0,1,0.06435
8.82,-0.01,0,1,0.06435
8.841,-0.005,0,1,0.06765
8.861,-0.01,0,1,0.06765
8.88,-0.005,0,1,0.06765
8.901,-0.01,0,1,0.06765
8.92,-0.005,0,1,0.06765
8.941,-0.005,0,1,0.07155
8.96,-0.005,0,1,0.07155
8.981,-0.005,0,1,0.07155
9.001,-0.005,0,1,0.07155
9.02,-0.005,0,1,0.07155
9.041,-0.005,0,1,0.0762
9.061,-0.01,0,1,0.0762
9.08,-0.005,0,1,0.0762
9.101,-0.01,0,1,0.0762
9.119,-0.01,0,1,0.0762
9.14,-0.01,0,1,0.0798
9.161,-0.005,0,1,0.0798
9.181,-0.01,0,1,0.0798
9.203,-0.01,0,1,0.0798
9.221,-0.005,0,1,0.0798
9.24,-0.01,0,1,0.084
9.261,-0.01,0,1,0.084
9.281,-0.005,0,1,0.084
9.301,-0.005,0,1,0.084
9.322,-0.005,0,1,0.084
9.339,-0.005,0,1,0.08835
9.361,-0.005,0,1,0.08835
9.381,-0.01,0,1,0.08835
9.4,-0.005,0,1,0.08835
9.42,-0.005,0,1,0.08835
9.44,-0.005,0,1,0.09255
9.461,-0.01,0,1,0.09255
9.48,-0.005,0,1,0.09255
9.501,-0.005,0,1,0.09255
9.521,-0.01,0,1,0.09255
9.541,-0.01,0,1,0.0972
9.561,-0.005,0,1,0.0972
9.582,-0.01,0,1,0.0972
9.6,-0.005,0,1,0.0972
9.621,-0.01,0,1,0.0972
9.64,-0.005,0,1,0.1029
9.659,-0.005,0,1,0.1029
9.681,-0.01,0,1,0.1029
9.699,-0.01,0,1,0.1029
9.72,-0.005,0,1,0.1029
9.741,-0.01,0,1,0.10935
9.759,-0.005,0,1,0.10935
9.781,-0.01,0,1,0.10935
9.801,-0.01,0,1,0.10935
9.821,-0.01,0,1,0.10935
9.84,-0.005,0,1,0.11595
9.861,-0.01,0,1,0.11595
9.88,-0.005,0,1,0.11595
9.901,-0.01,0,1,0.11595
9.92,-0.01,0,1,0.11595
9.941,-0.01,0,1,0.12135
9.961,-0.01,0,1,0.12135
9.98,-0.005,0,1,0.12135
9.999,-0.005,0,1,0.12135
10.021,-0.005,0,1,0.12135
10.041,-0.01,0,1,0.12735
10.061,-0.005,0,1,0.12735
10.081,-0.01,0,1,0.12735
10.1,-0.005,0,1,0.12735
10.121,-0.005,0,1,0.12735
10.141,-0.01,0,1,0.13185
10.161,-0.005,0,1,0.13185
10.18,-0.01,0,1,0.13185
10.201,-0.01,0,1,0.13185
10.221,-0.01,0,1,0.13185
10.24,-0.005,0,1,0.13605
10.261,-0.005,0,1,0.13605
10.279,-0.005,0,1,0.13605
10.301,-0.01,0,1,0.13605
10.321,-0.01,0,1,0.13605
10.34,-0.005,0,1,0.1401
10.361,-0.005,0,1,0.1401
10.381,-0.005,0,1,0.1401
10.4,-0.01,0,1,0.1401
10.42,-0.01,0,1,0.1401
10.44,-0.01,0,1,0.1536
10.461,-0.01,0,1,0.1536
10.48,-0.005,0,1,0.1536
10.501,-0.005,0,1,0.1536
10.52,-0.01,0,1,0.1536
10.541,-0.01,0,1,0.186
10.561,-0.005,0,1,0.186
10.581,-0.005,0,1,0.186
10.601,-0.01,0,1,0.186
10.621,-0.01,0,1,0.186
10.64,-0.01,0,1,0.189
10.661,-0.01,0,1,0.189
10.681,-0.01,0,1,0.189
10.701,-0.005,0,1,0.189
10.721,-0.01,0,1,0.189
10.741,-0.005,0,1,0.18915
10.76,-0.005,0,1,0.18915
10.781,-0.005,0,1,0.18915
10.8,-0.01,0,1,0.18915
10.821,-0.01,0,1,0.18915
10.841,-0.01,0,1,0.18915
10.861,-0.005,0,1,0.18915
10.881,-0.01,0,1,0.18915
10.9,-0.005,0,1,0.18915
10.921,-0.01,0,1,0.18915
10.941,-0.005,0,1,0.18885
10.96,-0.005,0,1,0.18885
10.981,-0.01,0,1,0.18885
11.001,-0.005,0,1,0.18885
11.02,-0.01,0,1,0.18885
11.041,-0.01,0,1,0.1884
11.06,-0.005,0,1,0.1884
11.081,-0.01,0,1,0.1884
11.101,-0.005,0,1,0.1884
11.121,-0.01,0,1,0.1884
11.14,-0.01,0,1,0.1884
11.161,-0.01,0,1,0.1884
11.181,-0.01,0,1,0.1884
11.2,-0.01,0,1,0.1884
11.221,-0.005,0,1,0.1884
11.24,-0.005,0,1,0.189
11.261,-0.01,0,1,0.189
11.28,-0.01,0,1,0.189
11.299,-0.005,0,1,0.189
11.321,-0.01,0,1,0.189
11.341,-0.005,0,1,0.18885
11.361,-0.01,0,1,0.18885
11.379,-0.01,0,1,0.18885
11.401,-0.01,0,1,0.18885
11.421,-0.01,0,1,0.18885
11.441,-0.01,0,1,0.18915
11.461,-0.01,0,1,0.18915
11.481,-0.01,0,1,0.18915
11.499,-0.005,0,1,0.18915
11.521,-0.01,0,1,0.18915
11.541,-0.01,0,1,0.18915
11.561,-0.005,0,1,0.18915
11.581,-0.01,0,1,0.18915
11.6,-0.005,0,1,0.18915
11.621,-0.01,0,1,0.18915
11.64,-0.01,0,1,0.19005
11.661,-0.005,0,1,0.19005
11.68,-0.01,0,1,0.19005
11.7,-0.005,0,1,0.19005
11.721,-0.005,0,1,0.19005
11.741,-0.005,0,1,0.19125
11.761,-0.01,0,1,0.19125
11.78,-0.01,0,1,0.19125
11.8,-0.01,0,1,0.19125
11.821,-0.01,0,1,0.19125
11.841,-0.01,0,1,0.1899
11.861,-0.005,0,1,0.1899
11.88,-0.005,0,1,0.1899
11.901,-0.01,0,1,0.1899
11.919,-0.005,0,1,0.1899
11.941,-0.005,0,1,0.19095
11.961,-0.01,0,1,0.19095
11.981,-0.005,0,1,0.19095
12,-0.01,0,1,0.19095
12.02,-0.005,0,1,0.19095
12.041,-0.01,0,1,0.19155
12.06,-0.01,0,1,0.19155
12.081,-0.01,0,1,0.19155
12.101,-0.01,0,1,0.19155
12.121,-0.01,0,1,0.19155
12.141,-0.01,0,1,0.19095
12.16,-0.01,0,1,0.19095
12.18,-0.005,0,1,0.19095
12.2,-0.005,0,1,0.19095
12.22,-0.01,0,1,0.19095
12.241,-0.01,0,1,0.1908
12.261,-0.01,0,1,0.1908
12.28,-0.005,0,1,0.1908
12.301,-0.005,0,1,0.1908
12.32,-0.005,0,1,0.1908
12.341,-0.01,0,1,0.19065
12.36,-0.01,0,1,0.19065
12.381,-0.01,0,1,0.19065
12.4,-0.01,0,1,0.19065
12.42,-0.005,0,1,0.19065
12.44,-0.005,0,1,0.19065
12.461,-0.01,0,1,0.19065
12.48,-0.005,0,1,0.19065
12.501,-0.01,0,1,0.19065
12.52,-0.01,0,1,0.19065
12.54,-0.01,0,1,0.1905
12.561,-0.01,0,1,0.1905
12.58,-0.01,0,1,0.1905
12.601,-0.01,0,1,0.1905
12.62,-0.005,0,1,0.1905
12.64,-0.01,0,1,0.18945
12.661,-0.005,0,1,0.18945
12.68,-0.01,0,1,0.18945
12.701,-0.01,0,1,0.18945
12.72,-0.01,0,1,0.18945
12.741,-0.005,0,1,0.18945
12.761,-0.01,0,1,0.18945
12.781,-0.01,0,1,0.18945
12.801,-0.01,0,1,0.18945
12.821,-0.005,0,1,0.18945
12.841,-0.01,0,1,0.1881
12.861,-0.005,0,1,0.1881
12.881,-0.01,0,1,0.1881
12.901,-0.005,0,1,0.1881
12.92,-0.01,0,1,0.1881
12.94,-0.005,0,1,0.18675
12.961,-0.01,0,1,0.18675
12.98,-0.01,0,1,0.18675
13.001,-0.01,0,1,0.18675
13.021,-0.01,0,1,0.18675
13.039,-0.005,0,1,0.1881
13.061,-0.005,0,1,0.1881
13.081,-0.005,0,1,0.1881
13.101,-0.01,0,1,0.1881
13.121,-0.01,0,1,0.1881
13.14,-0.005,0,1,0.189
13.161,-0.005,0,1,0.189
13.18,-0.005,0,1,0.189
13.201,-0.005,0,1,0.189
13.22,-0.005,0,1,0.189
13.24,-0.005,0,1,0.18945
13.261,-0.005,0,1,0.18945
13.28,-0.01,0,1,0.18945
13.301,-0.005,0,1,0.18945
13.321,-0.01,0,1,0.18945
13.341,-0.005,0,1,0.19185
13.361,-0.005,0,1,0.19185
13.38,-0.01,0,1,0.19185
13.401,-0.01,0,1,0.19185
13.42,-0.005,0,1,0.19185
13.441,-0.005,0,1,0.19005
13.459,-0.01,0,1,0.19005
13.48,-0.01,0,1,0.19005
13.499,-0.005,0,1,0.19005
13.521,-0.01,0,1,0.19005
13.541,-0.01,0,1,0.1845
13.56,-0.01,0,1,0.1845
13.581,-0.01,0,1,0.1845
13.601,-0.005,0,1,0.1845
13.62,-0.01,0,1,0.1845
13.64,-0.01,0,1,0.1863
13.66,-0.01,0,1,0.1863
13.681,-0.01,0,1,0.1863
13.7,-0.005,0,1,0.1863
13.72,-0.005,0,1,0.1863
13.74,-0.01,0,1,0.19125
13.761,-0.005,0,1,0.19125
13.781,-0.01,0,1,0.19125
13.801,-0.005,0,1,0.19125
13.82,-0.005,0,1,0.19125
13.841,-0.01,0,1,0.192
13.86,-0.005,0,1,0.192
13.881,-0.01,0,1,0.192
13.9,-0.01,0,1,0.192
13.92,-0.005,0,1,0.192
13.94,-0.005,0,1,0.192
13.961,-0.01,0,1,0.192
13.98,-0.005,0,1,0.192
14.001,-0.01,0,1,0.192
14.021,-0.01,0,1,0.192
14.04,-0.01,0,1,0.1911
14.061,-0.01,0,1,0.1911
14.081,-0.01,0,1,0.1911
14.101,-0.01,0,1,0.1911
14.121,-0.005,0,1,0.1911
14.141,-0.005,0,1,0.18765
14.161,-0.01,0,1,0.18765
14.181,-0.005,0,1,0.18765
14.201,-0.01,0,1,0.18765
14.22,-0.01,0,1,0.18765
14.241,-0.005,0,1,0.18735
14.261,-0.01,0,1,0.18735
14.281,-0.005,0,1,0.18735
14.3,-0.01,0,1,0.18735
14.321,-0.01,0,1,0.18735
14.341,-0.01,0,1,0.1899
14.361,-0.01,0,1,0.1899
14.381,-0.01,0,1,0.1899
14.401,-0.005,0,1,0.1899
14.421,-0.01,0,1,0.1899
14.44,-0.005,0,1,0.1899
14.461,-0.005,0,1,0.18435
14.481,-0.01,0,1,0.18435
14.5,-0.005,0,1,0.18435
14.521,-0.005,0,1,0.18435
14.541,-0.01,0,1,0.18165
14.561,-0.01,0,1,0.18165
14.581,-0.01,0,1,0.18165
14.6,-0.01,0,1,0.18165
14.621,-0.005,0,1,0.18165
14.64,-0.005,0,1,0.18495
14.661,-0.01,0,1,0.18495
14.681,-0.01,0,1,0.18495
14.701,-0.01,0,1,0.18495
14.72,-0.01,0,1,0.18495
14.741,-0.005,0,1,0.18165
14.761,-0.01,0,1,0.18165
14.781,-0.01,0,1,0.18165
14.801,-0.01,0,1,0.18165
14.821,-0.005,0,1,0.18165
14.841,-0.01,0,1,0.1809
14.86,-0.005,0,1,0.1809
14.88,-0.005,0,1,0.1809
14.9,-0.01,0,1,0.1809
14.921,-0.01,0,1,0.1809
14.94,-0.01,0,1,0.1866
14.961,-0.01,0,1,0.1866
14.98,-0.005,0,1,0.1866
15,-0.005,0,1,0.1866
15.021,-0.005,0,1,0.1866
15.039,-0.01,0,1,0.1866
15.061,-0.005,0,1,0.19065
15.081,-0.01,0,1,0.19065
