Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
1.741,0.00285,0,1,0.1917
1.761,0.00285,0,1,0.1917
1.781,0.003,0,1,0.1917
1.801,0.003,0,1,0.1917
1.821,0.00285,0,1,0.1917
1.841,0.00285,0,1,0.1917
1.861,0.00315,0,1,0.1917
1.88,0.00315,0,1,0.1917
1.901,0.0033,0,1,0.1917
1.92,0.0033,0,1,0.1917
1.94,0.003,0,1,0.1917
1.96,0.003,0,1,0.1917
1.981,0.003,0,1,0.1917
2.001,0.00285,0,1,0.1917
2.021,0.00285,0,1,0.1917
2.041,0.0027,0,1,0.1917
2.061,0.0027,0,1,0.1917
2.081,0.0027,0,1,0.1917
2.101,0.0027,0,1,0.1917
2.121,0.00285,0,1,0.1917
2.141,0.00285,0,1,0.1917
2.161,0.00285,0,1,0.1917
2.181,0.0027,0,1,0.1917
2.201,0.00285,0,1,0.1917
2.221,0.00285,0,1,0.1917
2.24,0.00285,0,1,0.1917
2.26,0.00285,0,1,0.1917
2.28,0.00285,0,1,0.1917
2.3,0.00285,0,1,0.1917
2.32,0.003,0,1,0.1917
2.341,0.003,0,1,0.1917
2.36,0.00285,0,1,0.1917
2.381,0.00315,0,1,0.1917
2.401,0.0033,0,1,0.1917
2.421,0.00315,0,1,0.1917
2.441,0.00345,0,1,0.1917
2.461,0.0036,0,1,0.1917
2.481,0.0036,0,1,0.1917
2.501,0.00345,0,1,0.1917
2.521,0.00345,0,1,0.1917
2.541,0.00375,0,1,0.1917
2.561,0.0036,0,1,0.1917
2.581,0.0036,0,1,0.1917
2.601,0.0033,0,1,0.1917
2.621,0.0033,0,1,0.1917
2.64,0.00345,0,1,0.1917
2.661,0.0033,0,1,0.1917
2.681,0.0033,0,1,0.1917
2.7,0.00315,0,1,0.1917
2.72,0.003,0,1,0.1917
2.74,0.00285,0,1,0.1917
2.76,0.00285,0,1,0.1917
2.781,0.00315,0,1,0.1917
2.8,0.0033,0,1,0.1917
2.821,0.003,0,1,0.1917
2.84,0.003,0,1,0.1917
2.861,0.003,0,1,0.1917
2.881,0.003,0,1,0.1917
2.901,0.00315,0,1,0.1917
2.921,0.0033,0,1,0.1917
2.941,0.00345,0,1,0.1917
2.961,0.0033,0,1,0.1917
2.98,0.0033,0,1,0.1917
3.001,0.00315,0,1,0.1917
3.021,0.00315,0,1,0.1917
3.041,0.00345,0,1,0.1917
3.061,0.00345,0,1,0.1917
3.081,0.0036,0,1,0.1917
3.1,0.0036,0,1,0.1917
3.121,0.00345,0,1,0.1917
3.141,0.00345,0,1,0.1917
3.161,0.0033,0,1,0.1917
3.181,0.003,0,1,0.1917
3.201,0.00315,0,1,0.1917
3.221,0.00315,0,1,0.1917
3.241,0.003,0,1,0.1917
3.261,0.00315,0,1,0.1917
3.281,0.00315,0,1,0.1917
3.301,0.003,0,1,0.1917
3.321,0.003,0,1,0.1917
3.341,0.003,0,1,0.1917
3.36,0.00285,0,1,0.1917
3.379,0.00285,0,1,0.1917
3.402,0.00285,0,1,0.1917
3.42,0.00285,0,1,0.1917
3.441,0.003,0,1,0.1917
3.461,0.0033,0,1,0.1917
3.48,0.0033,0,1,0.1917
3.501,0.00345,0,1,0.1917
3.521,0.003,0,1,0.1917
3.541,0.003,0,1,0.1917
3.56,0.0033,0,1,0.1917
3.58,0.0036,0,1,0.1917
3.6,0.00345,0,1,0.1917
3.62,0.00315,0,1,0.1917
3.641,0.0033,0,1,0.1917
3.661,0.0033,0,1,0.1917
3.681,0.0033,0,1,0.1917
3.701,0.0033,0,1,0.1917
3.721,0.00315,0,1,0.1917
3.741,0.00315,0,1,0.1917
3.76,0.003,0,1,0.1917
3.781,0.003,0,1,0.1917
3.801,0.003,0,1,0.1917
3.821,0.003,0,1,0.1917
3.841,0.003,0,1,0.1917
3.861,0.003,0,1,0.1917
3.881,0.0033,0,1,0.1917
3.901,0.00315,0,1,0.1917
3.921,0.0033,0,1,0.1917
3.941,0.0033,0,1,0.1917
3.961,0.0036,0,1,0.1917
3.981,0.00345,0,1,0.1917
4.001,0.00345,0,1,0.1917
4.021,0.0036,0,1,0.1917
4.041,0.00345,0,1,0.1917
4.061,0.0033,0,1,0.1917
4.081,0.003,0,1,0.1917
4.101,0.003,0,1,0.1917
4.12,0.00315,0,1,0.1917
4.141,0.00315,0,1,0.1917
4.161,0.0033,0,1,0.1917
4.181,0.0033,0,1,0.1917
4.201,0.0033,0,1,0.1917
4.221,0.00345,0,1,0.1917
4.241,0.00345,0,1,0.1917
4.261,0.00345,0,1,0.1917
4.281,0.0036,0,1,0.1917
4.301,0.0033,0,1,0.1917
4.32,0.00345,0,1,0.1917
4.34,0.00345,0,1,0.1917
4.361,0.00345,0,1,0.1917
4.381,0.0033,0,1,0.1917
4.401,0.00345,0,1,0.1917
4.421,0.00315,0,1,0.1917
4.441,0.0033,0,1,0.1917
4.461,0.0033,0,1,0.1917
4.481,0.00315,0,1,0.1917
4.501,0.00315,0,1,0.1917
4.521,0.00315,0,1,0.1917
4.541,0.003,0,1,0.1917
4.561,0.00315,0,1,0.1917
4.581,0.00315,0,1,0.1917
4.601,0.0033,0,1,0.1917
4.621,0.0036,0,1,0.1917
4.641,0.0036,0,1,0.1917
4.66,0.0036,0,1,0.1917
4.68,0.0039,0,1,0.1917
4.701,0.0036,0,1,0.1917
4.721,0.0036,0,1,0.1917
4.741,0.00375,0,1,0.1917
4.761,0.00375,0,1,0.1917
4.781,0.00375,0,1,0.1917
4.801,0.0036,0,1,0.1917
4.821,0.0036,0,1,0.1917
4.841,0.0036,0,1,0.1917
4.861,0.00345,0,1,0.1917
4.881,0.00345,0,1,0.1917
4.901,0.0033,0,1,0.1917
4.92,0.0036,0,1,0.1917
4.941,0.0036,0,1,0.1917
4.961,0.0036,0,1,0.1917
4.981,0.00375,0,1,0.1917
5.001,0.0036,0,1,0.1917
5.021,0.00375,0,1,0.1917
5.041,0.0039,0,1,0.1917
5.06,0.00405,0,1,0.1917
5.081,0.00375,0,1,0.1917
5.1,0.0036,0,1,0.1917
5.121,0.00375,0,1,0.1917
5.141,0.00375,0,1,0.1917
5.161,0.00375,0,1,0.1917
5.181,0.00405,0,1,0.1917
5.201,0.00405,0,1,0.1917
5.221,0.0039,0,1,0.1917
5.241,0.00405,0,1,0.1917
5.261,0.0039,0,1,0.1917
5.281,0.0039,0,1,0.1917
5.301,0.00375,0,1,0.1917
5.321,0.00375,0,1,0.1917
5.341,0.00375,0,1,0.1917
5.362,0.0036,0,1,0.1917
5.38,0.0036,0,1,0.1917
5.401,0.0036,0,1,0.1917
5.421,0.0036,0,1,0.1917
5.441,0.0036,0,1,0.1917
5.461,0.00375,0,1,0.1917
5.48,0.00345,0,1,0.1917
5.501,0.0036,0,1,0.1917
5.521,0.0039,0,1,0.1917
5.541,0.00375,0,1,0.1917
5.561,0.0036,0,1,0.1917
5.581,0.0036,0,1,0.1917
5.6,0.00375,0,1,0.1917
5.62,0.0036,0,1,0.1917
5.64,0.0036,0,1,0.1917
5.661,0.00345,0,1,0.1917
5.681,0.00345,0,1,0.1917
5.7,0.0033,0,1,0.1917
5.721,0.0036,0,1,0.1917
5.741,0.0036,0,1,0.1917
5.761,0.0036,0,1,0.1917
5.781,0.0036,0,1,0.1917
5.801,0.0036,0,1,0.1917
5.821,0.00375,0,1,0.1917
5.84,0.0039,0,1,0.1917
5.86,0.00375,0,1,0.1917
5.88,0.0039,0,1,0.1917
5.9,0.0039,0,1,0.1917
5.919,0.00375,0,1,0.1917
5.94,0.00375,0,1,0.1917
5.96,0.00375,0,1,0.1917
5.981,0.00375,0,1,0.1917
6.001,0.00375,0,1,0.1917
6.021,0.00375,0,1,0.1917
6.041,0.0036,0,1,0.1917
6.06,0.0036,0,1,0.1917
6.081,0.0036,0,1,0.1917
6.101,0.00375,0,1,0.1917
6.121,0.0036,0,1,0.1917
6.141,0.00345,0,1,0.1917
6.161,0.00345,0,1,0.1917
6.181,0.00345,0,1,0.1917
6.201,0.00345,0,1,0.1917
6.221,0.00345,0,1,0.1917
6.241,0.0036,0,1,0.1917
6.261,0.00345,0,1,0.1917
6.281,0.00345,0,1,0.1917
6.301,0.0033,0,1,0.1917
6.321,0.00315,0,1,0.1917
6.341,0.0033,0,1,0.1917
6.361,0.0036,0,1,0.1917
6.381,0.0036,0,1,0.1917
6.4,0.00345,0,1,0.1917
6.421,0.0033,0,1,0.1917
6.44,0.00315,0,1,0.1917
6.461,0.00315,0,1,0.1917
6.481,0.003,0,1,0.1917
6.501,0.00315,0,1,0.1917
6.52,0.00315,0,1,0.1917
6.541,0.00315,0,1,0.1917
6.56,0.0033,0,1,0.1917
6.58,0.0033,0,1,0.1917
6.6,0.003,0,1,0.1917
6.62,0.003,0,1,0.1917
6.64,0.003,0,1,0.1917
6.66,0.00315,0,1,0.1917
6.681,0.00315,0,1,0.1917
6.7,0.00315,0,1,0.1917
6.721,0.0033,0,1,0.1917
6.741,0.00315,0,1,0.1917
6.761,0.00345,0,1,0.1917
6.781,0.0033,0,1,0.1917
6.801,0.00315,0,1,0.1917
6.821,0.00315,0,1,0.1917
6.84,0.0033,0,1,0.1917
6.86,0.0033,0,1,0.1917
6.88,0.0033,0,1,0.1917
6.899,0.00345,0,1,0.1917
6.92,0.00345,0,1,0.1917
6.941,0.00345,0,1,0.1917
6.961,0.00345,0,1,0.1917
6.981,0.00345,0,1,0.1917
7.001,0.0033,0,1,0.1917
7.021,0.0033,0,1,0.1917
7.041,0.0033,0,1,0.1917
7.061,0.0033,0,1,0.1917
7.081,0.0033,0,1,0.1917
7.101,0.0033,0,1,0.1917
7.12,0.00315,0,1,0.1917
7.141,0.00315,0,1,0.19155
7.161,0.00315,0,1,0.19155
7.181,0.00315,0,1,0.1914
7.2,0.00315,0,1,0.1914
7.221,0.003,0,1,0.1914
7.24,0.003,0,1,0.1914
7.26,0.003,0,1,0.1914
7.28,0.003,0,1,0.1914
7.3,0.003,0,1,0.1914
7.321,0.003,0,1,0.1911
7.341,0.0027,0,1,0.1908
7.361,0.00285,0,1,0.1908
7.381,0.003,0,1,0.19095
7.4,0.00315,0,1,0.19095
7.42,0.00315,0,1,0.19095
7.44,0.00315,0,1,0.19095
7.46,0.003,0,1,0.19095
7.481,0.00285,0,1,0.19095
7.5,0.003,0,1,0.19095
7.521,0.003,0,1,0.19095
7.541,0.00285,0,1,0.19095
7.561,0.00285,0,1,0.1911
7.58,0.00255,0,1,0.19125
7.6,0.00255,0,1,0.19125
7.621,0.00255,0,1,0.1914
7.641,0.00255,0,1,0.19155
7.66,0.00255,0,1,0.19155
7.681,0.003,0,1,0.1917
7.701,0.00285,0,1,0.1917
7.721,0.003,0,1,0.1917
7.741,0.003,0,1,0.1917
7.761,0.00285,0,1,0.1917
7.78,0.00285,0,1,0.1917
7.8,0.003,0,1,0.19185
7.82,0.003,0,1,0.19185
7.841,0.00285,0,1,0.19185
7.861,0.0027,0,1,0.19185
7.881,0.0027,0,1,0.19185
7.901,0.0027,0,1,0.19185
7.921,0.00255,0,1,0.19185
7.94,0.00255,0,1,0.19185
7.961,0.00255,0,1,0.19185
7.983,0.00255,0,1,0.19185
8,0.0024,0,1,0.19185
8.021,0.00255,0,1,0.19185
8.041,0.0027,0,1,0.19185
8.061,0.00315,0,1,0.19185
8.081,0.00285,0,1,0.19185
8.1,0.00285,0,1,0.19185
8.121,0.00285,0,1,0.19185
8.141,0.00285,0,1,0.19185
8.161,0.00285,0,1,0.19185
8.18,0.00285,0,1,0.19185
8.2,0.00285,0,1,0.19185
8.22,0.00285,0,1,0.19185
8.241,0.003,0,1,0.19185
8.259,0.00285,0,1,0.19185
8.281,0.00285,0,1,0.19185
8.301,0.00285,0,1,0.19185
8.321,0.003,0,1,0.19185
8.34,0.00315,0,1,0.19185
8.361,0.003,0,1,0.19185
8.381,0.00315,0,1,0.19185
8.401,0.00345,0,1,0.19185
8.421,0.0033,0,1,0.19185
8.441,0.00315,0,1,0.19185
8.46,0.00315,0,1,0.19185
8.481,0.0033,0,1,0.19185
8.501,0.00315,0,1,0.19185
8.521,0.00315,0,1,0.19185
8.541,0.00315,0,1,0.19185
8.561,0.00315,0,1,0.19185
8.581,0.0033,0,1,0.19185
8.601,0.0033,0,1,0.19185
8.621,0.00315,0,1,0.19185
8.641,0.00315,0,1,0.19185
8.66,0.00315,0,1,0.19185
8.68,0.0033,0,1,0.19185
8.701,0.00315,0,1,0.19185
8.721,0.0033,0,1,0.19185
8.741,0.0033,0,1,0.19185
8.761,0.0033,0,1,0.19185
8.781,0.0033,0,1,0.19185
8.8,0.0033,0,1,0.19185
8.821,0.0033,0,1,0.19185
8.841,0.00315,0,1,0.19185
8.861,0.00315,0,1,0.19185
8.88,0.00345,0,1,0.19185
8.901,0.00345,0,1,0.19185
8.92,0.0033,0,1,0.1917
8.941,0.0033,0,1,0.19185
8.96,0.0036,0,1,0.1917
8.981,0.00375,0,1,0.19185
9.001,0.0036,0,1,0.19155
9.02,0.0036,0,1,0.19155
9.041,0.00315,0,1,0.1917
9.061,0.00315,0,1,0.1917
9.081,0.0027,0,1,0.1917
9.1,0.0027,0,1,0.1917
9.121,0.003,0,1,0.19155
9.14,0.003,0,1,0.1914
9.159,0.0027,0,1,0.1914
9.18,0.00255,0,1,0.1914
9.2,0.00255,0,1,0.1914
9.219,0.00255,0,1,0.19155
9.24,0.0027,0,1,0.19155
9.26,0.00285,0,1,0.19155
9.281,0.003,0,1,0.19155
9.301,0.00285,0,1,0.19155
9.32,0.00285,0,1,0.19155
9.34,0.0027,0,1,0.19155
9.36,0.00285,0,1,0.19155
9.379,0.00285,0,1,0.19155
9.4,0.00285,0,1,0.19155
9.422,0.003,0,1,0.19155
9.44,0.0033,0,1,0.19155
9.461,0.00315,0,1,0.19155
9.481,0.00345,0,1,0.19155
9.5,0.00345,0,1,0.19155
9.521,0.00345,0,1,0.19155
9.54,0.00345,0,1,0.19155
9.561,0.0036,0,1,0.19155
9.581,0.0036,0,1,0.19155
9.601,0.00345,0,1,0.19155
9.621,0.0036,0,1,0.19155
9.64,0.0036,0,1,0.1914
9.661,0.00375,0,1,0.1914
9.681,0.00375,0,1,0.1914
9.701,0.00375,0,1,0.1914
9.721,0.00345,0,1,0.1914
9.741,0.00345,0,1,0.1914
9.761,0.00345,0,1,0.1914
9.781,0.00345,0,1,0.1914
9.8,0.00345,0,1,0.1914
9.821,0.0033,0,1,0.1914
9.841,0.0036,0,1,0.1914
9.861,0.0036,0,1,0.1914
9.881,0.00375,0,1,0.1914
9.901,0.0036,0,1,0.1914
9.921,0.0036,0,1,0.1914
9.941,0.00345,0,1,0.1914
9.96,0.0033,0,1,0.1914
9.981,0.00345,0,1,0.19125
10,0.0033,0,1,0.19125
10.021,0.00315,0,1,0.19125
10.041,0.003,0,1,0.19125
10.061,0.003,0,1,0.19125
10.08,0.00315,0,1,0.19125
10.101,0.00345,0,1,0.19125
10.121,0.00345,0,1,0.19125
10.141,0.00345,0,1,0.1911
10.161,0.00315,0,1,0.1911
10.181,0.00315,0,1,0.1911
10.2,0.0033,0,1,0.1911
10.221,0.003,0,1,0.1911
10.241,0.003,0,1,0.19095
10.261,0.003,0,1,0.19095
10.281,0.00315,0,1,0.19095
10.301,0.00315,0,1,0.19095
10.321,0.00315,0,1,0.19095
10.341,0.00285,0,1,0.19095
10.361,0.003,0,1,0.19095
10.381,0.00315,0,1,0.19095
10.401,0.0033,0,1,0.1908
10.421,0.00345,0,1,0.1908
10.44,0.0033,0,1,0.1908
10.459,0.0033,0,1,0.1908
10.481,0.0033,0,1,0.1908
10.501,0.00345,0,1,0.1908
10.521,0.0033,0,1,0.1908
10.541,0.00315,0,1,0.1908
10.56,0.003,0,1,0.1908
10.58,0.003,0,1,0.1908
10.6,0.003,0,1,0.1908
10.62,0.0033,0,1,0.1908
10.641,0.00345,0,1,0.19065
10.661,0.0033,0,1,0.19065
10.681,0.00345,0,1,0.19065
10.701,0.0036,0,1,0.19065
10.721,0.0036,0,1,0.19065
10.742,0.00345,0,1,0.19065
10.761,0.0036,0,1,0.19065
10.781,0.00345,0,1,0.19065
10.801,0.00375,0,1,0.19065
10.821,0.00375,0,1,0.19065
10.841,0.00375,0,1,0.19065
10.861,0.00375,0,1,0.19065
10.881,0.00375,0,1,0.19065
10.901,0.00375,0,1,0.19065
10.921,0.00375,0,1,0.19065
10.941,0.00375,0,1,0.19065
10.961,0.00405,0,1,0.19065
10.981,0.0039,0,1,0.19065
11,0.0039,0,1,0.19065
11.021,0.00405,0,1,0.19065
11.041,0.0042,0,1,0.19065
11.061,0.0042,0,1,0.19065
11.081,0.0042,0,1,0.1905
11.101,0.00405,0,1,0.1905
11.12,0.0042,0,1,0.1905
11.141,0.00435,0,1,0.1905
11.16,0.00435,0,1,0.1905
11.181,0.0042,0,1,0.1905
11.2,0.00405,0,1,0.1905
11.221,0.0042,0,1,0.1905
11.241,0.00405,0,1,0.1905
11.26,0.0045,0,1,0.1905
11.28,0.00435,0,1,0.1905
11.3,0.0045,0,1,0.1905
11.32,0.00435,0,1,0.1905
11.341,0.0042,0,1,0.1905
11.361,0.0042,0,1,0.1905
11.381,0.00405,0,1,0.1905
11.401,0.00405,0,1,0.1905
11.421,0.0042,0,1,0.1905
11.441,0.00435,0,1,0.19035
11.46,0.0042,0,1,0.19035
11.481,0.00435,0,1,0.19035
11.501,0.00435,0,1,0.19035
11.521,0.0042,0,1,0.19035
11.541,0.00405,0,1,0.19035
11.561,0.00435,0,1,0.19035
11.581,0.0045,0,1,0.19035
11.601,0.00435,0,1,0.1902
11.621,0.00435,0,1,0.1902
11.641,0.0045,0,1,0.1902
11.661,0.0048,0,1,0.1902
11.681,0.00495,0,1,0.1902
11.7,0.00495,0,1,0.1902
11.72,0.00495,0,1,0.1902
11.74,0.00495,0,1,0.1902
11.761,0.00495,0,1,0.1902
11.781,0.00495,0,1,0.19005
11.801,0.00465,0,1,0.19005
11.821,0.00465,0,1,0.19005
11.841,0.0045,0,1,0.19005
11.861,0.0045,0,1,0.19005
11.881,0.00435,0,1,0.19005
11.901,0.00435,0,1,0.19005
11.921,0.00435,0,1,0.1899
11.941,0.00465,0,1,0.1899
11.961,0.00465,0,1,0.1899
11.981,0.00465,0,1,0.1899
12.001,0.0045,0,1,0.18975
12.021,0.00465,0,1,0.18975
12.04,0.0045,0,1,0.18975
12.061,0.0048,0,1,0.18975
12.081,0.00495,0,1,0.18975
12.101,0.00465,0,1,0.18975
12.121,0.0045,0,1,0.18975
12.141,0.00465,0,1,0.18975
12.16,0.0045,0,1,0.18975
12.181,0.0045,0,1,0.18975
12.2,0.0045,0,1,0.18975
12.221,0.0045,0,1,0.1896
12.24,0.00465,0,1,0.1896
12.26,0.0048,0,1,0.1896
12.279,0.00465,0,1,0.1896
12.3,0.00465,0,1,0.1896
12.32,0.0048,0,1,0.1896
12.34,0.00495,0,1,0.18945
12.36,0.0051,0,1,0.18945
12.381,0.00495,0,1,0.18945
12.401,0.00495,0,1,0.18945
12.421,0.00495,0,1,0.18945
12.441,0.0051,0,1,0.18945
12.46,0.00525,0,1,0.18945
12.481,0.0054,0,1,0.1893
12.501,0.0054,0,1,0.18945
12.521,0.0054,0,1,0.18945
12.541,0.00555,0,1,0.18945
12.561,0.00555,0,1,0.18945
12.581,0.0054,0,1,0.18945
12.601,0.0054,0,1,0.18945
12.621,0.00525,0,1,0.18945
12.641,0.00525,0,1,0.18945
12.66,0.00525,0,1,0.18945
12.68,0.00555,0,1,0.18945
12.7,0.0057,0,1,0.18945
12.72,0.0057,0,1,0.1893
12.741,0.0057,0,1,0.1893
12.761,0.00585,0,1,0.18945
12.781,0.006,0,1,0.1893
12.801,0.00585,0,1,0.1893
12.82,0.00585,0,1,0.1893
12.841,0.00585,0,1,0.1893
12.86,0.006,0,1,0.1893
12.88,0.00585,0,1,0.1893
12.901,0.00615,0,1,0.1893
12.921,0.00615,0,1,0.1893
12.941,0.00615,0,1,0.1893
12.961,0.00615,0,1,0.1893
12.981,0.0063,0,1,0.18915
13.001,0.00585,0,1,0.18915
13.021,0.006,0,1,0.189
13.041,0.006,0,1,0.189
13.061,0.006,0,1,0.18885
13.081,0.00615,0,1,0.18885
13.101,0.00615,0,1,0.18885
13.12,0.00615,0,1,0.18885
13.141,0.0063,0,1,0.1887
13.161,0.00645,0,1,0.1887
13.181,0.00645,0,1,0.1887
13.201,0.00645,0,1,0.1887
13.221,0.00645,0,1,0.1887
13.241,0.0063,0,1,0.18855
13.26,0.00615,0,1,0.18855
13.281,0.00645,0,1,0.1884
13.3,0.00645,0,1,0.1884
13.32,0.00645,0,1,0.18825
13.341,0.00645,0,1,0.1881
13.361,0.00645,0,1,0.1881
13.381,0.00645,0,1,0.18795
13.401,0.00645,0,1,0.18795
13.421,0.0066,0,1,0.1878
13.441,0.0069,0,1,0.18765
13.461,0.00705,0,1,0.18765
13.48,0.0072,0,1,0.1875
13.5,0.0072,0,1,0.1875
13.52,0.00705,0,1,0.18735
13.54,0.00705,0,1,0.18735
13.56,0.0069,0,1,0.18735
13.58,0.0066,0,1,0.1872
13.601,0.00675,0,1,0.1872
13.621,0.00675,0,1,0.1872
13.641,0.00675,0,1,0.18705
13.661,0.0069,0,1,0.1869
13.681,0.00675,0,1,0.18675
13.701,0.0069,0,1,0.18675
13.721,0.0069,0,1,0.1866
13.741,0.00705,0,1,0.18645
13.761,0.0069,0,1,0.1863
13.78,0.00705,0,1,0.18615
13.801,0.0069,0,1,0.186
13.82,0.00675,0,1,0.18585
13.84,0.00705,0,1,0.18555
13.86,0.0069,0,1,0.1851
13.88,0.00705,0,1,0.18465
13.9,0.00705,0,1,0.18435
13.921,0.0072,0,1,0.18405
13.941,0.00735,0,1,0.18345
13.961,0.00735,0,1,0.18255
13.981,0.00705,0,1,0.18195
14.001,0.0072,0,1,0.18135
14.021,0.0075,0,1,0.1806
14.04,0.00735,0,1,0.17985
14.06,0.00735,0,1,0.1794
14.08,0.00735,0,1,0.1788
14.101,0.0072,0,1,0.17835
14.121,0.0072,0,1,0.17745
14.141,0.00735,0,1,0.17655
14.161,0.00735,0,1,0.1758
14.181,0.0075,0,1,0.1752
14.201,0.00735,0,1,0.17415
14.221,0.0072,0,1,0.17325
14.241,0.00735,0,1,0.1728
14.26,0.0075,0,1,0.1725
14.281,0.00735,0,1,0.1719
14.302,0.00735,0,1,0.17175
14.32,0.0072,0,1,0.17145
14.341,0.0072,0,1,0.17115
14.361,0.00735,0,1,0.1707
14.381,0.00735,0,1,0.17025
14.401,0.00705,0,1,0.16995
14.421,0.00705,0,1,0.16965
14.441,0.0072,0,1,0.16935
14.461,0.00705,0,1,0.1689
14.481,0.00735,0,1,0.16845
14.5,0.00735,0,1,0.16815
14.521,0.0075,0,1,0.1677
14.541,0.00735,0,1,0.16695
14.561,0.00735,0,1,0.1674
14.58,0.0075,0,1,0.16755
14.601,0.00735,0,1,0.16725
14.621,0.00735,0,1,0.1671
14.641,0.0075,0,1,0.1668
14.661,0.00735,0,1,0.16665
14.68,0.0072,0,1,0.16665
14.7,0.0072,0,1,0.1665
14.72,0.0075,0,1,0.1662
14.74,0.0075,0,1,0.16605
14.761,0.00735,0,1,0.1659
14.781,0.00735,0,1,0.16575
14.801,0.00735,0,1,0.1656
14.821,0.00735,0,1,0.16545
14.841,0.0072,0,1,0.1653
14.861,0.0072,0,1,0.16515
14.88,0.0075,0,1,0.16515
14.901,0.0075,0,1,0.165
14.921,0.00735,0,1,0.16485
14.941,0.00735,0,1,0.1647
14.961,0.0075,0,1,0.16455
14.981,0.00765,0,1,0.16455
15.001,0.00765,0,1,0.1644
15.021,0.0075,0,1,0.1644
15.04,0.0075,0,1,0.16425
15.06,0.00735,0,1,0.1641
15.079,0.00735,0,1,0.16395
15.099,0.0075,0,1,0.16425
15.121,0.0075,0,1,0.1641
15.141,0.00765,0,1,0.16395
15.161,0.00765,0,1,0.1638
15.181,0.00765,0,1,0.16365
15.201,0.0075,0,1,0.16365
15.221,0.0075,0,1,0.1635
15.241,0.0078,0,1,0.16335
15.261,0.00765,0,1,0.1632
15.281,0.0078,0,1,0.16305
15.301,0.0078,0,1,0.1629
15.32,0.0078,0,1,0.16275
15.34,0.0078,0,1,0.16275
15.36,0.0078,0,1,0.1626
15.38,0.00765,0,1,0.16245
15.401,0.0075,0,1,0.1623
15.421,0.0075,0,1,0.16215
15.441,0.0075,0,1,0.162
15.461,0.00765,0,1,0.16185
15.481,0.00765,0,1,0.1617
15.501,0.0075,0,1,0.1614
15.521,0.00765,0,1,0.16125
